TIMESTAMP_START,TIMESTAMP_END,DOY_START,DOY_END,FILENAME_HF,SW_IN_POT,NIGHT,EXPECT_NR,FILE_NR,CUSTOM_FILTER_NR,WD_FILTER_NR,SONIC_NR,T_SONIC_NR,CO2_NR,H2O_NR,CH4_NR,N2O_NR,TAU_NR,H_NR,FC_NR,LE_NR,FCH4_NR,FN2O_NR,TAU,H,LE,ET,FC,FH2O,FCH4,FN2O,TAU_RANDUNC_HF,H_RANDUNC_HF,LE_RANDUNC_HF,ET_RANDUNC_HF,FC_RANDUNC_HF,FH2O_RANDUNC_HF,FCH4_RANDUNC_HF,FN2O_RANDUNC_HF,SH_SINGLE,SLE_SINGLE,SET_SINGLE,SC_SINGLE,SH2O_SINGLE,SCH4_SINGLE,SN2O_SINGLE,FC_VADV,FH2O_VADV,FCH4_VADV,FN2O_VADV,U_UNROT,V_UNROT,W_UNROT,U,V,W,WS,WS_MAX,WD,WD_SIGMA,USTAR,TKE,MO_LENGTH,ZL,BOWEN,TSTAR,T_SONIC,TA_EP,PA_EP,RH_EP,AIR_MV,AIR_DENSITY,AIR_RHO_CP,AIR_CP,VAPOR_DENSITY,VAPOR_PARTIAL_PRESSURE,VAPOR_PARTIAL_PRESSURE_SAT,SPECIFIC_HUMIDITY,VPD_EP,TDEW,DRYAIR_PARTIAL_PRESSURE,DRYAIR_DENSITY,DRYAIR_MV,SPECIFIC_HEAT_EVAP,VAPOR_DRYAIR_RATIO,CO2_MEAS_TYPE,CO2_MOLAR_DENSITY,CO2_MIXING_RATIO,CO2,H2O_MEAS_TYPE,H2O_MOLAR_DENSITY,H2O_MIXING_RATIO,H2O,CH4_MEAS_TYPE,CH4_MOLAR_DENSITY,CH4_MIXING_RATIO,CH4,N2O_MEAS_TYPE,N2O_MOLAR_DENSITY,N2O_MIXING_RATIO,N2O,CO2_TLAG_ACTUAL,CO2_TLAG_USED,CO2_TLAG_NOMINAL,CO2_TLAG_MIN,CO2_TLAG_MAX,H2O_TLAG_ACTUAL,H2O_TLAG_USED,H2O_TLAG_NOMINAL,H2O_TLAG_MIN,H2O_TLAG_MAX,CH4_TLAG_ACTUAL,CH4_TLAG_USED,CH4_TLAG_NOMINAL,CH4_TLAG_MIN,CH4_TLAG_MAX,N2O_TLAG_ACTUAL,N2O_TLAG_USED,N2O_TLAG_NOMINAL,N2O_TLAG_MIN,N2O_TLAG_MAX,U_MEDIAN,V_MEDIAN,W_MEDIAN,T_SONIC_MEDIAN,CO2_MEAS_MEDIAN,H2O_MEAS_MEDIAN,CH4_MEAS_MEDIAN,N2O_MEAS_MEDIAN,U_P25,V_P25,W_P25,T_SONIC_P25,CO2_MEAS_P25,H2O_MEAS_P25,CH4_MEAS_P25,N2O_MEAS_P25,U_P75,V_P75,W_P75,T_SONIC_P75,CO2_MEAS_P75,H2O_MEAS_P75,CH4_MEAS_P75,N2O_MEAS_P75,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_MEAS_SIGMA,H2O_MEAS_SIGMA,CH4_MEAS_SIGMA,N2O_MEAS_SIGMA,U_SKW,V_SKW,W_SKW,T_SONIC_SKW,CO2_MEAS_SKW,H2O_MEAS_SKW,CH4_MEAS_SKW,N2O_MEAS_SKW,U_KUR,V_KUR,W_KUR,T_SONIC_KUR,CO2_MEAS_KUR,H2O_MEAS_KUR,CH4_MEAS_KUR,N2O_MEAS_KUR,W_U_COV,W_T_SONIC_COV,W_CO2_MEAS_COV,W_H2O_MEAS_COV,W_CH4_MEAS_COV,W_N2O_MEAS_COV,CO2_MEAS_H2O_MEAS_COV,CO2_MEAS_CH4_MEAS_COV,CO2_MEAS_N2O_MEAS_COV,H2O_MEAS_CH4_MEAS_COV,H2O_MEAS_N2O_MEAS_COV,CH4_MEAS_N2O_MEAS_COV,FETCH_MAX,FETCH_OFFSET,FETCH_10,FETCH_30,FETCH_50,FETCH_70,FETCH_80,FETCH_90,USTAR_UNCORR,MO_LENGTH_UNCORR,ZL_UNCORR,TAU_UNCORR,H_UNCORR,LE_UNCORR,ET_UNCORR,FC_UNCORR,FH2O_UNCORR,FCH4_UNCORR,FN2O_UNCORR,TAU_STAGE1,H_STAGE1,LE_STAGE1,ET_STAGE1,FC_STAGE1,FH2O_STAGE1,FCH4_STAGE1,FN2O_STAGE1,TAU_STAGE2,H_STAGE2,LE_STAGE2,ET_STAGE2,FC_STAGE2,FH2O_STAGE2,FCH4_STAGE2,FN2O_STAGE2,T_CELL,PA_CELL,MV_AIR_CELL_CO2,MV_AIR_CELL_H2O,MV_AIR_CELL_CH4,MV_AIR_CELL_N2O,FH2O_CELL_CO2,FH2O_CELL_CH4,FH2O_CELL_N2O,H_CELL_CO2,H_CELL_H2O,H_CELL_CH4,H_CELL_N2O,H_BU_BOT,H_BU_TOP,H_BU_SPAR,SPEC_CORR_LI7700_A,SPEC_CORR_LI7700_B,SPEC_CORR_LI7700_C,TAU_SCF,H_SCF,LE_SCF,ET_SCF,FC_SCF,FH2O_SCF,FCH4_SCF,FN2O_SCF,W_T_SONIC_COV_IBROM,W_T_SONIC_COV_IBROM_N1626,W_T_SONIC_COV_IBROM_N0614,W_T_SONIC_COV_IBROM_N0277,W_T_SONIC_COV_IBROM_N0133,W_T_SONIC_COV_IBROM_N0065,W_T_SONIC_COV_IBROM_N0032,W_T_SONIC_COV_IBROM_N0016,W_T_SONIC_COV_IBROM_N0008,W_T_SONIC_COV_IBROM_N0004,U_NUM_SPIKES,V_NUM_SPIKES,W_NUM_SPIKES,T_SONIC_NUM_SPIKES,CO2_NUM_SPIKES,H2O_NUM_SPIKES,CH4_NUM_SPIKES,N2O_NUM_SPIKES,CUSTOM_FILTER_NREX,WD_FILTER_NREX,SONIC_DIAG_NREX,CO2_DIAG_NREX,H2O_DIAG_NREX,CH4_DIAG_NREX,N2O_DIAG_NREX,U_SPIKE_NREX,V_SPIKE_NREX,W_SPIKE_NREX,T_SONIC_SPIKE_NREX,CO2_SPIKE_NREX,H2O_SPIKE_NREX,CH4_SPIKE_NREX,N2O_SPIKE_NREX,U_ABSLIM_NREX,V_ABSLIM_NREX,W_ABSLIM_NREX,T_SONIC_ABSLIM_NREX,CO2_ABSLIM_NREX,H2O_ABSLIM_NREX,CH4_ABSLIM_NREX,N2O_ABSLIM_NREX,U_VM97_TEST,V_VM97_TEST,W_VM97_TEST,T_SONIC_VM97_TEST,CO2_VM97_TEST,H2O_VM97_TEST,CH4_VM97_TEST,N2O_VM97_TEST,VM97_TLAG_HF,VM97_TLAG_SF,VM97_AOA_HF,VM97_NSHW_HF,U_LGD,V_LGD,W_LGD,T_SONIC_LGD,CO2_LGD,H2O_LGD,CH4_LGD,N2O_LGD,U_KID,V_KID,W_KID,T_SONIC_KID,CO2_KID,H2O_KID,CH4_KID,N2O_KID,U_ZCD,V_ZCD,W_ZCD,T_SONIC_ZCD,CO2_ZCD,H2O_ZCD,CH4_ZCD,N2O_ZCD,TAU_CORRDIFF,H_CORRDIFF,LE_CORRDIFF,ET_CORRDIFF,FC_CORRDIFF,FH2O_CORRDIFF,FCH4_CORRDIFF,FN2O_CORRDIFF,TAU_NSR,H_NSR,FC_NSR,FH2O_NSR,FCH4_NSR,FN2O_NSR,TAU_SS,H_SS,FC_SS,FH2O_SS,FCH4_SS,FN2O_SS,U_ITC,W_ITC,T_SONIC_ITC,TAU_SS_TEST,H_SS_TEST,FC_SS_TEST,FH2O_SS_TEST,FCH4_SS_TEST,FN2O_SS_TEST,U_ITC_TEST,W_ITC_TEST,T_SONIC_ITC_TEST,TAU_SSITC_TEST,H_SSITC_TEST,LE_SSITC_TEST,ET_SSITC_TEST,FC_SSITC_TEST,FH2O_SSITC_TEST,FCH4_SSITC_TEST,FN2O_SSITC_TEST,INST_LI7200_HEAD_DETECT,INST_LI7200_T_OUT,INST_LI7200_T_IN,INST_LI7200_AUX_IN,INST_LI7200_DELTA_P,INST_LI7200_CHOPPER,INST_LI7200_DETECTOR,INST_LI7200_PLL,INST_LI7200_SYNC,INST_LI7500_CHOPPER,INST_LI7500_DETECTOR,INST_LI7500_PLL,INST_LI7500_SYNC,INST_LI7700_NOT_READY,INST_LI7700_NO_SIGNAL,INST_LI7700_RE_UNLOCKED,INST_LI7700_BAD_TEMP,INST_LI7700_LASER_T_UNREG,INST_LI7700_BLOCK_T_UNREG,INST_LI7700_MOTOR_SPINNING,INST_LI7700_PUMP_ON,INST_LI7700_TOP_HEATER_ON,INST_LI7700_BOTTOM_HEATER_ON,INST_LI7700_CALIBRATING,INST_LI7700_MOTOR_FAILURE,INST_LI7700_BAD_AUX_TC1,INST_LI7700_BAD_AUX_TC2,INST_LI7700_BAD_AUX_TC3,INST_LI7700_BOX_CONNECTED,INST_LI7200_AGC_OR_RSSI,INST_LI7500_AGC_OR_RSSI,INST_LI7700_RSSI,WBOOST_APPLIED,AOA_METHOD,AXES_ROTATION_METHOD,ROT_YAW,ROT_PITCH,ROT_ROLL,DETRENDING_METHOD,DENTRENDING_TIME_CONSTANT,TIMELAG_DETECTION_METHOD,WPL_APPLIED,BURBA_METHOD,SPECTRAL_CORRECTION_METHOD,FOOTPRINT_MODEL,LOGGER_SWVER_MAJOR,LOGGER_SWVER_MINOR,LOGGER_SWVER_REVISION,BADM_LOCATION_LAT,BADM_LOCATION_LONG,BADM_LOCATION_ELEV,BADM_HEIGHTC,DISPLACEMENT_HEIGHT,ROUGHNESS_LENGTH,FILE_TIME_DURATION,BADM_INST_SAMPLING_INT,BADM_INST_AVERAGING_INT,MANUFACTURER_SA,BADM_INST_MODEL_SA,BADM_INST_HEIGHT_SA,BADM_INST_SA_WIND_FORMAT,BADM_INST_SA_GILL_ALIGN,BADM_SA_OFFSET_NORTH,HPATH_SA,VPATH_SA,RESPONSE_TIME_SA,MANUFACTURER_GA_CO2,BADM_INST_MODEL_GA_CO2,BADM_INSTPAIR_NORTHWARD_SEP_GA_CO2,BADM_INSTPAIR_EASTWARD_SEP_GA_CO2,BADM_INSTPAIR_HEIGHT_SEP_GA_CO2,BADM_INST_GA_CP_TUBE_LENGTH_GA_CO2,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CO2,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CO2,HPATH_GA_CO2,VPATH_GA_CO2,RESPONSE_TIME_GA_CO2,MANUFACTURER_GA_H2O,BADM_INST_MODEL_GA_H2O,BADM_INSTPAIR_NORTHWARD_SEP_GA_H2O,BADM_INSTPAIR_EASTWARD_SEP_GA_H2O,BADM_INSTPAIR_HEIGHT_SEP_GA_H2O,BADM_INST_GA_CP_TUBE_LENGTH_GA_H2O,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_H2O,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_H2O,KRYPTON_HYDRO_KH2O_GA_H2O,KRYPTON_HYDRO_KO2_GA_H2O,HPATH_GA_H2O,VPATH_GA_H2O,RESPONSE_TIME_GA_H2O,MANUFACTURER_GA_CH4,BADM_INST_MODEL_GA_CH4,BADM_INSTPAIR_NORTHWARD_SEP_GA_CH4,BADM_INSTPAIR_EASTWARD_SEP_GA_CH4,BADM_INSTPAIR_HEIGHT_SEP_GA_CH4,BADM_INST_GA_CP_TUBE_LENGTH_GA_CH4,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CH4,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CH4,HPATH_GA_CH4,VPATH_GA_CH4,RESPONSE_TIME_GA_CH4,MANUFACTURER_GA_N2O,BADM_INST_MODEL_GA_N2O,BADM_INSTPAIR_NORTHWARD_SEP_GA_N2O,BADM_INSTPAIR_EASTWARD_SEP_GA_N2O,BADM_INSTPAIR_HEIGHT_SEP_GA_N2O,BADM_INST_GA_CP_TUBE_LENGTH_GA_N2O,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_N2O,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_N2O,HPATH_GA_N2O,VPATH_GA_N2O,RESPONSE_TIME_GA_N2O,NUM_CUSTOM_VARS,CUSTOM_DATA_SIZE_QCL_MEAN,CUSTOM_STATUS_CODE_QCL_MEAN,CUSTOM_STATUS_QCL_MEAN,NUM_BIOMET_VARS,LW_IN_1_1_1,RH_1_1_1,PA_1_1_1,SW_IN_1_1_1,TA_1_1_1,PPFD_IN_1_1_1
201812071530,201812071600,341.646,341.666,CH-CHA_201812071530.csv,141.981,0,36000,36000,36000,36000,36000,36000,-9999,-9999,36000,36000,36000,36000,-9999,-9999,36000,36000,-0.528821E-01,-42.7383,-9999,-9999,-9999,-9999,5.53863,1.74313,0.913332E-02,7.22256,-9999,-9999,-9999,-9999,12.3078,0.444807,-9999,-9999,0.00000,-9999,-9999,-9999,-9999,-9999,-9999,0.692275E-10,0.116802E-10,0.515285,-0.488552,0.557903E-02,0.710094,-0.370824E-13,0.253069E-13,0.710094,4.23223,216.112,71.1255,0.211976,0.724509,18.9706,0.105953,-9999,-0.169373,24.3822,11.6450,96.6170,79.3230,0.245069E-01,1.17688,1190.38,1011.47,0.824366E-02,10.8349,13.6592,0.700465E-02,2.82431,8.15387,95.5335,1.16864,0.247849E-01,0.247254E+07,0.705406E-02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.273552E-02,1940.91,1940.91,0,0.461541E-03,327.473,327.473,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.25000,1.25000,1.25000,1.00000,2.50000,1.45000,1.45000,1.45000,1.00000,2.50000,0.870739,0.658447E-01,0.181651E-01,24.4900,-9999,-9999,1.93092,0.326898,-0.136186E-01,-0.364402,-0.834938E-01,23.9000,-9999,-9999,1.91240,0.326490,1.49277,0.357930,0.972530E-01,24.9000,-9999,-9999,1.95371,0.327665,1.04945,0.563496,0.173598,0.824604,-9999,-9999,0.399497E-01,0.154934E-02,-0.268707,-0.780731,-0.596027,-0.341470,-9999,-9999,1.99841,1.58121,2.13647,5.33667,6.35397,2.51948,-9999,-9999,7.34128,4.69688,-0.414632E-01,-0.349271E-01,-9999,-9999,0.111515E-03,0.343571E-04,-9999,-9999,-9999,-9999,-9999,-0.200502E-05,36.1242,-5.48199,12.4003,30.8784,47.0915,66.0465,79.0408,98.9498,0.210465,19.0869,0.105308,-0.521309E-01,-41.5765,-9999,-9999,-9999,-9999,4.49931,1.38621,-0.528821E-01,-41.5765,-9999,-9999,-9999,-9999,4.49931,1.38621,-0.528821E-01,-41.5765,-9999,-9999,-9999,-9999,4.49931,1.38621,22.6813,3.46648,-9999,-9999,0.709521,0.709521,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.01441,1.02794,-9999,-9999,-9999,-9999,1.23100,1.25748,-0.327304E-01,-0.323256E-01,-0.316150E-01,-0.305367E-01,-0.290935E-01,-0.274522E-01,-0.257980E-01,-0.241064E-01,-0.221657E-01,-0.195467E-01,15,17,5,3,-9999,-9999,0,0,0,0,0,-9999,-9999,0,0,27,33,7,6,-9999,-9999,0,0,0,0,0,0,-9999,-9999,0,0,800000011,800000111,800000111,800000001,-9999,-9999,800000111,800000011,80011,80011,80,81,0.00000,0.00000,0.00000,0.00000,-9999,-9999,1.20000,1.40000,10.9404,14.2706,15.3690,20.7831,-9999,-9999,11.8950,6.09454,478,1176,478,6676,-9999,-9999,18715,18694,0.576765E-01,0.222040E-02,-9999,-9999,-9999,-9999,0.150231E-01,0.941428E-02,1.01053,1.30836,-9999,-9999,0.489792,0.778831,42.0000,63.0000,-9999,-9999,243.000,74.0000,68.0000,45.0000,102.000,3,4,-9999,-9999,6,4,4,3,6,1,1,-9999,-9999,-9999,-9999,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9999.00,9999.00,-9999,0,0,1,316.525,0.450163,-9999,0,0.00000,1,0,0,4,0,-9999,-9999,-9999,47.2102,8.41064,393.000,0.500000,0.400000,0.800000E-01,360.000,20.0000,30.0000,gill,r3_50_1,2.41000,uvw,axis,7.00000,11.0000,12.5000,0.200000E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,other_irga,generic_closed_path_2,3.00000,-5.00000,-35.0000,857.000,4.00000,8.00000,4.15000,32.0000,0.130800,other_irga,generic_closed_path_2,3.00000,-5.00000,-35.0000,857.000,4.00000,8.00000,4.15000,32.0000,0.130800,3,22.0000,96.5188,0.518778,6,272.546,79.3230,96.6170,68.8480,11.6450,110.607
201812071600,201812071630,341.666,341.687,CH-CHA_201812071530.csv,47.8935,0,36000,36000,36000,36000,36000,36000,-9999,-9999,35908,35908,36000,36000,-9999,-9999,35908,35908,0.327867E-01,5.49205,-9999,-9999,-9999,-9999,-155.976,-1.82537,0.681085E-02,3.81394,-9999,-9999,-9999,-9999,33.6387,0.912457,-4.03702,-6505.76,-9.43911,-9999,-145.665,1.10205,0.243553,-9999,-9999,-0.994290E-10,-0.168377E-10,-0.215802E-01,0.419205,-0.486042E-02,0.419789,-0.255984E-13,-0.358596E-13,0.419789,1.48236,100.934,62.8713,0.166244,0.209055,-71.1836,-0.282369E-01,-9999,0.275228E-01,22.5118,9.13300,96.5580,99.0821,0.243056E-01,1.18634,1200.32,1011.78,0.878446E-02,11.4438,11.5499,0.740465E-02,0.106016,8.96114,95.4136,1.17756,0.245971E-01,0.247849E+07,0.745988E-02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.277273E-02,1964.32,1964.32,0,0.469545E-03,332.646,332.646,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.25000,1.25000,1.25000,1.00000,2.50000,1.45000,1.45000,1.45000,1.00000,2.50000,0.547884,-0.114275E-02,0.185887E-01,22.5100,-9999,-9999,1.91389,0.332270,0.169716,-0.217694,-0.634255E-01,22.2900,-9999,-9999,1.89799,0.330527,0.784105,0.256209,0.763557E-01,22.8200,-9999,-9999,2.01710,0.333905,0.540421,0.337423,0.110456,0.519390,-9999,-9999,0.860265E-01,0.324388E-02,-1.02586,-0.390772,-0.573523,-0.512308,-9999,-9999,1.16374,1.21068,3.53447,3.28899,3.63264,4.22651,-9999,-9999,3.30587,5.10806,0.269921E-01,0.446324E-02,-9999,-9999,-0.365464E-02,-0.430951E-04,-9999,-9999,-9999,-9999,-9999,0.117321E-03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.164502,-70.7038,-0.284285E-01,0.321034E-01,5.35732,-9999,-9999,-9999,-9999,-148.580,-1.75204,0.327867E-01,5.35732,-9999,-9999,-9999,-9999,-148.580,-1.75204,0.327867E-01,5.35732,-9999,-9999,-9999,-9999,-148.580,-1.75204,22.6372,3.47124,-9999,-9999,0.708443,0.708443,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.02129,1.02515,-9999,-9999,-9999,-9999,1.04978,1.04185,0.404070E-02,0.409507E-02,0.422911E-02,0.447846E-02,0.487737E-02,0.542533E-02,0.601678E-02,0.643112E-02,0.648036E-02,0.603888E-02,0,2,7,10,-9999,-9999,0,0,0,0,0,-9999,-9999,0,0,0,4,12,18,-9999,-9999,0,0,0,0,0,0,-9999,-9999,0,0,800000011,800000011,800000011,800000001,-9999,-9999,800010011,800010111,80000,80000,80,81,0.00000,0.00000,0.00000,0.00000,-9999,-9999,1.50000,1.50000,84.9640,28.1712,26.6033,40.8639,-9999,-9999,24.8175,6.22165,1649,3072,1649,9553,-9999,-9999,18813,18790,0.153335E-01,0.192346E-01,-9999,-9999,-9999,-9999,0.326186E-03,0.318516E-02,1.18234,1.23980,-9999,-9999,1.32192,0.614146,68.0000,197.000,-9999,-9999,81.0000,162.000,7.00000,56.0000,545.000,4,6,-9999,-9999,5,6,4,4,8,1,2,-9999,-9999,-9999,-9999,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9999.00,9999.00,-9999,0,0,1,92.9469,-0.663400,-9999,0,0.00000,1,0,0,4,0,-9999,-9999,-9999,47.2102,8.41064,393.000,0.500000,0.400000,0.800000E-01,360.000,20.0000,30.0000,gill,r3_50_1,2.41000,uvw,axis,7.00000,11.0000,12.5000,0.200000E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,other_irga,generic_closed_path_2,3.00000,-5.00000,-35.0000,857.000,4.00000,8.00000,4.15000,32.0000,0.130800,other_irga,generic_closed_path_2,3.00000,-5.00000,-35.0000,857.000,4.00000,8.00000,4.15000,32.0000,0.130800,3,21.9489,96.5421,0.522948,6,280.934,99.0821,96.5580,18.2330,9.13300,40.6337
201812071630,201812071700,341.687,341.708,CH-CHA_201812071530.csv,0.00000,1,36000,36000,36000,36000,36000,36000,-9999,-9999,36000,36000,36000,36000,-9999,-9999,36000,36000,-0.203102E-01,-27.3993,-9999,-9999,-9999,-9999,53.8784,6.29940,0.553244E-02,9.10779,-9999,-9999,-9999,-9999,65.9394,2.03872,-2.23878,10147.7,14.7037,-9999,226.909,7.83766,0.169969,-9999,-9999,-0.730168E-10,-0.115263E-10,0.156077,0.388155,-0.158750E-03,0.418359,0.602960E-13,-0.242676E-13,0.418359,2.33604,117.336,65.4367,0.130521,0.269496,6.90216,0.291213,-9999,-0.174128,21.6540,7.74600,96.5220,99.7384,0.241952E-01,1.19221,1205.56,1011.20,0.808847E-02,10.4854,10.5129,0.678446E-02,0.275017E-01,7.67228,95.4735,1.18412,0.244609E-01,0.248178E+07,0.683080E-02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.300882E-02,2130.02,2130.02,0,0.474965E-03,336.239,336.239,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.25000,1.25000,1.25000,1.00000,2.50000,1.45000,1.45000,1.45000,1.00000,2.50000,0.432991,-0.411516E-01,0.201203E-01,21.8200,-9999,-9999,2.07213,0.334656,-0.930623E-03,-0.348658,-0.502007E-01,21.3700,-9999,-9999,2.01885,0.332738,0.769187,0.283560,0.600244E-01,22.2300,-9999,-9999,2.16834,0.337315,0.522322,0.507383,0.934545E-01,0.802895,-9999,-9999,0.179035,0.535614E-02,0.184157,0.166356E-01,-0.536696,-1.59788,-9999,-9999,1.75065,1.57648,2.82127,2.71943,3.69116,5.74805,-9999,-9999,5.69230,4.98714,-0.810469E-02,-0.218046E-01,-9999,-9999,0.104108E-02,0.122246E-03,-9999,-9999,-9999,-9999,-9999,0.238707E-03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.129120,6.96501,0.288585,-0.198764E-01,-26.2868,-9999,-9999,-9999,-9999,42.5609,4.99762,-0.203102E-01,-26.2868,-9999,-9999,-9999,-9999,42.5609,4.99762,-0.203102E-01,-26.2868,-9999,-9999,-9999,-9999,42.5609,4.99762,22.5982,3.47333,-9999,-9999,0.707924,0.707924,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.02183,1.04232,-9999,-9999,-9999,-9999,1.26591,1.26048,-0.193264E-01,-0.193016E-01,-0.192611E-01,-0.192122E-01,-0.191838E-01,-0.192012E-01,-0.192706E-01,-0.194393E-01,-0.196417E-01,-0.192555E-01,0,1,2,7,-9999,-9999,0,0,0,0,0,-9999,-9999,0,0,0,1,3,14,-9999,-9999,0,0,0,0,0,0,-9999,-9999,0,0,800000011,800000011,800000011,800000101,-9999,-9999,800000111,800000111,80011,80011,80,81,0.00000,0.00000,0.00000,0.00000,-9999,-9999,1.20000,1.40000,6.01349,7.00203,8.07659,60.2429,-9999,-9999,66.0493,6.40019,3474,5077,4200,13240,-9999,-9999,19019,19005,0.115525E-01,0.166496E-01,-9999,-9999,-9999,-9999,0.170470E-01,0.954114E-02,1.75049,2.18284,-9999,-9999,1.05580,1.43749,49.0000,87.0000,-9999,-9999,253.000,59.0000,27.0000,55.0000,148.000,3,5,-9999,-9999,7,4,4,4,6,1,1,-9999,-9999,-9999,-9999,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9999.00,9999.00,-9999,0,0,1,68.0950,-0.217414E-01,-9999,0,0.00000,1,0,0,4,0,-9999,-9999,-9999,47.2102,8.41064,393.000,0.500000,0.400000,0.800000E-01,360.000,20.0000,30.0000,gill,r3_50_1,2.41000,uvw,axis,7.00000,11.0000,12.5000,0.200000E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,other_irga,generic_closed_path_2,3.00000,-5.00000,-35.0000,857.000,4.00000,8.00000,4.15000,32.0000,0.130800,other_irga,generic_closed_path_2,3.00000,-5.00000,-35.0000,857.000,4.00000,8.00000,4.15000,32.0000,0.130800,3,22.0000,96.5274,0.527361,6,273.087,99.7384,96.5220,4.99200,7.74600,6.11296
