file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,n2o_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,n2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_irga75_mean,status_code_irga75_mean,ga_diag_code_irga75_mean,agc_mean,fast_t_mean,air_p_mean,cooler_v_mean,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,h2o_mean,cell_t_mean,int_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[W+1m-2],[#],[W+1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[mmol+1s-1m-2],[#],[mmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CH-CHA_202005131300.csv,2020-05-13,13:30,134.5624,1,36000,36000,-0.449754E-01,0,0.543330E-02,14.7456,0,2.09108,-9999,-9999,-9999,26.0259,1,46.1212,-9999,-9999,-9999,0.313878E-01,0,0.129614E-01,0.300881E-03,0,0.381572E-04,-9999,-9999,-9999,-9999,-9999,-9999,-0.315668E-09,-9999,-0.125936E-11,-0.195893E-12,20.6300,521.218,521.218,9.20000,0,-9999,-9999,-9999,-9999,0,0.823034E-01,2.07939,2.07939,8.75000,0,0.128023E-01,0.323450,0.323450,0.750000,0,293.430,293.430,96559.5,1.14643,1005.56,0.252650E-01,-9999,-9999,-9999,2371.90,-9999,-9999,-9999,-9999,-2.05681,-0.789301,0.700840E-01,2.20417,0.121567E-12,-0.153014E-13,2.20417,4.92482,345.661,200.994,1.82209,-9999,0.198067,0.540959,-44.7645,-0.449016E-01,-9999,-0.645791E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.445001E-01,1.01068,14.4370,1.02138,-9999,-9999,21.2983,1.17975,-9999,-9999,0.261367E-01,1.20091,0.250544E-03,1.20091,800000000,800000000,800000000,800001100,800001000,800001010,800010111,800010111,81101,81111,80,81,5,7,1,0,177,93,0,0,0.550302,0.450073,0.815418E-01,0.455556E-01,20.7085,-9999,0.964771E-03,0.135651E-06,0.125233E-01,0.212983E-01,-9999,0.660342E-03,0.632999E-05,16.0000,0.00000,249.746,60.9101,13.7369,96204.9,1.37627,22.0000,96.5016,0.501583,2.14748,303.601,5292.44
CH-CHA_202005131300.csv,2020-05-13,14:00,134.5832,1,36000,36000,-0.395953E-01,0,0.319809E-02,46.2920,1,5.06450,-106.155,2,67.1521,32.3171,2,12.8846,-2.39962,2,1.51797,0.633415E-01,1,0.353037E-01,-0.237175E-03,1,0.888492E-04,-1.87780,-9999,-1.83054,-9999,0.124296E-02,-0.102665E-03,0.936797E-09,0.108247E-10,0.404561E-11,0.618618E-12,19.3170,486.899,489.654,7.60000,0,223.209,5.62613,5.65796,5.35000,0,0.834215E-01,2.10270,2.11459,8.10000,0,0.127561E-01,0.321525,0.323345,5.35000,0,292.741,292.219,96559.5,1.14874,1008.55,0.252057E-01,-0.155496,0.402222E-02,542.432,2200.07,0.350142E-02,24.6552,1657.64,271.522,-1.63216,-0.917504,-0.921685E-01,1.87464,-0.626138E-13,0.484959E-13,1.87464,4.10870,338.817,209.342,-2.81814,-9999,0.185657,0.345521,-11.7531,-0.171019,-0.436082,-0.215216,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.391752E-01,1.01073,39.8561,1.02058,-90.8710,1.17649,26.2157,1.17649,-2.05414,1.17649,0.529833E-01,1.19550,-0.198390E-03,1.19550,800000000,800000000,800000000,800000000,800000000,800001010,800000111,800010111,81101,81111,80,81,9,13,3,0,202,58,0,0,0.322718,0.286277,0.820467E-01,0.689224E-01,0.598068,6843.94,0.232116E-02,0.145910E-06,0.344012E-01,0.262157E-01,-2.05414,0.134303E-02,-0.502880E-05,16.0000,0.00000,250.335,64.5918,13.7496,96155.6,1.37563,22.0000,96.5031,0.503056,2.14748,303.615,5289.73
CH-CHA_202005131300.csv,2020-05-13,14:30,134.6040,1,36000,36000,-0.888675E-01,0,0.743258E-02,50.0734,0,5.51246,77.6383,1,33.8932,22.6882,1,17.9779,1.75600,1,0.766585,0.460647E-01,1,0.208725E-01,0.242559E-03,1,0.685909E-04,0.898614,13.5811,-2.29545,0.307172,-0.307353E-02,-0.124996E-03,0.141470E-09,0.363704E-11,0.651987E-12,0.101766E-12,17.5361,443.699,448.819,9.50000,0,450.835,11.4070,11.5386,0.150000,0,0.808179E-01,2.04485,2.06845,0.650000,0,0.126145E-01,0.319173,0.322856,0.600000,0,293.860,292.799,96559.5,1.14398,1011.72,0.253020E-01,0.113789,0.812404E-02,1097.76,2280.49,0.710156E-02,48.1370,1182.73,281.497,-2.02451,-1.44630,0.989953E-01,2.49002,0.133866E-12,0.806735E-14,2.49002,5.91415,332.653,215.542,2.27850,-9999,0.278716,0.642733,-36.7981,-0.546223E-01,0.644957,-0.155226,0,27.7676,-4.21384,9.53171,23.7353,36.1978,50.7680,76.0597,-0.879184E-01,1.01080,53.0335,1.02221,62.3968,1.18292,16.3330,1.18292,1.41127,1.18292,0.381976E-01,1.20596,0.201134E-03,1.20596,800000000,800000000,800000000,800000000,800000000,800000000,800000111,800000111,80001,80001,80,81,4,4,0,1,230,72,0,0,0.608047,0.575394,0.102025,0.484944,3.45878,14563.5,0.282848E-02,0.186412E-06,0.458216E-01,0.163330E-01,1.41127,0.977589E-03,0.514762E-05,16.0000,0.00000,249.039,56.4911,15.1671,96128.1,1.40683,22.0000,96.5030,0.503000,2.14748,303.710,5276.59
CH-CHA_202005131300.csv,2020-05-13,15:00,134.6249,1,36000,36000,-0.964098E-01,0,0.735094E-02,30.3583,0,4.25210,105.650,0,7.73641,-15.7753,0,2.23244,2.39363,0,0.175278,0.172635E-01,1,0.147030E-01,0.241132E-03,0,0.651121E-04,2.71482,5.02820,-1.84140,0.113920,-0.338862E-02,-0.540500E-04,0.508450E-10,0.168715E-11,0.246339E-12,0.395690E-13,16.0497,408.812,414.434,0.300000,0,532.566,13.5653,13.7519,0.250000,0,0.777592E-01,1.98065,2.00789,6.95000,0,0.124903E-01,0.318149,0.322524,0.600000,0,295.830,294.561,96559.5,1.13622,1012.95,0.254716E-01,0.155107,0.959684E-02,1304.57,2541.96,0.844629E-02,51.3214,1237.39,284.067,-2.42595,-0.912324,0.916236E-01,2.59345,-0.805144E-13,0.316797E-14,2.59345,5.82443,347.539,200.610,2.02462,-9999,0.291293,0.828085,-69.3161,-0.289976E-01,0.287348,-0.905515E-01,0,27.2424,-4.13414,9.35144,23.2864,35.5132,49.8078,74.6212,-0.953737E-01,1.01086,35.2217,1.02254,86.2387,1.18413,-15.3590,1.18413,1.95384,1.18413,0.142928E-01,1.20785,0.199638E-03,1.20785,800001000,800000000,800000000,800000000,800001000,800001010,800000111,800010111,80011,81111,80,80,26,19,1,0,598,208,1,0,0.606088,0.933194,0.116888,0.233752,0.184599,666.654,0.108159E-02,0.157047E-06,0.306026E-01,-0.153590E-01,1.95384,0.369047E-03,0.515475E-05,16.0000,0.00000,248.254,51.5854,15.6599,96100.6,1.41009,22.0000,96.5002,0.500222,2.14748,303.729,5276.16
CH-CHA_202005131300.csv,2020-05-13,15:30,134.6457,1,36000,36000,-0.732661E-01,0,0.623346E-02,17.3490,0,4.11813,96.4888,0,11.2856,-10.3162,0,1.92299,2.18898,0,0.256029,0.751800E-02,1,0.135381E-01,0.140431E-03,0,0.462407E-04,2.10516,-0.420875,0.154586E-01,-0.954812E-02,0.129801E-02,0.318758E-05,0.291300E-10,0.952964E-12,0.142789E-12,0.226578E-13,15.9877,409.106,414.656,0.450000,0,523.025,13.3836,13.5651,0.150000,0,0.783685E-01,2.00536,2.03256,5.95000,0,0.124355E-01,0.318210,0.322526,3.80000,0,297.191,295.933,96559.5,1.13103,1012.89,0.255888E-01,0.141846,0.942490E-02,1287.17,2763.68,0.833306E-02,46.5743,1476.52,283.865,-1.92596,-1.07780,0.103866,2.20947,0.293973E-13,0.182203E-14,2.20947,4.84967,338.926,209.232,2.69445,-9999,0.254516,0.484143,-80.9087,-0.248428E-01,0.179803,-0.595011E-01,0,28.0133,-4.25113,9.61606,23.9454,36.5182,51.2173,76.7328,-0.724918E-01,1.01068,22.0811,1.02139,79.6935,1.17981,-10.1934,1.17981,1.80795,1.17981,0.625977E-02,1.20100,0.116928E-03,1.20100,800001000,800000000,800000000,800000000,800001000,800001100,800000111,800010111,80011,80011,80,80,2,11,2,0,474,153,0,0,0.389647,0.495416,0.832232E-01,0.178340,0.178328,1098.30,0.280409E-02,0.147482E-06,0.192747E-01,-0.101934E-01,1.80795,0.162344E-03,0.303248E-05,16.0000,0.00000,248.493,53.0795,15.3564,96114.2,1.40965,22.0000,96.5001,0.500083,2.14748,303.620,5280.19
CH-CHA_202005131300.csv,2020-05-13,16:00,134.6665,1,36000,36000,-0.961606E-01,0,0.855121E-02,44.9910,0,2.58882,-76.3503,2,58.7475,77.9643,2,40.0930,-1.73361,2,1.33392,-0.311754E-02,1,0.333081E-02,0.177595E-03,0,0.378264E-04,1.37076,-2.95097,2.89744,-0.670049E-01,-0.134891E-02,0.847951E-05,0.183900E-09,0.479351E-11,0.783922E-12,0.126074E-12,18.1010,464.398,470.089,1.75000,0,471.818,12.1049,12.2533,7.70000,0,0.771601E-01,1.97962,2.00387,7.90000,0,0.124093E-01,0.318372,0.322273,-0.150000,0,297.971,296.830,96559.5,1.12815,1012.21,0.256560E-01,-0.112338,0.850215E-02,1164.67,2917.64,0.753637E-02,39.9182,1752.97,282.372,-2.63122,-0.676240,0.110233,2.71897,0.200078E-12,0.101597E-13,2.71897,5.76824,351.833,194.413,2.32352,-9999,0.291954,0.789949,-47.0825,-0.426910E-01,-0.589270,-0.134950,0,26.3876,-4.00442,9.05800,22.5557,34.3989,48.2449,72.2797,-0.951179E-01,1.01096,39.9847,1.02295,-65.9461,1.18563,64.4079,1.18563,-1.49738,1.18563,-0.257611E-02,1.21017,0.146752E-03,1.21017,800001000,800000000,800000000,800000011,800000010,800001110,800000111,800010111,80100,81100,80,81,3,4,5,5,476,167,0,0,0.740359,0.712378,0.127162,0.702950E-01,11.8483,13595.9,0.127064E-03,0.120145E-06,0.350153E-01,0.644079E-01,-1.49738,-0.668997E-04,0.381103E-05,16.0000,0.00000,248.849,55.3069,15.8567,96111.7,1.41598,21.9950,96.5018,0.499903,2.14748,303.624,5275.55
CH-CHA_202005131300.csv,2020-05-13,16:30,134.6873,1,36000,36000,-0.975460E-01,0,0.622020E-02,28.2882,0,1.71497,80.8832,0,4.86623,-3.60205,0,1.42989,1.83601,0,0.110461,0.232940E-01,0,0.129752E-01,-0.309957E-03,1,0.712819E-04,-0.458292,5.02652,-2.87491,0.114099,0.276846E-02,0.836661E-07,0.967168E-11,0.337262E-12,0.479962E-13,0.751843E-14,15.9684,409.554,415.488,0.400000,0,556.836,14.2816,14.4885,0.250000,0,0.792440E-01,2.03243,2.06188,0.600000,0,0.124133E-01,0.318373,0.322986,4.75000,0,297.875,296.531,96559.5,1.12837,1013.40,0.256478E-01,0.118973,0.100342E-01,1373.14,2865.18,0.889264E-02,47.9250,1492.04,284.840,-2.41150,-1.78267,0.114990,3.00107,-0.192424E-12,0.605676E-15,3.00107,6.81641,331.059,216.473,2.19591,-9999,0.294022,0.710400,-76.5119,-0.262704E-01,0.349741,-0.841384E-01,0,26.5910,-4.03529,9.12783,22.7296,34.6641,48.6168,72.8369,-0.964620E-01,1.01124,31.8857,1.02393,65.3307,1.18913,-4.77906,1.18913,1.48297,1.18913,0.191640E-01,1.21551,-0.255001E-03,1.21551,800001000,800000000,800000000,800000000,800000000,800001000,800000111,800000111,80111,80111,80,80,16,0,3,2,433,257,0,0,0.589234,0.705049,0.126516,0.443801E-01,0.431349,1023.19,0.174457E-02,0.188377E-06,0.278846E-01,-0.477906E-02,1.48297,0.498604E-03,-0.663456E-05,16.0000,0.00000,248.624,53.8976,15.4713,96100.5,1.40701,22.0000,96.5001,0.500111,2.14748,303.681,5278.10
CH-CHA_202005131300.csv,2020-05-13,17:00,134.7082,1,36000,36000,-0.682489E-01,0,0.757341E-02,11.0295,0,1.03983,59.7356,0,4.66591,-2.56873,0,0.853157,1.35612,0,0.105926,0.193604E-01,0,0.143171E-01,0.234426E-03,0,0.396786E-04,0.181904,-0.417745,0.149394,-0.948369E-02,0.173654E-02,0.215425E-04,-0.423304E-10,-0.144733E-11,-0.212016E-12,-0.327209E-13,16.0740,412.405,418.303,0.300000,0,549.591,14.1006,14.3023,0.250000,0,0.805084E-01,2.06557,2.09511,0.550000,0,0.124250E-01,0.318784,0.323344,0.600000,0,297.978,296.649,96559.5,1.12799,1013.30,0.256566E-01,0.878768E-01,0.990363E-02,1355.82,2885.82,0.877986E-02,46.9820,1530.00,284.648,-1.58865,-1.19129,0.101645,1.98829,-0.332476E-12,-0.263346E-14,1.98829,5.00819,332.956,216.865,2.93034,-9999,0.245977,0.491882,-114.898,-0.174938E-01,0.184639,-0.392298E-01,0,28.3174,-4.29728,9.72046,24.2053,36.9147,51.7733,77.5659,-0.675274E-01,1.01068,13.9757,1.02083,49.3475,1.17756,-3.09834,1.17756,1.12029,1.17756,0.161700E-01,1.19731,0.195795E-03,1.19731,800001000,800000000,800000000,800000000,800001000,800001000,800010111,800010111,81001,81011,80,81,15,7,1,2,490,235,0,0,0.611745,0.296358,0.756622E-01,0.139911E-01,0.166017,502.459,0.163308E-02,0.143833E-06,0.122273E-01,-0.309834E-02,1.12029,0.420774E-03,0.509497E-05,16.0000,0.00000,248.799,54.9910,14.6119,96110.7,1.39870,22.0000,96.5001,0.500111,2.14748,303.656,5285.72
CH-CHA_202005131300.csv,2020-05-13,17:30,134.7290,1,36000,36000,-0.818652E-01,0,0.547237E-02,18.0091,0,1.26287,66.8784,0,4.16788,-5.67716,0,1.00082,1.51828,0,0.946195E-01,0.263467E-01,1,0.121754E-01,0.271385E-03,0,0.407961E-04,-0.937269E-03,0.167955,0.506045E-01,0.381293E-02,0.117718E-02,-0.344143E-06,-0.108482E-09,-0.371958E-11,-0.547971E-12,-0.836581E-13,16.1113,413.371,419.314,0.350000,0,552.415,14.1734,14.3772,0.200000,0,0.813823E-01,2.08804,2.11806,0.600000,0,0.124245E-01,0.318778,0.323361,0.950000,0,297.984,296.649,96559.5,1.12797,1013.34,0.256571E-01,0.983844E-01,0.995452E-02,1362.78,2885.70,0.882521E-02,47.2253,1522.92,284.725,-2.18032,-1.34178,0.122429,2.56304,-0.434345E-13,-0.673330E-14,2.56304,4.95712,335.659,211.608,2.73790,-9999,0.269403,0.424429,-92.4494,-0.217416E-01,0.269281,-0.584841E-01,0,27.0304,-4.10196,9.27865,23.1051,35.2368,49.4201,74.0403,-0.809872E-01,1.01084,21.1493,1.02244,54.6071,1.18377,-6.04660,1.18377,1.23969,1.18377,0.218231E-01,1.20729,0.224789E-03,1.20729,800001100,800000000,800000000,800000000,800000000,800001000,800000111,800010111,81011,81111,80,80,7,20,2,1,686,471,0,0,0.396040,0.350866,0.101953,0.191404E-01,0.220524,547.639,0.204866E-02,0.133396E-06,0.185031E-01,-0.604660E-02,1.23969,0.567933E-03,0.585000E-05,16.0000,0.00000,248.609,53.8042,14.6695,96105.9,1.39951,22.0000,96.5001,0.500083,2.14748,303.624,5285.11
