file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,n2o_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,n2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_irga75_mean,status_code_irga75_mean,ga_diag_code_irga75_mean,agc_mean,fast_t_mean,air_p_mean,cooler_v_mean,data_size_lgr_mean,status_code_lgr_mean,h2o_mean,ch4_mean,n2o_mean,int_p_mean,cell_t_mean,t_unknown_mean,mirror_ringdowntime_lgr_mean,fit_flag_lgr_mean
CH-CHA_202108040100.csv,2021-08-04,04:30,216.1874,0,36000,36000,-0.157442E-02,1,0.456896E-03,-0.204756,1,0.183495,0.292633,1,0.137398,4.15988,1,1.20735,0.661879E-02,1,0.310768E-02,0.144850E-01,1,0.319059E-02,0.232375E-03,1,0.686112E-04,0.193281,0.843611E-01,0.334602,0.190808E-02,0.946514E-03,0.112585E-04,-0.382024E-11,-0.163773E-12,-0.193326E-13,-0.272748E-14,17.8298,452.299,461.242,-0.550000,0,764.358,19.3899,19.7733,-0.400000,0,0.902288E-01,2.28888,2.33414,1.30000,0,0.127297E-01,0.322921,0.329307,2.85000,0,294.621,292.818,96559.5,1.14050,1016.16,0.253676E-01,0.428897E-03,0.137737E-01,1861.25,2282.07,0.120769E-01,81.5596,420.822,289.529,-0.217576,0.362658,0.164025E-01,0.423236,-0.475382E-13,-0.214261E-15,0.423236,1.06611,63.8164,120.962,2.22105,-9999,0.371546E-01,0.459501E-01,21.3478,0.941549E-01,-0.699701,0.475517E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.155008E-02,1.01571,-0.185460,1.02745,0.240518,1.27800,3.26107,1.27800,0.544005E-02,1.27800,0.112423E-01,1.28844,0.176307E-03,1.31802,800000000,800110000,800000000,800000000,800000000,800001010,811110111,811110111,80001,80011,80,81,15,4,0,4,7,29,0,0,0.273544E-01,0.622867E-01,0.225904E-02,0.411264E-02,0.250516,2.68644,0.133867E-02,0.278666E-05,-0.160027E-03,0.326107E-02,0.544005E-02,0.290795E-03,0.456037E-05,16.0000,0.00000,248.000,50.0000,15.2008,96927.3,1.41578,33.0000,0.506056,14.1305,2.30114,0.324654,6012.09,318.791,46.7348,0.950000,3.00000
CH-CHA_202108040100.csv,2021-08-04,05:00,216.2083,0,36000,36000,-0.566645E-02,1,0.929652E-03,1.62183,1,0.427659,0.950614,1,0.146120,-1.94401,1,0.773286,0.214960E-01,1,0.330418E-02,0.523996E-02,1,0.206971E-02,-0.135283E-03,1,0.390975E-04,-0.378479,0.126923,0.208242,0.287008E-02,0.309486E-03,0.156518E-04,-0.534853E-10,-0.227940E-11,-0.269059E-12,-0.378924E-13,18.0005,456.257,465.305,9.70000,0,767.135,19.4445,19.8301,-0.850000,0,0.905522E-01,2.29522,2.34073,0.00000,0,0.127527E-01,0.323242,0.329652,5.60000,0,294.381,292.574,96559.5,1.14143,1016.18,0.253469E-01,0.139294E-02,0.138238E-01,1866.45,2247.76,0.121109E-01,83.0361,381.309,289.573,0.850621E-01,0.134810,0.458750E-02,0.159469,-0.424941E-13,-0.297132E-14,0.159469,0.884816,118.105,57.7489,1.64848,-9999,0.704581E-01,0.762031E-01,-18.3797,-0.109360,1.70609,-0.198452E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.543341E-02,1.04289,1.60980,1.03954,0.638891,1.20538,-1.69223,1.20538,0.144471E-01,1.20538,0.453335E-02,1.15587,-0.116606E-03,1.16017,800000000,800110000,800000000,800000000,800000010,800001110,811110111,811110111,80001,80001,80,81,6,7,0,13,3,53,0,0,0.739370E-01,0.766515E-01,0.181785E-02,0.195544E-01,0.966196E-01,1.83486,0.107775E-02,0.245133E-05,0.138788E-02,-0.169223E-02,0.144471E-01,0.117171E-03,-0.301386E-05,16.0000,0.00000,248.000,50.0000,15.0845,96927.7,1.41551,33.0000,0.506278,14.1225,2.30766,0.324994,6012.30,318.792,46.7332,0.950000,3.00000
CH-CHA_202108040100.csv,2021-08-04,05:30,216.2291,1,36000,36000,-0.813001E-03,1,0.342753E-03,-0.552787,2,0.370909,1.72685,1,0.272441,9.04073,0,1.00072,0.390392E-01,1,0.615914E-02,0.233128E-01,0,0.322211E-02,0.167450E-03,0,0.243326E-04,-0.391592,0.965349E-02,0.627632,0.218239E-03,0.602505E-02,0.480422E-05,-0.172431E-10,-0.716297E-12,-0.890695E-13,-0.119087E-13,18.4867,468.178,477.464,-0.650000,0,767.958,19.4486,19.8344,-0.600000,0,0.954934E-01,2.41838,2.46635,1.70000,0,0.127676E-01,0.323340,0.329753,3.05000,0,294.128,292.322,96559.5,1.14241,1016.18,0.253251E-01,0.252974E-02,0.138386E-01,1866.85,2212.78,0.121135E-01,84.3667,345.931,289.576,0.183765E-01,0.273492,0.364222E-02,0.274133,0.196322E-13,-0.932729E-15,0.274133,0.725672,104.589,86.1560,0.761273,-9999,0.266768E-01,0.227338E-01,2.92682,0.686752,-0.320114,0.178497E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.787295E-03,1.03265,-0.456717,1.06377,1.05882,1.65165,5.48101,1.65165,0.239370E-01,1.65165,0.150167E-01,1.55246,0.104966E-03,1.59528,800000000,800110000,800000000,800000000,800000000,800000000,811110111,811110111,80001,80011,80,81,1,2,0,13,11,6,0,0,0.239923E-01,0.196444E-01,0.183087E-02,0.118130E-01,0.244668,7.37719,0.221078E-02,0.238158E-05,-0.393418E-03,0.548101E-02,0.239370E-01,0.387797E-03,0.271068E-05,16.0000,0.00000,248.000,50.0000,15.2308,96927.4,1.41710,33.0000,0.505972,14.1750,2.43130,0.325078,6012.99,318.793,46.7374,0.950000,3.00000
CH-CHA_202108040100.csv,2021-08-04,06:00,216.2499,1,36000,36000,-0.561792E-02,1,0.109872E-02,2.35853,1,0.657187,2.82535,1,0.370097,4.80402,1,0.782375,0.638507E-01,1,0.836389E-02,-0.178411E-01,1,0.649903E-02,0.173749E-03,1,0.446310E-04,-0.575193,0.246905,-0.859663,0.557984E-02,0.543979E-02,0.170686E-06,-0.333497E-10,-0.144319E-11,-0.186682E-12,-0.238640E-13,17.8648,451.870,460.883,-0.450000,0,773.090,19.5545,19.9445,-0.300000,0,0.100002,2.52944,2.57989,9.85000,0,0.127834E-01,0.323343,0.329792,2.20000,0,293.766,291.952,96559.5,1.14381,1016.23,0.252939E-01,0.413752E-02,0.139311E-01,1876.94,2162.31,0.121795E-01,86.8029,285.362,289.661,0.381547E-01,0.438828,0.178575E-01,0.440846,0.256161E-13,-0.186679E-14,0.440846,1.23365,102.682,85.0308,2.32154,-9999,0.700826E-01,0.115105,-12.4378,-0.161604,0.834775,-0.289524E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.550455E-02,1.02060,2.44974,1.02470,2.14248,1.18213,3.93458,1.18213,0.484183E-01,1.18213,-0.149616E-01,1.19246,0.143586E-03,1.21007,800000000,800010000,800000000,800000000,800010010,811011010,801110111,811110111,80011,80011,80,81,1,3,1,4,2,25,0,0,0.672958E-01,0.158247,0.466644E-02,0.243548E-01,0.624122E-01,10.6672,0.292245E-02,0.258317E-05,0.210752E-02,0.393458E-02,0.484183E-01,-0.385940E-03,0.370386E-05,16.0000,0.00000,248.000,50.0000,15.3429,96923.2,1.41888,33.0000,0.506139,14.2923,2.54243,0.325079,6014.04,318.797,46.7385,0.950000,3.00000
CH-CHA_202108040100.csv,2021-08-04,06:30,216.2707,1,36000,36000,-0.266635E-02,1,0.435522E-03,7.50017,1,1.32954,-18.9453,2,7.11458,1.79099,1,0.539055,-0.428219,2,0.160810,0.286833E-01,1,0.620178E-02,-0.309650E-03,1,0.128150E-03,0.264735,-1.00500,0.402207,-0.227159E-01,-0.364713E-02,0.390572E-04,-0.506776E-10,-0.210907E-11,-0.270750E-12,-0.357488E-13,18.1585,459.504,468.462,-0.600000,0,755.708,19.1233,19.4962,10.0000,0,0.970134E-01,2.45495,2.50281,1.80000,0,0.128093E-01,0.324141,0.330461,9.95000,0,293.897,292.123,96559.5,1.14333,1015.99,0.253052E-01,-0.277486E-01,0.136179E-01,1835.82,2185.49,0.119107E-01,84.0004,349.669,289.313,0.140057,0.272019,-0.480361E-02,0.305995,-0.337902E-13,-0.279086E-14,0.305995,0.758090,121.592,62.7570,-0.899484,-9999,0.482917E-01,0.224440E-01,-1.27959,-1.57082,-0.395885,-0.133701,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.259740E-02,1.02654,6.32118,1.02860,-16.2654,1.18805,1.33433,1.18805,-0.367645,1.18805,0.245623E-01,1.16778,-0.262648E-03,1.17895,800000000,800000000,800000000,800000000,800000000,800000000,811110111,811110111,80111,80111,80,81,3,3,3,7,4,8,0,0,0.138899E-01,0.262226E-01,0.477554E-02,0.499869E-01,0.370408E-01,861.208,0.246243E-02,0.272077E-05,0.544172E-02,0.133433E-02,-0.367645,0.633602E-03,-0.677518E-05,16.0000,0.00000,248.330,52.0609,15.6661,96925.4,1.42523,33.0000,0.506333,14.5271,2.46646,0.325660,6015.43,318.804,46.7453,0.950000,3.00000
CH-CHA_202108040100.csv,2021-08-04,07:00,216.2916,1,35988,35988,-0.928478E-02,1,0.206081E-02,5.76943,1,1.26413,31.0865,2,19.5286,-10.7076,2,4.85693,0.703057,2,0.441662,-0.128632E-01,2,0.828702E-02,-0.146296E-03,1,0.549526E-04,0.943999,-3.73383,-0.728788E-01,-0.844448E-01,-0.397523E-02,-0.621045E-04,-0.127525E-09,-0.487648E-11,-0.660738E-12,-0.898766E-13,18.0753,458.118,466.287,5.40000,0,691.186,17.5182,17.8305,-0.450000,0,0.936522E-01,2.37362,2.41594,10.0000,0,0.127390E-01,0.322871,0.328628,6.60000,0,294.360,292.731,96559.5,1.14164,1015.11,0.253451E-01,0.455581E-01,0.124552E-01,1682.58,2270.12,0.109099E-01,74.1188,587.533,287.954,0.721546E-01,0.313392,0.658720E-02,0.321659,-0.143929E-12,-0.705523E-14,0.321659,1.12654,106.870,77.0343,1.17343,-9999,0.901825E-01,0.634357E-01,-10.8302,-0.185592,0.185593,-0.552041E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.905289E-02,1.02562,7.22341,1.02798,25.2927,1.18711,-9.54875,1.18711,0.572023,1.18711,-0.109918E-01,1.17025,-0.123751E-03,1.18218,800000000,800000000,800000000,800000000,800000000,800001110,811110111,811110111,80011,80011,80,81,0,1,0,8,5,1,0,0,0.722332E-01,0.469303E-01,0.770791E-02,0.241195E-01,0.518937,4645.48,0.112310E-02,0.242108E-05,0.623308E-02,-0.954875E-02,0.572023,-0.283529E-03,-0.319210E-05,16.0000,0.00000,248.586,53.6651,16.0037,96928.1,1.42887,33.0000,0.506447,14.5391,2.38092,0.323850,6016.08,318.809,46.7471,0.950000,3.00000
CH-CHA_202108040700.csv,2021-08-04,07:30,216.3124,1,36000,36000,0.411492E-02,1,0.114040E-02,10.7686,1,2.02088,10.9615,1,1.59794,-2.79938,1,1.40765,0.247912,1,0.361401E-01,0.315087E-02,2,0.107674E-01,-0.282303E-03,2,0.143173E-03,0.347223E-01,5.93330,-1.52514,0.134191,-0.823303E-03,-0.744411E-04,-0.967411E-10,-0.452506E-11,-0.531333E-12,-0.724476E-13,16.9154,429.102,437.891,0.00000,0,791.219,20.0712,20.4823,-0.850000,0,0.929050E-01,2.35676,2.40504,2.50000,0,0.126677E-01,0.321346,0.327928,7.65000,0,294.620,292.753,96559.5,1.14046,1016.54,0.253675E-01,0.160647E-01,0.142578E-01,1926.23,2272.87,0.125017E-01,84.7487,346.641,290.069,-0.258447,0.105337,0.757500E-02,0.279192,-0.890032E-14,-0.571910E-14,0.279192,0.986154,32.4049,157.825,1.55473,-9999,0.600676E-01,0.429601E-01,-1.71540,-1.17174,0.982402,-0.154637,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.400146E-02,1.02835,11.0313,1.02980,8.09539,1.18992,-2.89247,1.18992,0.183091,1.18992,0.270716E-02,1.16390,-0.240508E-03,1.17378,800000000,800000000,800000000,800000000,800000000,801001110,811110111,811110111,80001,80001,80,81,6,8,0,6,5,36,0,0,0.294077E-01,0.486991E-01,0.781354E-02,0.667564E-01,0.462804E-01,59.1361,0.285917E-02,0.264929E-05,0.951526E-02,-0.289247E-02,0.183091,0.700715E-04,-0.622525E-05,16.0000,0.00000,248.000,50.0000,16.5239,96920.3,1.43642,33.0000,0.506472,14.5330,2.37008,0.323164,6017.02,318.814,46.7542,0.950000,3.00000
CH-CHA_202108040700.csv,2021-08-04,08:00,216.3332,1,36000,36000,-0.270527E-02,0,0.809887E-03,5.88013,0,1.77489,20.8468,0,2.53129,-2.25212,0,0.554631,0.471982,0,0.573097E-01,0.126345E-01,1,0.825391E-02,0.185926E-03,0,0.748932E-04,1.68510,-0.185177,-0.380283,-0.419248E-02,-0.679544E-02,-0.539873E-04,-0.178804E-10,-0.847361E-12,-0.939760E-13,-0.135738E-13,16.5679,421.840,430.445,0.250000,0,785.161,19.9912,20.3990,0.200000,0,0.870777E-01,2.21711,2.26233,8.60000,0,0.125774E-01,0.320237,0.326769,4.65000,0,295.709,293.843,96559.5,1.13627,1016.51,0.254612E-01,0.305844E-01,0.141486E-01,1918.59,2431.34,0.124518E-01,78.9108,512.750,290.006,-0.610461,-0.994828E-01,0.210417E-01,0.618871,0.577158E-13,-0.107922E-14,0.618871,1.49750,1.59347,189.256,1.94844,-9999,0.487938E-01,0.761002E-01,-1.68389,-1.19367,0.282063,-0.104334,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.266115E-02,1.01658,6.84847,1.02218,16.8275,1.17854,-2.32240,1.17854,0.380981,1.17854,0.102593E-01,1.23151,0.147905E-03,1.25706,800000000,800000000,800000000,800000000,800000000,800000000,811110111,811110111,80001,80011,80,81,0,8,2,6,0,5,0,0,0.630925E-01,0.769405E-01,0.121673E-01,0.111088,0.109889E-01,123.808,0.117928E-02,0.253768E-05,0.592924E-02,-0.232240E-02,0.380981,0.266510E-03,0.384220E-05,16.0000,0.00000,248.000,50.0000,16.9543,96914.5,1.44321,33.0000,0.506500,14.2826,2.22976,0.322101,6018.89,318.827,46.7597,0.950000,3.00000
CH-CHA_202108040700.csv,2021-08-04,08:30,216.3541,1,36000,36000,-0.739161E-02,0,0.138394E-02,15.7931,0,4.55163,36.7809,0,3.90086,-5.47932,0,0.951171,0.833556,0,0.884041E-01,-0.469107E-01,0,0.271761E-01,0.174188E-03,0,0.273395E-04,1.56437,0.265674,-0.623707E-01,0.602090E-02,0.487002E-02,-0.140073E-04,-0.553084E-10,-0.264370E-11,-0.304722E-12,-0.420683E-13,16.4635,420.645,429.276,0.100000,0,786.945,20.1065,20.5191,0.100000,0,0.907057E-01,2.31754,2.36510,1.30000,0,0.125224E-01,0.319948,0.326513,4.60000,0,296.741,294.858,96559.5,1.13231,1016.60,0.255501E-01,0.540144E-01,0.141808E-01,1929.59,2587.54,0.125238E-01,74.5726,657.944,290.096,-0.780175,-0.597072E-02,0.316606E-01,0.780840,-0.415956E-14,-0.335945E-14,0.780840,1.67684,5.45554,180.438,2.32380,-9999,0.807955E-01,0.731247E-01,-2.84654,-0.706120,0.429383,-0.169811,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.728587E-02,1.01451,17.4174,1.02099,29.2502,1.17709,-5.60180,1.17709,0.662890,1.17709,-0.369576E-01,1.26931,0.133840E-03,1.30146,800000000,800000000,800000000,800000000,800000000,800000000,810100111,811110111,80001,80001,80,80,4,10,0,1,3,4,0,0,0.619190E-01,0.670279E-01,0.173025E-01,0.286886,0.164507E-01,157.130,0.830238E-02,0.258258E-05,0.151310E-01,-0.560180E-02,0.662890,-0.963527E-03,0.348937E-05,16.0000,0.00000,248.000,50.0000,17.5462,96902.2,1.45084,33.0000,0.507417,14.3280,2.33124,0.321834,6020.79,318.840,46.7676,0.950000,3.00000
CH-CHA_202108040700.csv,2021-08-04,09:00,216.3749,1,36000,36000,-0.102240E-01,0,0.243079E-02,17.5152,0,2.25744,44.9652,0,4.30633,-5.97523,0,0.806182,1.01999,0,0.976852E-01,0.820678E-02,1,0.121442E-01,0.248478E-03,0,0.174342E-04,1.49632,0.835061,-0.136680,0.189426E-01,-0.267705E-02,-0.214157E-04,0.151559E-09,0.742201E-11,0.820177E-12,0.115842E-12,16.3049,418.017,426.752,0.150000,0,798.471,20.4708,20.8986,0.150000,0,0.882358E-01,2.26214,2.30942,2.05000,0,0.124624E-01,0.319505,0.326182,2.05000,0,297.756,295.832,96559.5,1.12843,1016.82,0.256375E-01,0.660956E-01,0.143884E-01,1964.32,2745.54,0.127509E-01,71.5457,781.225,290.378,-0.765864,-0.109282,0.393475E-01,0.774622,-0.282943E-13,0.929528E-14,0.774622,1.76856,0.280353,188.121,2.91164,-9999,0.951861E-01,0.133290,-4.19726,-0.478884,0.389528,-0.160370,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.100771E-01,1.01458,19.5462,1.02103,35.8790,1.17713,-6.15077,1.17713,0.813883,1.17713,0.647301E-02,1.26785,0.191173E-03,1.29976,800000000,800000000,800000000,800000000,800000000,800000000,801110111,811110111,80011,80011,80,80,0,2,0,20,27,21,0,0,0.128414,0.117465,0.206996E-01,0.635625E-01,0.103143E-01,153.093,0.157237E-02,0.261014E-05,0.170350E-01,-0.615077E-02,0.813883,0.169398E-03,0.500297E-05,16.0000,0.00000,248.000,50.0000,18.2299,96900.4,1.45805,33.0000,0.506306,14.6548,2.27554,0.321402,6022.65,318.852,46.7815,0.950000,3.00000
CH-CHA_202108040700.csv,2021-08-04,09:30,216.3957,1,36000,36000,-0.141541E-01,0,0.227116E-02,10.2967,0,1.48564,73.1864,0,15.4996,-7.86422,0,1.17074,1.66083,0,0.351734,0.281404E-01,1,0.117347E-01,0.232319E-03,0,0.519189E-04,0.627099,-1.23216,-0.152840,-0.279615E-01,-0.469773E-02,0.106093E-05,-0.120141E-09,-0.576933E-11,-0.626591E-12,-0.924851E-13,16.1705,415.074,423.516,0.200000,0,776.534,19.9325,20.3379,0.200000,0,0.843372E-01,2.16481,2.20884,1.70000,0,0.124482E-01,0.319527,0.326025,1.30000,0,298.116,296.241,96559.5,1.12710,1016.53,0.256685E-01,0.107621,0.139931E-01,1913.00,2814.48,0.124152E-01,67.9699,901.480,289.960,-1.14277,-0.237633,0.566408E-01,1.16859,-0.533103E-13,-0.742960E-14,1.16859,2.53505,357.611,191.747,2.77818,-9999,0.112062,0.148937,-11.6494,-0.172541,0.140692,-0.801968E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.139858E-01,1.01203,13.9809,1.01994,60.0782,1.17677,-7.68194,1.17677,1.36336,1.17677,0.206832E-01,1.36054,0.165172E-03,1.40653,800000000,800000000,800000000,800000000,800000000,800001100,801100111,801110111,80001,80011,80,80,3,9,0,11,14,2,0,0,0.133593,0.143484,0.207964E-01,0.648791E-01,0.315645E-01,2646.01,0.197817E-02,0.267388E-05,0.122026E-01,-0.768194E-02,1.36336,0.541639E-03,0.432542E-05,16.0000,0.00000,248.133,50.8321,18.5342,96900.5,1.46135,33.0000,0.506333,14.5955,2.17664,0.321267,6023.78,318.857,46.7907,0.950000,3.00000
CH-CHA_202108040700.csv,2021-08-04,10:00,216.4165,1,36000,36000,-0.118320E-01,0,0.211672E-02,25.5822,0,3.91170,-31.1201,2,23.0374,-6.05016,1,1.53525,-0.706789,2,0.523219,0.116253E-01,2,0.996406E-02,-0.135237E-03,0,0.463338E-04,1.29292,-0.328986,-0.820867E-01,-0.747183E-02,-0.296645E-02,-0.114166E-04,-0.271088E-09,-0.129734E-10,-0.137886E-11,-0.209329E-12,16.0637,413.489,421.837,0.200000,0,768.756,19.7882,20.1877,10.0000,0,0.817066E-01,2.10318,2.14563,-0.900000,0,0.124041E-01,0.319290,0.325735,8.00000,0,298.953,297.086,96559.5,1.12395,1016.47,0.257406E-01,-0.458000E-01,0.138530E-01,1899.24,2961.60,0.123253E-01,64.1288,1062.36,289.847,-0.870712,-0.157105,0.392311E-01,0.885642,-0.220794E-14,-0.168758E-13,0.885642,2.11289,356.755,190.228,2.53885,-9999,0.102602,0.163878,-3.59874,-0.558529,-0.822049,-0.218243,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.116733E-01,1.01360,23.4330,1.02053,-28.0955,1.17667,-5.92387,1.17667,-0.638097,1.17667,0.898338E-02,1.29409,-0.101664E-03,1.33022,800000000,800000000,800000000,800000000,800000000,800000110,800000111,811100111,80100,80100,80,80,0,1,1,8,12,7,0,0,0.104121,0.199558,0.240772E-01,0.245560,0.748783E-01,3046.46,0.123156E-02,0.269930E-05,0.205109E-01,-0.592387E-02,-0.638097,0.235877E-03,-0.266941E-05,16.0000,0.00000,248.087,50.5437,19.1652,96900.5,1.46788,33.0000,0.506361,14.8028,2.11384,0.320913,6025.38,318.864,46.8017,0.950000,3.00000
CH-CHA_202108040700.csv,2021-08-04,10:30,216.4374,1,36000,36000,-0.496451E-02,0,0.143598E-02,18.2900,0,3.67293,59.7653,0,14.9640,-6.07777,1,1.83436,1.35942,0,0.340369,0.274510E-01,0,0.657490E-02,0.111254E-03,1,0.482888E-04,2.36206,-1.07223,0.197669,-0.243889E-01,-0.339433E-02,-0.261985E-06,0.853351E-10,0.394956E-11,0.415566E-12,0.652876E-13,16.1309,417.325,425.544,-0.250000,0,746.582,19.3150,19.6954,-0.300000,0,0.785542E-01,2.03229,2.07232,1.70000,0,0.123413E-01,0.319284,0.325573,9.55000,0,300.471,298.638,96559.5,1.11830,1016.24,0.258712E-01,0.880904E-01,0.134534E-01,1854.10,3249.40,0.120302E-01,57.0598,1395.30,289.468,-0.256655,0.329485,0.460153E-01,0.420178,0.625449E-13,0.529018E-14,0.420178,1.32473,61.3599,127.917,6.28728,-9999,0.666283E-01,0.124153,-1.37835,-1.45826,0.306030,-0.241545,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.486110E-02,1.02127,21.0385,1.02514,48.0639,1.18278,-6.35029,1.18278,1.09326,1.18278,0.231015E-01,1.18828,0.923332E-04,1.20492,800000000,800000000,800000000,800000000,800000000,800010000,811100111,811100111,80011,80011,80,81,3,3,0,18,4,3,0,0,0.648015E-01,0.163666,0.198389E-01,0.286390,0.625383E-01,2215.33,0.496651E-03,0.271081E-05,0.185121E-01,-0.635029E-02,1.09326,0.609365E-03,0.243554E-05,16.0000,0.00000,248.283,51.7715,20.1170,96899.9,1.48175,33.0000,0.506528,14.8984,2.04144,0.320723,6026.82,318.871,46.8239,0.950000,3.00000
CH-CHA_202108040700.csv,2021-08-04,11:00,216.4582,1,36000,36000,-0.146867E-01,1,0.609030E-02,9.51411,0,3.33312,198.317,0,82.4576,-32.0543,0,13.4209,4.51867,0,1.87881,0.259288E-01,1,0.553706E-02,0.175397E-03,0,0.489989E-04,2.67560,-8.57234,1.20156,-0.195322,0.184042E-05,0.605292E-04,-0.105061E-09,-0.369644E-11,-0.484445E-12,-0.764102E-13,16.9563,440.749,447.692,0.900000,0,596.586,15.5072,15.7515,0.450000,0,0.781870E-01,2.03233,2.06434,1.85000,0,0.123322E-01,0.320554,0.325603,4.45000,0,301.888,300.408,96559.5,1.11329,1014.18,0.259932E-01,0.292810,0.107505E-01,1490.39,3607.75,0.965647E-02,41.3110,2117.35,286.086,0.195068E-01,-0.155111,0.988222E-02,0.156645,0.169361E-12,-0.619599E-14,0.156645,1.65692,285.606,277.168,3.61701,-9999,0.114857,0.273346,-13.5655,-0.148170,0.479743E-01,-0.733646E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.140749E-01,1.04347,19.5860,1.03993,161.293,1.20601,-28.6167,1.20601,3.67509,1.20601,0.224300E-01,1.15599,0.151183E-03,1.16016,800000000,800000000,800000000,800001100,800001000,800001000,811110111,811110111,80011,80011,80,81,5,0,0,31,10,2,0,0,0.341104,0.185715,0.198738E-01,0.196887,2.27792,44349.5,0.384209E-03,0.268308E-05,0.173469E-01,-0.286167E-01,3.67509,0.592168E-03,0.399134E-05,16.0000,0.00000,250.428,65.1740,20.3773,96891.2,1.47872,32.9036,0.529556,14.6317,2.03410,0.320840,6026.96,318.874,46.8419,0.950000,3.00000
