file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,n2o_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,n2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_irga75_mean,status_code_irga75_mean,ga_diag_code_irga75_mean,agc_mean,fast_t_mean,air_p_mean,cooler_v_mean,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,h2o_mean,cell_t_mean,int_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[W+1m-2],[#],[W+1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[mmol+1s-1m-2],[#],[mmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CH-CHA_201801010100.csv,2018-01-01,01:30,1.0624,0,36000,36000,-0.741194E-01,1,0.109944E-01,-25.9961,1,4.80588,84.7559,1,21.8135,20.4713,1,4.29423,1.89921,1,0.488799,0.916690E-01,1,0.314568E-01,0.423651E-02,1,0.196928E-02,-9999,-9999,-9999,-9999,-9999,-9999,-0.160770E-09,-0.303410E-11,-0.872160E-12,-0.112446E-12,18.9275,462.674,466.750,0.200000,0,357.206,8.73171,8.80863,8.95000,0,0.102680,2.50995,2.53206,9.20000,0,0.132383E-01,0.323604,0.326454,8.10000,0,283.901,283.116,96559.5,1.18429,1010.05,0.244445E-01,0.123069,0.643684E-02,841.018,1221.31,0.543517E-02,68.8618,380.296,277.631,-0.179727,0.286999,0.501378E-01,0.342322,-0.436248E-13,-0.849399E-14,0.342322,3.91533,57.0708,122.056,8.42206,-9999,0.250170,0.618650,51.2225,0.392406E-01,-0.306718,0.868703E-01,0,56.1435,-8.52000,19.2723,47.9906,73.1888,102.648,153.786,-0.729600E-01,1.01589,-21.3359,1.02401,69.5948,1.22482,17.1844,1.22482,1.55948,1.22482,0.738720E-01,1.24092,0.341401E-02,1.24092,800000000,800000011,800000000,800000011,800100011,800100011,810110111,811110111,81000,81011,80,81,0,0,1,2,0,0,0,0,0.487847,0.735314,0.141400E-01,0.173597,0.169666,2077.69,0.220173,0.153119E-03,-0.178365E-01,0.171844E-01,1.55948,0.182163E-02,0.841871E-04,16.0000,0.00000,248.000,50.0000,2.44398,96525.9,1.20228,21.0139,97.1183,0.761402,5.82248,296.164,3465.89
CH-CHA_201801010100.csv,2018-01-01,02:00,1.0833,0,36000,36000,-0.429355E-01,0,0.266012E-02,-60.3291,0,9.91770,-36.9481,1,5.07557,10.0454,0,2.43173,-0.828905,1,0.113867,0.264431,0,0.681181E-01,-0.648646E-02,0,0.216299E-02,1.95156,3.50193,-0.484481,0.785635E-01,-0.502249E-02,-0.112756E-03,-0.169354E-09,-0.379402E-11,-0.902401E-12,-0.119991E-12,18.4772,453.823,458.485,0.350000,0,413.943,10.1670,10.2714,0.350000,0,0.984556E-01,2.41820,2.44304,9.50000,0,0.130915E-01,0.321544,0.324846,0.800000,0,285.257,284.339,96559.5,1.17856,1010.86,0.245613E-01,-0.537130E-01,0.745925E-02,978.811,1325.05,0.632910E-02,73.8698,346.238,279.818,1.82270,0.744348,0.707797E-01,1.97010,0.387035E-13,-0.916556E-14,1.97010,4.79897,165.029,22.2140,2.05891,-9999,0.190867,0.401211,9.80493,0.204999,1.63281,0.265309,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.421403E-01,1.01887,-59.6383,1.03984,-24.0241,1.38559,9.89550,1.38559,-0.538965,1.38559,0.184637,1.43217,-0.452912E-02,1.43217,800000000,800000011,800000000,800000011,800111111,800111111,800100111,800100111,81000,81000,80,80,22,26,22,57,62,53,0,0,0.312561,0.433982,0.558787E-01,0.961764,0.880806E-01,129.013,0.316947,0.186493E-03,-0.500589E-01,0.989550E-02,-0.538965,0.458138E-02,-0.112380E-03,16.0000,0.00000,248.000,50.0000,3.33307,96556.9,1.22219,21.1739,97.0605,0.761105,6.33667,296.173,3465.49
CH-CHA_201801010100.csv,2018-01-01,02:30,1.1041,0,36000,36000,-0.106208,1,0.188001E-01,-74.9543,0,21.4088,-119.958,1,75.8924,37.3046,1,22.5951,-2.70554,1,1.71169,0.381474,1,0.118299,0.106380E-01,1,0.355987E-02,8.67712,-0.768233,-0.881446,-0.173268E-01,-0.255545E-01,-0.721205E-03,-0.556345E-10,-0.125211E-11,-0.247043E-12,-0.391892E-13,17.4699,437.408,441.757,0.350000,0,393.177,9.84429,9.94216,9.55000,0,0.775745E-01,1.94229,1.96160,-0.750000,0,0.123059E-01,0.308113,0.311176,1.70000,0,290.791,289.885,96559.5,1.15616,1010.80,0.250378E-01,-0.175319,0.708506E-02,947.843,1899.25,0.612811E-02,49.9061,951.409,279.351,1.48133,-2.09208,0.408210E-01,2.56375,0.365273E-12,-0.318459E-14,2.56375,8.29343,236.574,305.301,0.912322,-9999,0.303089,1.78048,31.6020,0.636036E-01,0.624839,0.211615,0,27.6612,-4.19769,9.49518,23.6443,36.0591,50.5734,75.7682,-0.104764,1.01378,-78.4891,1.03001,-89.8429,1.27916,33.1076,1.27916,-2.02633,1.27916,0.289186,1.31913,0.806438E-02,1.31913,800000000,800000011,800000000,800000111,800000011,800101011,800000111,800000111,80100,80111,80,81,9,0,11,7,8,1,0,0,2.14863,1.29053,0.121811,2.75836,3.47623,19776.4,0.376327,0.221419E-03,-0.671628E-01,0.331076E-01,-2.02633,0.731235E-02,0.203916E-03,16.0000,0.00000,248.368,52.2979,6.76239,96606.2,1.30425,21.1883,97.0543,0.760546,7.47799,296.182,3460.08
CH-CHA_201801010100.csv,2018-01-01,03:00,1.1249,0,36000,36000,-0.229244,1,0.156819E-01,-59.5855,0,11.7677,-54.8802,0,69.0170,0.196217,2,14.1350,-1.23808,0,1.55700,-0.362495,0,0.113314,0.667162E-02,0,0.352141E-02,0.393794,-11.8901,1.45253,-0.268237,-0.697676E-02,-0.154690E-03,-0.131972E-09,-0.137883E-11,-0.515014E-12,-0.867330E-13,18.5628,464.440,466.704,4.70000,0,193.942,4.85242,4.87608,6.90000,0,0.724404E-01,1.81246,1.82129,0.350000,0,0.121996E-01,0.305234,0.306722,10.0000,0,290.584,290.137,96559.5,1.15732,1008.08,0.250199E-01,-0.802275E-01,0.349484E-02,467.952,1930.14,0.301976E-02,24.2444,1462.19,269.533,2.64751,-4.53422,0.466690E-01,5.25078,-0.169558E-12,-0.710948E-14,5.25078,11.2803,245.879,300.280,0.509253,-9999,0.445063,2.68840,125.769,0.159816E-01,1.08574,0.114754,0,27.0892,-4.11089,9.29885,23.1555,35.3135,49.5277,74.2016,-0.225561,1.01633,-60.0404,1.03736,-41.3006,1.28572,3.14069,1.28572,-0.931726,1.28572,-0.269108,1.34702,0.495286E-02,1.34702,800000000,800000011,800000000,800001111,800001011,800001011,800000111,800000111,80011,80011,80,80,28,9,15,3,23,0,0,0,2.77147,2.32858,0.276744,1.46892,3.00672,16417.8,0.219046,0.130019E-03,-0.514627E-01,0.314069E-02,-0.931726,-0.676586E-02,0.124524E-03,16.0000,0.00000,249.724,60.7759,8.26522,96693.6,1.30432,21.2161,97.0447,0.761022,7.54127,296.194,3453.77
CH-CHA_201801010100.csv,2018-01-01,03:30,1.1458,0,36000,36000,-0.159891,1,0.144428E-01,-64.9568,0,5.35900,49.6522,1,50.9052,-22.0036,1,18.7666,1.11692,1,1.14511,-0.393191,0,0.144486,-0.888877E-02,0,0.377861E-02,-4.71087,-1.07639,-0.653138,-0.242134E-01,0.459829E-02,0.622560E-03,0.625386E-10,0.609129E-12,0.262249E-12,0.437785E-13,18.2726,452.411,454.414,4.50000,0,177.976,4.40651,4.42602,0.300000,0,0.766241E-01,1.89714,1.90553,5.85000,0,0.127912E-01,0.316699,0.318101,4.00000,0,287.553,287.152,96559.5,1.16955,1007.77,0.247590E-01,0.723767E-01,0.320713E-02,425.010,1593.85,0.274219E-02,26.6656,1168.84,268.254,3.01730,-3.45144,0.669867E-01,4.58487,0.540770E-12,0.342253E-14,4.58487,12.0912,234.892,311.160,0.837143,-9999,0.369745,2.65039,66.1411,0.303896E-01,-1.30824,0.149053,0,22.8894,-3.47355,7.85719,19.5655,29.8386,41.8491,62.6976,-0.157402,1.01581,-60.4232,1.03576,39.6480,1.28511,-14.7857,1.28511,0.891878,1.28511,-0.292936,1.34224,-0.662233E-02,1.34224,800000000,800000011,800000000,800000111,800000011,800001011,800000111,800000111,80100,80100,80,81,26,11,12,1,6,8,0,0,2.50577,2.50397,0.291034,0.211785,2.32122,15835.6,0.337114,0.165681E-03,-0.512651E-01,-0.147857E-01,0.891878,-0.728488E-02,-0.164687E-03,16.0000,0.00000,249.573,59.8335,7.40034,96787.5,1.28503,21.2906,97.0181,0.761354,7.62209,296.180,3456.78
CH-CHA_201801010100.csv,2018-01-01,04:00,1.1666,0,36000,36000,-0.124929,1,0.132759E-01,-90.1304,1,15.0987,-9999,-9999,-9999,-37.8303,1,33.2827,-9999,-9999,-9999,-0.408030,0,0.148176,0.131917E-01,0,0.345796E-02,-1.37225,-9999,1.88589,-9999,0.679372E-03,0.787750E-04,-0.193510E-09,-9999,-0.758798E-12,-0.126418E-12,19.7563,486.988,486.988,0.150000,0,-9999,-9999,-9999,-9999,0,0.774691E-01,1.90959,1.90959,4.40000,0,0.129065E-01,0.318143,0.318143,9.95000,0,286.284,286.284,96559.5,1.17505,1005.39,0.246497E-01,-9999,-9999,-9999,1506.37,-9999,-9999,-9999,-9999,3.01734,-1.95498,0.684668E-01,3.59597,0.343256E-13,-0.979485E-14,3.59597,9.63323,220.210,327.060,1.09097,-9999,0.326064,1.98533,32.6680,0.615281E-01,-9999,0.233979,0,22.8910,-3.47380,7.85776,19.5669,29.8408,41.8521,62.7021,-0.123003,1.01566,-87.1124,1.03464,-9999,-9999,-25.1240,1.29618,-9999,-9999,-0.302683,1.34804,0.978582E-02,1.34804,800000000,800000011,800000000,800001111,800001011,800101011,800000111,800000111,80111,81111,80,80,17,15,13,3,4,1,0,0,1.86933,1.87504,0.226291,0.835806,14.4028,-9999,0.371331,0.180381E-03,-0.737377E-01,-0.251240E-01,-9999,-0.746106E-02,0.241218E-03,16.0000,0.00000,250.599,66.2455,7.00652,96844.9,1.27738,21.1144,97.0818,0.761292,7.35950,296.147,3460.04
CH-CHA_201801010100.csv,2018-01-01,04:30,1.1874,0,36000,36000,-0.662458E-01,1,0.859275E-02,-34.0660,0,5.02744,-36.9146,1,21.3855,7.89483,1,20.5224,-0.827984,1,0.479671,-0.704575,0,0.155570,0.124095E-01,0,0.406131E-02,-3.44178,-9999,-1.08295,-9999,0.833468E-03,-0.578323E-04,0.154683E-10,0.511685E-13,0.637164E-13,0.104968E-13,19.0912,467.273,467.996,1.50000,0,63.1527,1.54572,1.54811,2.05000,0,0.786395E-01,1.92477,1.92775,1.80000,0,0.129552E-01,0.317090,0.317581,3.20000,0,284.265,284.125,96559.5,1.18328,1006.17,0.244758E-01,-0.536534E-01,0.113801E-02,149.220,1306.59,0.961740E-03,11.4206,1157.37,255.188,3.29231,-0.616156,0.104050,3.35108,0.173245E-12,0.810235E-15,3.35108,7.97627,196.960,349.400,1.77930,-9999,0.236611,1.18523,33.0330,0.608482E-01,0.922834,0.120928,0,20.6914,-3.14000,7.10268,17.6867,26.9733,37.8304,56.6769,-0.652524E-01,1.01522,-34.6443,1.03358,-28.2927,1.29270,7.89368,1.29270,-0.634596,1.29270,-0.525057,1.34190,0.924772E-02,1.34190,800000000,800000011,800000000,800000111,800001011,800001011,800000111,800000111,80100,80100,80,81,12,27,5,2,73,27,0,0,0.916880,1.30018,0.153398,0.207181,5.85827,1959.23,0.544512,0.279477E-03,-0.290985E-01,0.789368E-02,-0.634596,-0.128711E-01,0.226696E-03,16.0000,0.00000,251.281,70.5071,6.63868,96894.4,1.27068,21.0998,97.0881,0.369726,7.22055,295.733,3455.64
CH-CHA_201801010100.csv,2018-01-01,05:00,1.2082,0,36000,36000,-0.812233E-01,1,0.105293E-01,-26.6214,1,20.3660,-177.560,1,54.4800,23.1103,1,4.50582,-3.98010,1,1.22120,-0.303155,0,0.104802,-0.737877E-02,0,0.280035E-02,-1.05373,8.30882,-2.16497,0.186247,-0.175870E-02,-0.349358E-04,-0.129402E-09,-0.149151E-11,-0.572391E-12,-0.956980E-13,17.5047,427.909,430.030,0.250000,0,201.762,4.93214,4.95659,0.200000,0,0.774296E-01,1.89279,1.90217,-0.700000,0,0.129454E-01,0.316455,0.318024,1.00000,0,283.910,283.466,96559.5,1.18452,1007.98,0.244453E-01,-0.257911,0.363576E-02,475.627,1250.39,0.306939E-02,38.0384,774.761,269.750,3.51193,-1.66025,0.645117E-01,3.88513,-0.149070E-12,-0.739241E-14,3.88513,8.89679,212.430,334.698,0.951427,-9999,0.261860,1.26882,57.3282,0.350613E-01,0.149929,0.851464E-01,0,21.3736,-3.24353,7.33688,18.2699,27.8627,39.0778,58.5457,-0.799943E-01,1.01536,-33.8520,1.03430,-136.725,1.28709,20.3466,1.28709,-3.06477,1.28709,-0.226293,1.33965,-0.550796E-02,1.33965,800000000,800000011,800000000,800000011,800010111,800010111,800010111,800010111,80011,81011,80,80,26,21,5,7,82,24,0,0,1.37509,0.989302,0.173247,3.03085,0.133695,8969.58,0.230229,0.121206E-03,-0.283523E-01,0.203466E-01,-3.06477,-0.555919E-02,-0.135310E-03,16.0000,0.00000,248.542,53.3873,6.29729,96896.7,1.28116,21.1311,97.0775,0.761979,7.48320,296.150,3454.40
CH-CHA_201801010100.csv,2018-01-01,05:30,1.2291,0,36000,36000,-0.123891,0,0.120510E-01,-47.2657,0,8.49514,44.3538,0,4.24148,1.83929,0,0.552246,0.995226,0,0.951717E-01,-0.371251,0,0.107574,0.808817E-02,0,0.282503E-02,1.69002,13.2722,-1.28795,0.297805,-0.408436E-03,-0.127763E-03,0.150574E-10,0.386397E-12,0.702043E-13,0.116970E-13,16.4515,404.362,408.602,0.250000,0,422.172,10.3766,10.4854,0.250000,0,0.767044E-01,1.88532,1.90509,-0.500000E-01,0,0.127799E-01,0.314119,0.317413,3.45000,0,285.463,284.526,96559.5,1.17770,1010.98,0.245791E-01,0.644906E-01,0.760754E-02,998.926,1341.55,0.645968E-02,74.4604,342.628,280.114,3.68034,-1.58661,0.905753E-01,4.00879,0.193489E-13,0.915259E-15,4.00879,9.40753,210.113,336.679,1.29466,-9999,0.324342,1.14353,61.4123,0.327296E-01,-1.06565,0.122396,0,25.1823,-3.82151,8.64427,21.5254,32.8277,46.0413,68.9782,-0.122102,1.01465,-43.7270,1.03300,36.5146,1.27401,2.93049,1.27401,0.819327,1.27401,-0.280162,1.32513,0.610368E-02,1.32513,800000000,800000011,800000000,800000011,800001011,800001111,800000111,800000111,81100,81100,80,80,23,13,8,1,8,2,0,0,1.27253,0.838125,0.176398,0.559072,0.392617E-02,85.4540,0.298904,0.164229E-03,-0.367260E-01,0.293049E-02,0.819327,-0.695811E-02,0.151591E-03,16.0000,0.00000,248.000,50.0000,6.34236,96905.6,1.28796,21.2094,97.0477,0.761547,6.70769,296.163,3462.81
