file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[W+1m-2],[#],[W+1m-2],[mmol+1s-1m-2],[#],[mmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[W+1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--
CH-CHA_201401010200.csv,2014-01-01,02:30,1.1041,0,36000,36000,-0.192782E-01,1,0.394991E-02,-1.64680,1,1.04974,-0.517870,1,0.932886,-0.116017E-01,1,0.208992E-01,-0.412068E-01,1,0.183620E-01,0.526946E-03,1,0.149730E-03,-9999,-9999,-9999,-9999,-9999,-0.233429E-11,-0.187124E-11,-0.210713E-12,150.176,3.66184,3.67530,4.40000,0,0.120386,2.93545,2.94624,5.00000,0,0.135562E-01,0.330550,0.331765,1.15000,0,283.194,282.866,96559.5,1.18760,1007.28,0.243837E-01,-0.751790E-03,0.270617E-02,353.269,1201.14,0.227868E-02,29.4110,847.876,265.836,0.430333,0.114279,0.301056E-01,0.446265,0.245612E-13,-0.155437E-13,0.446265,2.07099,182.392,14.8721,3.86818,-9999,0.127408,0.399131,106.721,0.188341E-01,3.17994,0.108049E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.190131E-01,1.01394,-1.63822,1.02206,-0.426741,1.21355,-0.956015E-02,1.21355,-0.339557E-01,1.21355,0.434220E-03,1.21355,800009000,800009000,800009000,800009011,800009010,801009110,811119111,811119111,80000,80000,80,81,6,0,2,6,0,0,0,0.419596,0.374163,0.450160E-02,0.543359E-01,0.156716E-01,0.972892E-02,0.838536E-06,-0.136946E-02,-0.233968E-03,-0.831005E-03,0.106268E-04,14.0000,96.5081,0.508097
CH-CHA_201401010200.csv,2014-01-01,03:00,1.1249,0,36000,36000,-0.202920E-02,2,0.138581E-02,-4.72415,0,0.617727,-0.884087,0,0.602184,-0.198100E-01,0,0.134933E-01,-0.776256E-01,1,0.139394E-01,-0.546957E-03,1,0.115422E-03,0.342371,0.229950,0.515256E-02,0.623983E-02,-0.139435E-04,0.126848E-11,0.103163E-11,0.111148E-12,154.453,3.76910,3.78336,1.20000,0,0.125614,3.06535,3.07695,1.20000,0,0.135336E-01,0.330259,0.331509,5.00000,0,283.418,283.080,96559.5,1.18666,1007.34,0.244030E-01,-0.128369E-02,0.278324E-02,363.605,1218.50,0.234544E-02,29.8403,854.897,266.210,0.607425,0.446109,0.356122E-01,0.754484,-0.976546E-13,0.821274E-14,0.754484,2.69616,151.918,36.2946,2.70541,-9999,0.413523E-01,0.511084,1.27199,1.58020,5.34354,0.955696E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.191823E-02,1.05785,-4.26112,1.11620,-0.402662,2.19561,-0.902256E-02,2.19561,-0.353550E-01,2.19561,-0.249114E-03,2.19561,800009000,800009000,800009000,800009011,800009011,800109011,810119111,811119111,80000,80000,80,81,0,0,1,1,0,0,0,0.332396,0.682307,0.746475E-02,0.575964E-01,0.123334E-01,0.125109E-01,0.839630E-06,-0.356467E-02,-0.221010E-03,-0.866027E-03,-0.610211E-05,13.9983,96.5095,0.508446
CH-CHA_201401010200.csv,2014-01-01,03:30,1.1458,0,36000,36000,0.859680E-02,1,0.227496E-02,-2.36383,1,0.481360,-0.905946,2,0.454393,-0.202986E-01,2,0.101811E-01,0.370666E-01,1,0.766789E-02,0.356041E-03,1,0.104027E-03,-0.981330E-01,0.148749,0.333287E-02,-0.804455E-02,0.518713E-05,0.911067E-12,0.687824E-12,0.784132E-13,157.326,3.83847,3.85326,1.30000,0,0.118776,2.89792,2.90908,0.250000,0,0.135406E-01,0.330367,0.331640,1.35000,0,283.363,283.018,96559.5,1.18689,1007.38,0.243982E-01,-0.131535E-02,0.283501E-02,370.289,1213.50,0.238862E-02,30.5140,843.215,266.447,0.494285,0.706563,0.395783E-01,0.863200,-0.124000E-12,0.579095E-14,0.863200,2.63000,126.097,55.0248,2.62797,-9999,0.851068E-01,0.221641,22.1610,0.906999E-01,2.60924,0.232300E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.848186E-02,1.01355,-2.34665,1.02680,-0.708643,1.27842,-0.158778E-01,1.27842,0.289940E-01,1.27842,0.278500E-03,1.27842,800009000,800009000,800009000,800009011,800009000,800109001,801119111,811119111,80000,80000,80,81,0,0,2,0,2,0,0,0.264578,0.173024,0.567994E-02,0.595398E-01,0.705802E-02,0.306148E-02,0.114547E-05,-0.196266E-02,-0.388882E-03,0.710125E-03,0.682106E-05,13.9960,96.5109,0.508406
CH-CHA_201401010200.csv,2014-01-01,04:00,1.1666,0,36000,36000,-0.807119E-02,1,0.128466E-02,-1.94722,1,0.566523,0.699778,2,0.559412,0.156815E-01,2,0.125360E-01,0.503434E-01,1,0.234679E-01,0.340576E-03,1,0.134398E-03,0.246623,0.386488,0.866091E-02,0.533681E-02,0.112492E-04,0.568364E-12,0.425555E-12,0.467552E-13,164.620,4.01885,4.03506,2.75000,0,0.123257,3.00906,3.02120,0.250000,0,0.135421E-01,0.330602,0.331936,1.30000,0,283.534,283.172,96559.5,1.18616,1007.48,0.244129E-01,0.101616E-02,0.296645E-02,387.667,1226.10,0.250089E-02,31.6179,838.433,267.045,0.474043,0.225151E-01,0.330521E-01,0.475727,-0.201790E-12,0.345259E-14,0.475727,1.85981,180.291,2.71927,3.98395,-9999,0.824893E-01,0.255627,24.4965,0.820527E-01,-2.78263,0.197532E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.795195E-02,1.01499,-1.86651,1.02666,0.553083,1.26523,0.123942E-01,1.26523,0.397899E-01,1.26523,0.269181E-03,1.26523,800009000,800009000,800009000,800009011,800009000,800009000,811119111,811119111,80111,80111,80,81,3,0,2,9,3,0,0,0.827402E-01,0.423193,0.532091E-02,0.165343E-01,0.851048E-02,0.249288E-01,0.101552E-05,-0.156189E-02,0.303798E-03,0.975303E-03,0.659798E-05,13.9970,96.5103,0.508433
CH-CHA_201401010200.csv,2014-01-01,04:30,1.1874,0,36000,36000,-0.602126E-02,1,0.676763E-03,-1.34636,2,0.710647,-1.31740,1,0.724438,-0.295327E-01,1,0.162400E-01,-0.864012E-02,2,0.119999E-01,0.676636E-04,1,0.281207E-04,0.605010,0.455510,0.102113E-01,-0.583150E-02,-0.362214E-04,-0.100136E-11,-0.683244E-12,-0.780503E-13,173.100,4.23181,4.24979,4.70000,0,0.118109,2.88744,2.89971,0.500000E-01,0,0.134922E-01,0.329846,0.331248,1.20000,0,283.932,283.551,96559.5,1.18448,1007.60,0.244472E-01,-0.191372E-02,0.311926E-02,408.182,1257.53,0.263344E-02,32.4589,849.352,267.721,0.738482,0.201047,0.441258E-01,0.766631,0.701238E-13,-0.578485E-14,0.766631,1.68315,175.108,15.2293,3.29966,-9999,0.712984E-01,0.131798,22.8783,0.878563E-01,1.02198,0.158221E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.593946E-02,1.01377,-1.37389,1.02680,-1.03192,1.27665,-0.231330E-01,1.27665,-0.676780E-02,1.27665,0.530008E-04,1.27665,800009000,800019000,800009000,800009011,800009000,800009000,800119111,811119111,80000,80000,80,81,0,1,1,7,3,0,0,0.754807E-01,0.181499,0.661573E-02,0.334023E-01,0.152344E-01,0.820633E-02,0.145704E-06,-0.115116E-02,-0.567937E-03,-0.166156E-03,0.130122E-05,14.0000,96.5072,0.507222
CH-CHA_201401010200.csv,2014-01-01,05:00,1.2082,0,36000,36000,-0.447702E-02,1,0.837671E-03,0.592644E-01,2,0.808843,-0.377532,1,0.170742,-0.846699E-02,1,0.382927E-02,-0.412113E-01,1,0.175679E-01,0.621717E-03,1,0.142667E-03,0.729270,0.305229,0.684544E-02,-0.503542E-03,0.339327E-04,0.194650E-11,0.128004E-11,0.147075E-12,178.653,4.37481,4.39403,0.150000,0,0.117484,2.87692,2.88956,4.15000,0,0.134988E-01,0.330555,0.332008,1.50000,0,284.403,284.008,96559.5,1.18251,1007.69,0.244877E-01,-0.548661E-03,0.321933E-02,421.956,1296.43,0.272246E-02,32.5476,874.473,268.159,0.445335,0.115498,0.142242E-01,0.460288,0.436232E-13,0.108954E-13,0.460288,1.70185,161.391,14.5394,1.77088,-9999,0.615308E-01,0.157350,-334.073,-0.601664E-02,-0.156978,-0.808295E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.438919E-02,1.02001,0.389759E-01,1.02433,-0.320559,1.17773,-0.718924E-02,1.17773,-0.349921E-01,1.17773,0.527893E-03,1.17773,800009000,800009000,800009000,800009011,800009010,801009010,811119111,811119111,80111,80111,80,81,0,8,0,17,1,0,0,0.125506,0.185146,0.404740E-02,0.651742E-01,0.175865E-02,0.202349E-01,0.137185E-05,0.327088E-04,-0.176821E-03,-0.860638E-03,0.129836E-04,14.0000,96.5074,0.507417
CH-CHA_201401010200.csv,2014-01-01,05:30,1.2291,0,36000,36000,0.139758E-02,1,0.825699E-03,0.974735,2,0.501733,0.481907,1,0.185868,0.108102E-01,1,0.416942E-02,-0.262415E-01,2,0.109664E-01,-0.370573E-03,2,0.253626E-03,0.365846,0.517446E-01,0.116074E-02,-0.588167E-02,0.263986E-04,-0.996458E-12,-0.623813E-12,-0.750008E-13,179.498,4.39908,4.41851,2.75000,0,0.112371,2.75395,2.76612,0.500000E-01,0,0.135103E-01,0.331107,0.332570,4.95000,0,284.635,284.238,96559.5,1.18154,1007.71,0.245077E-01,0.700501E-03,0.323455E-02,424.293,1316.35,0.273756E-02,32.2325,892.061,268.232,0.355992,0.455573,0.242386E-01,0.578675,-0.275777E-14,-0.555137E-14,0.578675,1.29545,132.343,51.9954,2.40062,-9999,0.343924E-01,0.616704E-01,-3.54703,-0.566672,2.02266,-0.238034E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.137384E-02,1.01728,0.978789,1.02261,0.409853,1.17580,0.919388E-02,1.17580,-0.223179E-01,1.17580,-0.315165E-03,1.17580,800009000,800019000,800009000,800009011,800009000,800009000,811119111,811119111,80111,80111,80,81,1,0,0,6,4,0,0,0.377963E-01,0.825988E-01,0.294569E-02,0.211455E-01,0.217009E-02,0.773369E-02,0.394589E-05,0.822062E-03,0.226315E-03,-0.549375E-03,-0.775806E-05,14.0000,96.5087,0.508681
CH-CHA_201401010200.csv,2014-01-01,06:00,1.2499,0,36000,36000,-0.999146E-02,1,0.165911E-02,-0.734701,2,0.900692,-2.92863,1,0.646178,-0.657137E-01,1,0.144992E-01,0.273962E-01,1,0.105167E-01,0.945881E-03,1,0.192998E-03,0.461198,0.716468E-01,0.160764E-02,-0.826106E-02,-0.680178E-04,-0.115394E-11,-0.671913E-12,-0.858246E-13,180.685,4.43272,4.45246,3.70000,0,0.105208,2.58106,2.59255,5.00000,0,0.134384E-01,0.329684,0.331151,1.50000,0,284.928,284.527,96559.5,1.18033,1007.73,0.245329E-01,-0.425825E-02,0.325594E-02,427.534,1341.88,0.275851E-02,31.8607,914.349,268.332,0.384741,0.686790E-01,0.195229E-01,0.391310,-0.108177E-12,-0.638651E-14,0.391310,1.62062,194.948,10.1211,2.85974,-9999,0.920054E-01,0.222997,90.0943,0.223100E-01,0.250868,0.671351E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.984497E-02,1.01488,-0.861431,1.02307,-2.39963,1.22045,-0.538438E-01,1.22045,0.224476E-01,1.22045,0.775025E-03,1.22045,800009000,800009000,800009000,800009011,800009000,801019010,811119111,811119111,80111,80111,80,81,0,0,3,22,1,0,0,0.182381,0.259557,0.405559E-02,0.291481E-01,0.778544E-02,0.446053E-02,0.137417E-05,-0.724224E-03,-0.132682E-02,0.553155E-03,0.190982E-04,14.0000,96.5078,0.507778
CH-CHA_201401010200.csv,2014-01-01,06:30,1.2707,0,36000,36000,-0.251544E-01,1,0.393727E-02,6.71066,1,1.80188,0.258406,2,0.613677,0.579938E-02,2,0.137727E-01,0.470035E-01,1,0.150173E-01,-0.896273E-03,2,0.253660E-03,0.338367,-0.217366E-01,-0.487833E-03,0.928905E-03,0.777286E-05,-0.150829E-11,-0.886905E-12,-0.112494E-12,180.134,4.42251,4.44215,1.30000,0,0.105922,2.60052,2.61207,5.00000,0,0.134350E-01,0.329846,0.331312,3.55000,0,285.140,284.740,96559.5,1.17945,1007.73,0.245512E-01,0.375800E-03,0.324602E-02,426.550,1360.90,0.275215E-02,31.3431,934.354,268.302,-0.246780,0.129900,0.325818E-01,0.280777,-0.186160E-12,-0.837317E-14,0.280777,1.20320,34.0697,152.238,6.66370,-9999,0.146039,0.235098,-39.4462,-0.509554E-01,25.9695,-0.386611E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.244636E-01,1.02824,6.53908,1.02972,0.218014,1.18527,0.489288E-02,1.18527,0.396564E-01,1.18527,-0.756178E-03,1.18527,800009000,800109000,800009000,800009011,800009000,800109000,811119111,811119111,80000,80000,80,81,0,0,17,4,1,0,0,0.231619,0.234264,0.431482E-02,0.700283E-01,0.547336E-02,0.485217E-02,0.145626E-05,0.550165E-02,0.120659E-03,0.977932E-03,-0.186474E-04,14.0000,96.5082,0.508167
