file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,cell_t_mean,int_p_mean
CH-CHA_201701060700.csv,2017-01-06,09:30,6.3957,1,36000,36000,-0.834986E-02,1,0.274602E-02,-26.7428,1,5.55503,18.8935,0,3.19191,0.419253,0,0.708294E-01,-0.141296,0,0.377123E-01,-0.320806E-02,0,0.656515E-03,0.912438,0.875426,0.194260E-01,-0.114108E-02,-0.242412E-04,-0.884390E-12,-0.783809E-12,-0.121073E-12,97.6716,2.29637,2.30165,3.00000,0,0.865635E-01,2.03520,2.03989,0.750000,0,0.133712E-01,0.314372,0.315096,3.25000,0,273.060,272.861,96559.5,1.23178,1006.38,0.235111E-01,0.271676E-01,0.176004E-02,221.634,596.742,0.142886E-02,37.1407,375.108,259.953,-0.820619,0.407352,0.720174E-01,0.918987,0.120537E-12,-0.905472E-14,0.918987,2.44829,30.6391,153.600,4.49465,-9999,0.823327E-01,0.173645,1.77274,1.13384,-1.41545,0.262022,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.798795E-02,1.04531,-23.9697,1.09168,9.71775,1.94423,0.215640,1.94423,-0.726747E-01,1.94423,-0.165004E-02,1.94423,800009000,800009111,800009000,800009111,800009111,800009111,810109111,811109111,80111,80111,80,81,23,10,6,10,0,0,0,0.166254,0.161053,0.199837E-01,0.706750,0.379591,0.248100,0.389624E-04,-0.193360E-01,0.508159E-02,-0.171259E-02,-0.388836E-04,21.1489,97.0681,0.759748,296.814,4582.57
CH-CHA_201701060700.csv,2017-01-06,10:00,6.4165,1,36000,36000,-0.223389E-01,1,0.375829E-02,-4.45899,2,7.34629,-2.38449,2,1.30277,-0.528204E-01,2,0.288585E-01,0.393230E-01,1,0.178854E-01,-0.215352E-02,1,0.444506E-03,-3.07543,-0.132034,-0.292477E-02,0.306502E-02,0.841224E-04,-0.115075E-11,-0.107782E-11,-0.162500E-12,95.8417,2.23810,2.24312,4.75000,0,0.897677E-01,2.09626,2.10096,1.30000,0,0.135340E-01,0.316048,0.316757,1.65000,0,271.213,271.021,96559.5,1.24018,1006.33,0.233521E-01,-0.342276E-02,0.172707E-02,216.015,521.352,0.139260E-02,41.4335,305.338,259.637,-0.202775E-01,-0.753155E-01,0.113556E-01,0.788197E-01,-0.645131E-13,-0.120068E-13,0.788197E-01,1.48815,273.525,254.931,8.28342,-9999,0.134211,0.130027,46.0523,0.436460E-01,1.87000,0.266211E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.215027E-01,1.03889,-4.41166,1.03625,-1.89945,1.25536,-0.420760E-01,1.25536,0.313242E-01,1.25536,-0.171546E-02,1.25536,800009000,800009111,800009000,800009111,800109111,800109111,810109111,811109111,80000,80000,80,81,17,8,11,18,0,0,0,0.110153,0.137899,0.120026E-01,0.476525,0.123136,0.106936,0.271809E-04,-0.353493E-02,-0.984764E-03,0.733125E-03,-0.401495E-04,21.1628,97.0633,0.759632,296.900,4583.42
CH-CHA_201701060700.csv,2017-01-06,10:30,6.4374,1,36000,36000,-0.485612E-02,1,0.195229E-02,-8.51344,1,6.06050,-3.63924,1,1.33481,-0.806919E-01,1,0.295965E-01,0.140830,0,0.332918E-01,-0.959550E-03,0,0.491102E-03,1.67278,0.589769,0.130768E-01,-0.182027E-02,0.184756E-04,0.105759E-11,0.871534E-12,0.133877E-12,106.635,2.49960,2.50586,1.40000,0,0.878759E-01,2.05986,2.06502,1.85000,0,0.134987E-01,0.316417,0.317210,2.60000,0,272.241,272.025,96559.5,1.23547,1006.48,0.234406E-01,-0.522884E-02,0.192157E-02,241.233,561.386,0.155533E-02,42.9710,320.153,261.000,-0.520115,-0.201782,0.239678E-01,0.558400,0.711692E-13,0.991778E-14,0.558400,2.06749,348.367,201.204,2.46002,-9999,0.626943E-01,0.144697,2.45879,0.817474,2.33934,0.109204,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.468066E-02,1.03748,-8.03541,1.07575,-2.06120,1.76559,-0.457024E-01,1.76559,0.797636E-01,1.76559,-0.543471E-03,1.76559,800009000,800009111,800009000,800009011,800009111,800019111,811109111,811109111,80000,80000,80,81,1,0,3,12,1,0,0,0.193275,0.854502E-01,0.106697E-01,0.871934,0.216992,0.341487,0.467520E-04,-0.646204E-02,-0.107397E-02,0.187439E-02,-0.127712E-04,21.1228,97.0793,0.760742,297.044,4573.13
CH-CHA_201701060700.csv,2017-01-06,11:00,6.4582,1,36000,36000,-0.680697E-02,1,0.128121E-02,-8.60088,0,1.60965,3.56462,1,2.79962,0.792019E-01,1,0.622045E-01,0.373290E-01,1,0.151669E-01,0.101473E-02,1,0.520809E-03,3.62358,0.830028,0.184423E-01,-0.294831E-03,0.167888E-03,-0.372327E-12,-0.266327E-12,-0.414679E-13,121.502,2.87140,2.87967,3.85000,0,0.869110E-01,2.05392,2.05983,4.45000,0,0.135323E-01,0.319802,0.320723,2.65000,0,274.469,274.219,96559.5,1.22542,1006.71,0.236324E-01,0.513228E-02,0.218947E-02,277.083,658.409,0.178672E-02,42.0837,381.326,262.733,-1.51937,-0.839960,0.974610E-01,1.73883,-0.133001E-13,-0.306436E-14,1.73883,3.47575,337.966,208.935,3.21311,-9999,0.745307E-01,0.154879,4.08925,0.491532,-2.41285,0.935448E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.661765E-02,1.02861,-8.00322,1.05909,2.21690,1.60793,0.492571E-01,1.60793,0.232156E-01,1.60793,0.631080E-03,1.60793,800009000,800009111,800009000,800009011,800009111,800109111,801109111,801119111,80000,80000,80,80,31,54,6,12,1,0,0,0.163412,0.125187,0.211599E-01,0.133594,0.830300E-01,0.418480E-01,0.187220E-04,-0.648749E-02,0.116741E-02,0.550220E-03,0.149569E-04,21.3439,96.9984,0.760935,297.313,4573.37
CH-CHA_201701060700.csv,2017-01-06,11:30,6.4790,1,36000,36000,-0.136456E-01,1,0.698295E-03,3.14297,2,1.47280,-13.5512,1,3.37923,-0.301135,1,0.750933E-01,0.455075E-01,0,0.212130E-01,-0.937992E-03,0,0.620585E-03,0.242492,2.30876,0.513051E-01,-0.128699E-02,0.711538E-04,-0.260622E-11,-0.135291E-11,-0.214307E-12,165.165,3.90662,3.92194,1.40000,0,0.857381E-01,2.02795,2.03590,2.10000,0,0.135814E-01,0.321238,0.322498,0.400000,0,274.706,274.366,96559.5,1.22428,1007.27,0.236529E-01,-0.195136E-01,0.297627E-02,376.855,665.395,0.243103E-02,56.6362,288.540,266.675,-1.40921,-1.10622,0.858343E-01,1.79358,0.182218E-12,-0.157795E-13,1.79358,3.63318,327.559,218.132,2.74301,-9999,0.105574,0.220287,-31.8112,-0.631854E-01,-0.231932,-0.241411E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.135001E-01,1.01077,2.43702,1.02042,-11.4330,1.18528,-0.254063,1.18528,0.383940E-01,1.18528,-0.791370E-03,1.18528,800009000,800009111,800009000,800009011,800009111,800109111,800119111,801119111,80000,80000,80,81,9,21,7,31,0,0,0,0.149228,0.273981,0.173662E-01,0.122030,0.193099,0.158500,0.492987E-04,0.197620E-02,-0.603287E-02,0.911686E-03,-0.187915E-04,21.1611,97.0648,0.760554,297.633,4563.34
CH-CHA_201701060700.csv,2017-01-06,12:00,6.4999,1,36000,36000,-0.352630E-01,0,0.727714E-02,-48.3258,1,17.0895,43.0377,1,8.16901,0.956499,1,0.181554,0.218199,1,0.591904E-01,0.266548E-02,1,0.118021E-02,0.211681,0.483634,0.107486E-01,-0.804898E-03,-0.291554E-04,-0.158953E-10,-0.775449E-11,-0.123600E-11,174.246,4.12362,4.14070,3.65000,0,0.850055E-01,2.01170,2.02003,3.65000,0,0.135492E-01,0.320649,0.321977,0.800000,0,274.854,274.494,96559.5,1.22361,1007.39,0.236655E-01,0.619811E-01,0.313991E-02,397.761,671.557,0.256610E-02,59.2296,273.796,267.382,-1.82905,-1.73225,-0.475767E-01,2.51959,0.580807E-13,-0.912233E-13,2.51959,4.46489,323.735,223.443,-1.08196,-9999,0.169761,0.305712,8.60210,0.233664,-1.12287,0.230941,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.345342E-01,1.02110,-44.6392,1.04466,29.6886,1.44964,0.659820,1.44964,0.150520,1.44964,0.183872E-02,1.44964,800009000,800009111,800009000,800009011,800009111,800009111,800019111,800019111,80111,80111,80,80,6,7,3,1,0,0,0,0.197218,0.306960,0.107246,0.196126,0.581631E-01,0.626785E-01,0.210930E-04,-0.362139E-01,0.156796E-01,0.357687E-02,0.436944E-04,21.7239,96.8596,0.759654,297.863,4562.57
CH-CHA_201701060700.csv,2017-01-06,12:30,6.5207,1,36000,36000,-0.326056E-01,1,0.466472E-02,2.90260,2,3.81380,16.1447,0,3.67870,0.359255,0,0.818593E-01,0.165697,0,0.341895E-01,-0.809121E-03,0,0.470510E-03,2.14185,-0.823243,-0.183190E-01,0.931314E-03,-0.487697E-04,-0.101311E-11,-0.548287E-12,-0.863125E-13,157.815,3.75207,3.76621,0.100000,0,0.854080E-01,2.03059,2.03824,0.100000,0,0.134451E-01,0.319660,0.320864,1.60000,0,276.127,275.798,96559.5,1.21800,1007.21,0.237752E-01,0.232797E-01,0.284382E-02,361.964,737.153,0.233484E-02,49.1029,375.189,266.151,-2.52776,-1.76545,0.154851,3.08712,0.262322E-12,-0.641961E-14,3.08712,5.21777,332.490,214.931,2.87518,-9999,0.163615,0.458545,-128.214,-0.156769E-01,0.179787,-0.144610E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.322401E-01,1.01134,3.59758,1.02424,13.3520,1.20916,0.297111,1.20916,0.137035,1.20916,-0.669160E-03,1.20916,800009000,800009111,800009000,800009011,800009111,800009111,800019111,800119111,80000,80000,80,81,2,1,3,1,0,0,0,0.488416,0.393234,0.354392E-01,0.156475,0.480874,0.129182,0.190804E-04,0.293255E-02,0.709045E-02,0.327028E-02,-0.159692E-04,21.4389,96.9628,0.759717,297.912,4551.57
CH-CHA_201701060700.csv,2017-01-06,13:00,6.5415,1,35990,35990,0.164771,1,0.310857E-01,-134.992,1,22.6105,19.0480,1,3.58827,0.424075,1,0.798872E-01,-0.834700E-01,1,0.479398E-01,0.229431E-02,1,0.813553E-03,0.870536,-0.599069,-0.133374E-01,-0.175399E-02,-0.158750E-04,0.279959E-11,0.160440E-11,0.256821E-12,146.147,3.48107,3.49323,1.45000,0,0.837549E-01,1.99495,2.00192,4.10000,0,0.134069E-01,0.319337,0.320453,4.35000,0,276.635,276.329,96559.5,1.21578,1007.07,0.238189E-01,0.274800E-01,0.263357E-02,335.849,765.452,0.216616E-02,43.8759,429.603,265.183,-1.48478,-0.287641,-0.270511E-01,1.51262,-0.403931E-13,0.191559E-13,1.51262,4.55584,353.183,190.964,-1.02471,-9999,0.368140,0.701264,31.4028,0.640070E-01,-7.08693,0.299488,0,37.3653,-5.67033,12.8263,31.9393,48.7094,68.3156,102.349,0.162789,1.01218,-130.927,1.02547,15.0236,1.26787,0.334478,1.26787,-0.658348E-01,1.26787,0.180958E-02,1.26787,800009000,800009111,800009000,800009111,800009111,800009111,800019111,801119111,80000,80000,80,80,8,14,12,5,0,0,0,0.971408,0.346382,0.847384E-01,0.476543,0.472798E-01,0.876706E-01,0.122586E-04,-0.106934,0.799470E-02,-0.157359E-02,0.432526E-04,21.1081,97.0832,0.759881,297.912,4538.20
CH-CHA_201701061300.csv,2017-01-06,13:30,6.5624,1,36000,36000,-0.182718E-01,2,0.467100E-02,-8.84281,1,2.36752,11.8474,1,3.46750,0.263697,1,0.771787E-01,0.152817,1,0.422869E-01,0.320729E-02,1,0.110562E-02,-0.441694,-0.181501,-0.403980E-02,-0.960710E-03,-0.114543E-04,0.384860E-12,0.223671E-12,0.361307E-13,142.847,3.39906,3.41066,0.550000,0,0.830192E-01,1.97545,1.98219,4.35000,0,0.134105E-01,0.319105,0.320193,2.65000,0,276.358,276.060,96559.5,1.21700,1007.02,0.237951E-01,0.170875E-01,0.257411E-02,327.946,750.992,0.211512E-02,43.6683,423.047,264.877,-1.85604,0.514717,0.127762,1.93033,-0.641794E-13,0.269420E-14,1.93033,5.09631,23.5719,164.500,3.79499,-9999,0.122531,0.766646,17.6756,0.113716,-0.746393,0.588865E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.180118E-01,1.01443,-8.07639,1.03077,8.97883,1.31948,0.199849,1.31948,0.115816,1.31948,0.243072E-02,1.31948,800009000,800009111,800009000,800009011,800009111,800009111,800019111,800119111,80000,80000,80,80,1,4,1,3,0,0,0,0.782014,0.664247,0.870328E-01,0.467871E-01,0.184074,0.104291,0.279132E-04,-0.659003E-02,0.477162E-02,0.276525E-02,0.580363E-04,21.6850,96.8730,0.758911,297.894,4530.64
CH-CHA_201701061300.csv,2017-01-06,14:00,6.5832,1,36000,36000,-0.336089E-01,1,0.480243E-02,-1.41404,2,0.892771,9.18405,0,3.58667,0.204431,0,0.798368E-01,0.156629,0,0.435503E-01,-0.329635E-02,0,0.108624E-02,0.119766,-0.227895,-0.507280E-02,-0.147493E-03,-0.768845E-05,0.708589E-12,0.424039E-12,0.685677E-13,138.487,3.29607,3.30697,0.500000,0,0.828742E-01,1.97245,1.97898,0.300000,0,0.134009E-01,0.318949,0.320004,0.750000,0,276.422,276.133,96559.5,1.21673,1006.97,0.238006E-01,0.132471E-01,0.249553E-02,318.019,754.891,0.205102E-02,42.1278,436.873,264.483,-1.74091,0.826518,0.110718,1.93032,0.135244E-12,0.511666E-14,1.93032,4.62604,31.8978,154.603,3.28814,-9999,0.166200,0.715148,275.837,0.728692E-02,-0.153967,0.694420E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.332775E-01,1.00996,-0.957775,1.02124,7.51406,1.22225,0.167258,1.22225,0.128148,1.22225,-0.269695E-02,1.22225,800009000,800009111,800009000,800009011,800009111,800009111,800009111,800019111,80000,80000,80,80,0,3,3,5,1,0,0,0.615372,0.728541,0.863842E-01,0.481125E-01,0.126847,0.103656,0.263314E-04,-0.781726E-03,0.399399E-02,0.306008E-02,-0.644012E-04,21.7511,96.8494,0.759268,297.890,4530.13
CH-CHA_201701061300.csv,2017-01-06,14:30,6.6040,1,36000,36000,-0.506222E-01,1,0.197303E-01,-42.5713,1,6.39151,-4.85650,0,2.67359,-0.108121,0,0.595225E-01,-0.690167E-01,0,0.400436E-01,-0.164514E-02,1,0.105355E-02,0.297793,0.160826,0.358049E-02,0.601858E-03,0.507462E-05,-0.176174E-11,-0.103790E-11,-0.166850E-12,141.447,3.36881,3.38020,3.90000,0,0.833312E-01,1.98468,1.99139,3.85000,0,0.133961E-01,0.319052,0.320130,1.65000,0,276.610,276.315,96559.5,1.21589,1007.01,0.238168E-01,-0.700624E-02,0.254887E-02,325.030,764.667,0.209630E-02,42.5061,439.637,264.762,-2.61095,-0.708248,0.885050E-01,2.70675,0.169133E-12,-0.124551E-13,2.70675,4.97897,354.374,195.177,1.87379,-9999,0.204043,0.695105,16.9543,0.118554,8.76584,0.170398,0,21.5878,-3.27603,7.41040,18.4529,28.1419,39.4694,59.1324,-0.497942E-01,1.01663,-41.3442,1.03589,-3.56995,1.36038,-0.794783E-01,1.36038,-0.507333E-01,1.36038,-0.120932E-02,1.36038,800009000,800009111,800009000,800009011,800009111,800009111,800009111,800019111,80111,80111,80,81,1,10,3,24,0,0,0,0.870663,0.416946,0.102600,0.614793E-01,0.847246E-01,0.687400E-01,0.216964E-04,-0.337664E-01,-0.189931E-02,-0.121239E-02,-0.288995E-04,21.3567,96.9925,0.759644,297.903,4529.35
CH-CHA_201701061300.csv,2017-01-06,15:00,6.6249,1,36000,36000,0.522843E-01,0,0.453930E-02,-29.1567,1,4.42184,-12.8935,1,3.78401,-0.287127,1,0.842664E-01,-0.125899,1,0.551122E-01,-0.139252E-02,1,0.114782E-02,0.456140,-0.146876E-01,-0.327078E-03,0.213741E-03,-0.193459E-06,-0.934949E-11,-0.553109E-11,-0.887208E-12,141.026,3.36216,3.37350,5.00000,0,0.834298E-01,1.98903,1.99574,2.50000,0,0.133825E-01,0.319048,0.320124,2.35000,0,276.889,276.593,96559.5,1.21467,1007.01,0.238407E-01,-0.186058E-01,0.254128E-02,324.389,779.875,0.209215E-02,41.5950,455.486,264.737,-2.87715,-0.884727,0.281978E-01,3.01024,0.426615E-13,-0.662963E-13,3.01024,4.70660,349.959,197.093,0.536714,-9999,0.207470,0.267300,26.0232,0.772389E-01,2.26134,0.114892,0,22.2910,-3.38275,7.65179,19.0540,29.0586,40.7551,61.0586,0.514982E-01,1.01527,-28.7979,1.03339,-9.68302,1.33156,-0.215632,1.33156,-0.945499E-01,1.33156,-0.104578E-02,1.33156,800009000,800009111,800009000,800009011,800009111,800009111,800009111,800119111,80000,80000,80,80,7,15,6,23,0,0,0,0.246036,0.190657,0.979064E-01,0.352596E-01,0.161367,0.135918,0.362658E-04,-0.235433E-01,-0.515815E-02,-0.226174E-02,-0.250163E-04,21.5078,96.9377,0.759498,297.890,4522.05
CH-CHA_201701061300.csv,2017-01-06,15:30,6.6457,1,36000,36000,-0.185200E-01,0,0.232947E-02,-14.9757,0,1.47322,-5.15330,0,2.08850,-0.114760,0,0.465092E-01,-0.586518E-01,0,0.200736E-01,0.140139E-02,0,0.584827E-03,0.124951E-01,-0.119007,-0.265019E-02,0.602083E-04,0.588172E-05,-0.251292E-12,-0.151177E-12,-0.242436E-13,138.763,3.30826,3.31924,1.05000,0,0.834803E-01,1.99025,1.99686,0.950000,0,0.133873E-01,0.319168,0.320227,1.70000,0,276.891,276.601,96559.5,1.21466,1006.98,0.238410E-01,-0.743644E-02,0.250052E-02,319.194,780.296,0.205861E-02,40.9068,461.102,264.530,-2.35213,-0.960942,0.174637,2.54685,0.382242E-13,-0.181094E-14,2.54685,4.60854,344.438,202.222,3.93184,-9999,0.123479,0.227619,10.6811,0.188183,2.90605,0.991558E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.181635E-01,1.01962,-14.5979,1.04175,-3.62790,1.42046,-0.807905E-01,1.42046,-0.412906E-01,1.42046,0.986577E-03,1.42046,800009000,800009111,800009000,800009011,800009111,800109111,800009111,800009111,80000,80000,80,80,18,12,2,22,0,0,0,0.177617,0.244323,0.332989E-01,0.646722E-01,0.129928,0.627166E-01,0.220924E-04,-0.119348E-01,-0.193252E-02,-0.987675E-03,0.235990E-04,21.4172,96.9708,0.759792,297.876,4521.08
CH-CHA_201701061300.csv,2017-01-06,16:00,6.6665,1,36000,36000,-0.198300E-01,0,0.166000E-02,-21.5183,0,1.70265,2.85904,1,1.46527,0.636980E-01,1,0.326455E-01,0.403409E-01,0,0.134771E-01,0.936408E-03,0,0.475537E-03,0.795495,-0.236995,-0.528014E-02,0.287464E-03,0.228357E-05,0.845237E-12,0.527133E-12,0.842981E-13,134.020,3.20069,3.21096,4.00000,0,0.835817E-01,1.99611,2.00252,3.90000,0,0.133662E-01,0.319214,0.320239,1.55000,0,277.369,277.088,96559.5,1.21258,1006.93,0.238821E-01,0.412763E-02,0.241504E-02,308.826,807.522,0.199166E-02,38.2436,498.697,264.108,-2.34529,-1.07255,0.135263,2.58246,0.398080E-13,0.630680E-14,2.58246,4.21688,342.380,204.576,3.00238,-9999,0.127881,0.181407,8.25721,0.243424,-7.52640,0.137813,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.194016E-01,1.02208,-20.4691,1.04662,1.94795,1.46771,0.433995E-01,1.46771,0.274856E-01,1.46771,0.638005E-03,1.46771,800009000,800009111,800009000,800009011,800009111,800109111,800009111,800009111,80111,80111,80,80,6,8,8,7,0,0,0,0.203635,0.129572,0.296070E-01,0.117031,0.860231E-01,0.323136E-01,0.167613E-04,-0.167644E-01,0.103980E-02,0.658520E-03,0.152858E-04,21.3690,96.9881,0.519904,297.653,4524.03
CH-CHA_201701061300.csv,2017-01-06,16:30,6.6873,1,36000,36000,-0.623190E-02,1,0.118583E-02,-23.9928,0,2.37106,-3.55593,1,0.958633,-0.792613E-01,1,0.213678E-01,0.603602E-01,1,0.846022E-02,0.923665E-03,0,0.119061E-03,0.796905,-0.374632,-0.835050E-02,0.127532E-02,-0.465410E-05,-0.324987E-12,-0.216868E-12,-0.342245E-13,126.668,3.03027,3.03948,2.50000,0,0.845272E-01,2.02214,2.02828,5.00000,0,0.133395E-01,0.319119,0.320089,5.00000,0,277.843,277.576,96559.5,1.21052,1006.85,0.239229E-01,-0.513613E-02,0.228256E-02,292.398,835.687,0.188559E-02,34.9889,543.289,263.413,-2.01131,-0.868268,0.917182E-01,2.19264,0.314609E-13,-0.256566E-14,2.19264,4.64252,344.018,203.349,2.39738,-9999,0.717502E-01,0.160003,1.30799,1.53671,6.74726,0.274360,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.584898E-02,1.06547,-21.3568,1.12915,-1.53095,2.32269,-0.341248E-01,2.32269,0.259872E-01,2.32269,0.397670E-03,2.32269,800009000,800009111,800009000,800009011,800009111,801109111,800009111,801109111,80000,80000,80,80,22,49,23,11,0,0,0,0.172445,0.124010,0.235508E-01,0.333570,0.126916E-01,0.193752E-02,0.235023E-05,-0.175227E-01,-0.818844E-03,0.623578E-03,0.954233E-05,21.4644,96.9536,0.759761,297.963,4528.25
CH-CHA_201701061300.csv,2017-01-06,17:00,6.7082,0,36000,36000,0.519765E-02,1,0.144026E-02,-12.9066,0,2.98198,-3.29804,2,2.18946,-0.735451E-01,2,0.488241E-01,0.895546E-01,0,0.159991E-01,-0.100996E-02,0,0.386620E-03,0.747182,-1.02967,-0.229612E-01,0.332269E-02,-0.284434E-04,-0.740955E-12,-0.604706E-12,-0.921614E-13,106.890,2.56097,2.56754,1.40000,0,0.872348E-01,2.09005,2.09542,2.15000,0,0.132952E-01,0.318538,0.319356,2.45000,0,278.261,278.035,96559.5,1.20874,1006.60,0.239589E-01,-0.476572E-02,0.192616E-02,247.151,862.930,0.159352E-02,28.6409,615.779,261.301,-1.35168,-0.606844,0.517592E-01,1.48256,0.494415E-13,-0.693194E-14,1.48256,3.11687,342.630,204.178,2.00072,-9999,0.655748E-01,0.100339,1.85603,1.08296,3.91342,0.161765,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.496471E-02,1.04692,-11.8948,1.09475,-1.66555,1.98015,-0.371411E-01,1.98015,0.452261E-01,1.98015,-0.510041E-03,1.98015,800009000,800009111,800009000,800009011,800109111,800119111,801109111,811119111,80111,80111,80,81,3,28,20,12,0,0,0,0.125437,0.619855E-01,0.132547E-01,0.345395,0.320523,0.100568,0.275753E-04,-0.977613E-02,-0.892144E-03,0.108635E-02,-0.122514E-04,21.4156,96.9716,0.759986,298.081,4541.34
CH-CHA_201701061300.csv,2017-01-06,17:30,6.7290,0,36000,36000,-0.103884E-01,1,0.246993E-02,-14.7369,0,3.44432,3.68446,1,2.62351,0.821043E-01,1,0.584621E-01,-0.731223E-01,0,0.222413E-01,-0.104074E-02,0,0.636722E-03,-1.20912,-0.874094,-0.194782E-01,-0.862956E-03,0.137065E-04,0.240679E-12,0.230502E-12,0.354593E-13,90.5724,2.16396,2.16866,0.950000,0,0.867425E-01,2.07246,2.07695,1.55000,0,0.133440E-01,0.318817,0.319509,0.650000,0,277.485,277.294,96559.5,1.21215,1006.38,0.238921E-01,0.532036E-02,0.163211E-02,208.864,819.348,0.134646E-02,25.4915,610.484,259.225,-0.996734,-0.214172,0.490553E-01,1.02066,0.793871E-13,0.265731E-14,1.02066,2.56890,357.825,192.127,2.75482,-9999,0.925755E-01,0.151198,4.57336,0.439502,-3.99975,0.130495,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.101330E-01,1.02521,-13.8836,1.05179,2.39950,1.53551,0.534703E-01,1.53551,-0.476207E-01,1.53551,-0.677781E-03,1.53551,800009000,800009111,800009000,800009011,800009111,800109111,810109111,811109111,80000,80000,80,81,4,9,7,22,0,0,0,0.172351,0.107716,0.223279E-01,0.266243,0.346835,0.125909,0.354499E-04,-0.113811E-01,0.128029E-02,-0.114023E-02,-0.162287E-04,21.1489,97.0702,0.760067,298.114,4561.60
