not_enough_data,2015-05-18,11:30,138.479,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
CH-CHA_201507080800.csv,2015-07-08,09:30,189.3957,1,36000,36000,-0.612976E-01,0,0.700639E-02,20.2572,0,5.41273,54.9151,0,8.71288,1.25218,0,0.198672,-0.213410E-01,1,0.155902E-01,0.244599E-02,0,0.297146E-03,-1.88487,-9999,-9999,-9999,-9999,-0.443497E-11,-0.511917E-12,-0.861252E-13,624.514,16.2784,16.5478,2.55000,0,0.720859E-01,1.87897,1.91007,4.10000,0,0.121278E-01,0.316120,0.321351,1.55000,0,302.730,301.173,96559.5,1.11015,1014.63,0.260657E-01,0.811412E-01,0.112537E-01,1564.13,3772.34,0.101371E-01,41.4631,2208.21,286.826,-2.16425,-0.194376,0.194794,2.18168,0.118518E-12,-0.710148E-14,2.18168,6.23151,2.72451,185.132,5.12256,-9999,0.234980,0.581210,-54.5648,-0.368369E-01,0.368882,-0.765352E-01,0,22.6243,-3.43332,7.76619,19.3389,29.4930,41.3644,61.9714,-0.606500E-01,1.01068,22.9186,1.02131,46.0747,1.19187,1.05060,1.19187,-0.179055E-01,1.19187,0.205222E-02,1.19187,800009000,800009000,800009000,800009011,800009010,800109010,800019011,800019011,80000,80000,80,80,7,9,14,4,0,0,0,0.523500,0.517902,0.121018,0.139284,0.202890,0.856155E-03,0.674429E-06,0.203470E-01,0.278356E-01,-0.474404E-03,0.543736E-04,21.9928,96.5107,0.507961,296.208,4458.62
CH-CHA_201507080800.csv,2015-07-08,10:00,189.4165,1,36000,36000,-0.100946,0,0.874354E-02,2.36194,0,1.83864,66.8601,0,8.04653,1.52542,0,0.183582,0.208510E-01,1,0.141491E-01,0.272180E-02,0,0.301373E-03,0.878189,-1.23996,-0.282897E-01,0.580390E-03,-0.413764E-05,-0.463273E-11,-0.560104E-12,-0.935612E-13,599.297,15.6483,15.8970,2.05000,0,0.724560E-01,1.89190,1.92198,1.05000,0,0.121032E-01,0.316028,0.321052,1.25000,0,303.256,301.756,96559.5,1.10826,1014.30,0.261110E-01,0.988470E-01,0.107993E-01,1503.88,3902.58,0.974438E-02,38.5356,2398.70,286.224,-3.08908,-1.30388,0.255248,3.36269,0.160623E-12,-0.773027E-14,3.36269,6.59887,344.810,202.884,4.35327,-9999,0.301803,0.859006,-991.426,-0.202738E-02,0.353266E-01,-0.696207E-02,0,26.6252,-4.04047,9.13956,22.7588,34.7086,48.6793,72.9304,-0.997804E-01,1.01168,5.88283,1.02528,55.0420,1.21471,1.25579,1.21471,0.171654E-01,1.21471,0.224070E-02,1.21471,800009000,800009000,800009000,800009011,800009000,800009000,800019011,800019011,80111,80111,80,80,5,5,3,9,0,0,0,0.773434,0.811704,0.132874,0.475896E-01,0.182364,0.121852E-02,0.731316E-06,0.523334E-02,0.333087E-01,0.455298E-03,0.594326E-04,21.9856,96.5137,0.508256,296.222,4457.07
CH-CHA_201507080800.csv,2015-07-08,10:30,189.4374,1,36000,36000,-0.110849,0,0.102988E-01,-9.71983,1,2.50034,62.8666,0,6.37394,1.43548,0,0.145540,-0.251725E-01,1,0.859521E-02,0.309022E-02,0,0.273752E-03,1.25557,-1.03968,-0.237397E-01,-0.904969E-03,0.803928E-05,0.187615E-10,0.232276E-11,0.392412E-12,577.488,15.1181,15.3502,2.25000,0,0.714958E-01,1.87169,1.90042,4.95000,0,0.120786E-01,0.316207,0.321061,1.25000,0,304.046,302.593,96559.5,1.10542,1014.03,0.261790E-01,0.930188E-01,0.104063E-01,1453.18,4096.06,0.941395E-02,35.4775,2642.88,285.700,-3.03460,-0.802100,0.248992,3.14867,0.871807E-13,0.324881E-13,3.14867,6.99335,353.771,194.806,4.53559,-9999,0.316667,0.956467,278.280,0.722295E-02,-0.154610,0.273829E-01,0,25.9444,-3.93717,8.90588,22.1769,33.8212,47.4347,71.0658,-0.109605,1.01136,-6.26485,1.02559,50.1183,1.25437,1.14438,1.25437,-0.200679E-01,1.25437,0.246357E-02,1.25437,800009000,800009000,800009000,800009011,800009000,800009010,800019011,800019011,80111,80111,80,80,15,5,8,17,0,0,0,0.964964,0.791900,0.156071,0.306055E-01,0.862993E-01,0.310861E-03,0.530466E-06,-0.558901E-02,0.304166E-01,-0.533385E-03,0.654794E-04,21.9961,96.5094,0.507918,296.213,4456.20
CH-CHA_201507080800.csv,2015-07-08,11:00,189.4582,1,36000,36000,-0.626753E-01,1,0.130056E-01,-0.446956,1,1.82777,61.8652,0,9.64986,1.41323,0,0.220439,0.367823E-02,1,0.367079E-02,0.287998E-02,0,0.399298E-03,0.678104,0.621855,0.142055E-01,-0.111132E-02,0.115635E-05,0.212837E-10,0.254651E-11,0.436038E-12,588.687,15.4359,15.6779,2.90000,0,0.704338E-01,1.84683,1.87579,4.90000,0,0.120604E-01,0.316233,0.321191,1.50000,0,304.531,303.045,96559.5,1.10364,1014.22,0.262208E-01,0.915775E-01,0.106081E-01,1483.57,4203.99,0.961199E-02,35.2895,2720.42,286.016,-1.81252,0.595371E-01,0.177244,1.82213,0.353427E-13,0.361546E-13,1.82213,6.54543,10.5533,178.119,5.58215,-9999,0.238306,0.991089,2579.30,0.779282E-03,-0.722467E-02,0.167561E-02,0,21.3987,-3.24733,7.34547,18.2913,27.8953,39.1236,58.6142,-0.620084E-01,1.01075,2.95959,1.02047,52.1744,1.18574,1.19186,1.18574,0.310206E-02,1.18574,0.242884E-02,1.18574,800009000,800009000,800009000,800009011,800009000,800019010,800019011,800019011,80000,80000,80,81,4,2,0,15,2,0,0,1.00630,0.832818,0.143064,0.485966E-01,0.179614,0.499564E-04,0.733259E-06,0.264409E-02,0.317392E-01,0.826077E-04,0.646801E-04,21.9917,96.5104,0.507322,296.219,4456.16
CH-CHA_201507080800.csv,2015-07-08,11:30,189.4790,1,36000,36000,-0.146720,1,0.229717E-01,-5.90561,0,2.70798,74.6832,0,8.30818,1.70723,0,0.189922,0.954323E-02,2,0.712709E-02,0.371164E-02,0,0.506873E-03,1.06757,-1.33187,-0.304462E-01,0.906019E-03,0.395131E-04,0.262570E-10,0.332301E-11,0.564387E-12,561.456,14.7534,14.9743,1.95000,0,0.710563E-01,1.86714,1.89510,1.15000,0,0.120683E-01,0.317119,0.321867,1.15000,0,305.183,303.760,96559.5,1.10132,1013.86,0.262769E-01,0.110629,0.101174E-01,1418.28,4379.65,0.918664E-02,32.3835,2961.37,285.330,-2.19924,-1.70610,0.190470,2.78993,-0.568175E-12,0.467659E-13,2.78993,7.32526,337.247,217.803,3.91465,-9999,0.364996,1.82203,701.324,0.286601E-02,-0.790755E-01,0.144905E-01,0,31.8890,-4.83928,10.9465,27.2583,41.5706,58.3033,87.3490,-0.145178,1.01062,-1.86204,1.02371,60.2361,1.23984,1.37698,1.23984,0.769714E-02,1.23984,0.299364E-02,1.23984,800009000,800009000,800009000,800009011,800009000,800109000,800019011,800019011,80111,80111,80,81,13,7,5,8,2,0,0,2.55580,0.964471,0.123794,0.326271E-01,0.150280,0.783514E-03,0.140737E-05,-0.166762E-02,0.367221E-01,0.205272E-03,0.798364E-04,22.0000,96.5076,0.507639,296.206,4461.75
CH-CHA_201507080800.csv,2015-07-08,12:00,189.4999,1,36000,36000,-0.101692,1,0.142733E-01,-6.84031,2,2.46948,112.473,1,13.9190,2.57126,1,0.318204,-0.274544E-02,2,0.395554E-02,0.285433E-02,1,0.356106E-03,0.983586E-01,0.601357,0.137477E-01,-0.364059E-03,0.853011E-06,-0.224601E-10,-0.277213E-11,-0.472920E-12,573.008,15.0616,15.2919,2.30000,0,0.707234E-01,1.85898,1.88741,0.500000E-01,0,0.120653E-01,0.317138,0.321988,1.25000,0,305.279,303.825,96559.5,1.10096,1014.03,0.262852E-01,0.166617,0.103256E-01,1447.78,4396.07,0.937876E-02,32.9334,2948.29,285.643,-1.73928,-0.815979,0.157633,1.92764,0.167274E-12,-0.391968E-13,1.92764,6.61625,349.494,205.133,4.69063,-9999,0.303919,1.10847,349.574,0.574986E-02,-0.608174E-01,0.201602E-01,0,31.6327,-4.80038,10.8585,27.0391,41.2364,57.8346,86.6468,-0.100708,1.00976,-0.696809,1.02079,92.3681,1.21766,2.11164,1.21766,-0.225469E-02,1.21766,0.234412E-02,1.21766,800009000,800009000,800009000,800009011,800009010,800009010,800019011,800019011,80000,80000,80,81,4,7,3,1,0,0,0,1.22059,0.908781,0.875789E-01,0.867834E-01,0.443491,0.523306E-03,0.952650E-06,-0.624153E-03,0.563498E-01,-0.601671E-04,0.625534E-04,21.9883,96.5125,0.508158,296.203,4464.34
CH-CHA_201507080800.csv,2015-07-08,12:30,189.5207,1,36000,36000,-0.897578E-01,0,0.128344E-01,-10.5667,0,1.27598,66.3842,0,7.92305,1.51823,0,0.181203,0.322264E-01,2,0.269404E-01,0.371885E-02,0,0.523200E-03,0.616460,-1.92419,-0.440068E-01,0.105566E-02,0.197736E-04,-0.280876E-11,-0.375732E-12,-0.633809E-13,534.868,14.0738,14.2747,2.10000,0,0.715500E-01,1.88267,1.90955,5.00000,0,0.120695E-01,0.317582,0.322115,1.15000,0,305.598,304.238,96559.5,1.09987,1013.50,0.263127E-01,0.983814E-01,0.963831E-02,1353.25,4501.02,0.876316E-02,30.0654,3147.77,284.619,-1.76196,-1.44530,0.158516,2.28442,-0.189943E-12,-0.525132E-14,2.28442,6.25940,330.294,219.361,3.97896,-9999,0.285671,0.800404,187.903,0.106970E-01,-0.159175,0.331824E-01,0,30.6284,-4.64798,10.5137,26.1807,39.9272,55.9985,83.8959,-0.888391E-01,1.01034,-6.85971,1.02255,53.8352,1.23310,1.23123,1.23310,0.261344E-01,1.23310,0.301585E-02,1.23310,800009000,800009000,800009000,800009011,800009010,800109010,800019011,800119011,80111,80111,80,81,7,10,8,0,0,0,0,1.02213,0.494800,0.838776E-01,0.163579E-01,0.182352,0.401815E-02,0.173342E-05,-0.615376E-02,0.328575E-01,0.697442E-03,0.804832E-04,22.0000,96.5077,0.507708,296.235,4460.66
CH-CHA_201507080800.csv,2015-07-08,13:00,189.5415,1,36000,36000,-0.108333,0,0.120297E-01,-11.2051,0,1.13354,74.9814,0,8.22506,1.71473,0,0.188097,-0.105140,1,0.393881E-01,0.242154E-02,0,0.270037E-03,-0.104124,-0.660098,-0.150956E-01,0.146897E-02,0.118397E-05,0.141073E-11,0.196754E-12,0.326214E-13,522.170,13.7351,13.9264,2.15000,0,0.728272E-01,1.91564,1.94231,0.250000,0,0.120746E-01,0.317608,0.322031,1.35000,0,305.495,304.169,96559.5,1.10026,1013.32,0.263039E-01,0.111115,0.940950E-02,1320.82,4483.26,0.855207E-02,29.4612,3162.44,284.253,-2.60476,-1.13374,0.220475,2.84935,-0.105847E-12,0.270166E-14,2.84935,6.63404,345.417,203.521,4.43783,-9999,0.313785,0.933728,234.817,0.855985E-02,-0.149438,0.320291E-01,0,28.2015,-4.27968,9.68065,24.1062,36.7635,51.5613,77.2482,-0.107159,1.01095,-7.05524,1.02446,60.1453,1.24667,1.37545,1.24667,-0.843363E-01,1.24667,0.194241E-02,1.24667,800009000,800009000,800009000,800009011,800009010,800009010,800019011,800019011,80000,80000,80,80,1,10,5,3,0,0,0,1.10810,0.634964,0.124397,0.890553E-02,0.194054,0.870938E-02,0.595979E-06,-0.632808E-02,0.366814E-01,-0.224914E-02,0.518013E-04,21.9933,96.5099,0.507364,296.161,4461.41
CH-CHA_201507080800.csv,2015-07-08,13:30,189.5624,1,36000,36000,-0.544614E-01,0,0.464692E-02,-2.56947,2,0.645885,49.8024,0,6.29186,1.13919,0,0.143921,0.714604E-01,0,0.234276E-01,0.854120E-03,1,0.528053E-03,0.357805,0.349566,0.799602E-02,0.450372E-03,-0.979174E-05,-0.705096E-11,-0.975835E-12,-0.160830E-12,528.550,13.9147,14.1110,2.10000,0,0.731499E-01,1.92575,1.95293,1.35000,0,0.120560E-01,0.317388,0.321867,3.80000,0,305.754,304.408,96559.5,1.09932,1013.42,0.263261E-01,0.738194E-01,0.952447E-02,1338.01,4544.82,0.866398E-02,29.4404,3206.81,284.448,-1.68852,-1.22843,0.166129,2.09469,0.181446E-13,-0.133402E-13,2.09469,4.97715,332.612,216.037,4.54887,-9999,0.222578,0.642323,365.485,0.549954E-02,-0.515933E-01,0.103621E-01,0,27.2298,-4.13222,9.34710,23.2756,35.4967,49.7847,74.5865,-0.538864E-01,1.01067,0.209818,1.02109,41.8391,1.19033,0.957034,1.19033,0.600340E-01,1.19033,0.717547E-03,1.19033,800009000,800009000,800009000,800009011,800019011,800019011,800019011,800119011,80000,80000,80,81,10,5,1,63,0,3,0,0.413551,0.802770,0.683252E-01,0.642588E-01,0.205371,0.124271E-01,0.445271E-05,0.188334E-03,0.255490E-01,0.160267E-02,0.191557E-04,22.0000,96.5081,0.508125,296.217,4460.27
CH-CHA_201507080800.csv,2015-07-08,14:00,189.5832,1,36000,36000,-0.396004E-01,1,0.766102E-02,3.11818,0,1.65334,97.2498,0,11.3569,2.22551,0,0.259897,-0.102326E-01,0,0.834299E-02,0.211988E-02,0,0.390666E-03,0.689357,-1.06432,-0.243564E-01,-0.332378E-02,0.173580E-05,0.194349E-11,0.269129E-12,0.461527E-13,507.061,13.3669,13.5480,1.95000,0,0.702161E-01,1.85100,1.87608,4.45000,0,0.120413E-01,0.317427,0.321728,1.35000,0,306.165,304.871,96559.5,1.09787,1013.14,0.263616E-01,0.144213,0.913724E-02,1285.57,4665.90,0.832266E-02,27.5524,3380.33,283.846,-0.876636,-1.13286,0.881311E-01,1.43514,-0.184146E-12,0.383286E-14,1.43514,5.37555,314.158,232.267,3.52070,-9999,0.189921,0.645260,-187.090,-0.107435E-01,0.320636E-01,-0.147607E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.391597E-01,1.01125,8.46939,1.01994,82.4115,1.18005,1.88595,1.18005,-0.867130E-02,1.18005,0.179643E-02,1.18005,800009000,800009000,800009000,800009011,800019011,800019111,800019011,810119011,80111,80111,80,81,22,7,9,36,0,0,0,0.820457,0.428489,0.415733E-01,0.558758E-01,0.542750,0.248917E-02,0.198520E-05,0.761434E-02,0.503873E-01,-0.231674E-03,0.479958E-04,21.9761,96.5175,0.508538,296.216,4468.03
CH-CHA_201507081400.csv,2015-07-08,14:30,189.6040,1,36000,36000,-0.735364E-01,1,0.635431E-02,-4.59353,1,1.05394,195.811,1,27.0326,4.48205,1,0.618767,0.714368E-02,2,0.223065E-02,0.408000E-02,1,0.710663E-03,0.341121,1.53772,0.351979E-01,-0.564164E-03,0.837852E-04,-0.918045E-11,-0.119190E-11,-0.207034E-12,536.580,14.1593,14.3626,2.30000,0,0.696644E-01,1.83830,1.86471,0.500000E-01,0,0.121007E-01,0.319314,0.323900,1.35000,0,306.472,305.101,96559.5,1.09672,1013.58,0.263880E-01,0.290437,0.966916E-02,1361.43,4726.64,0.881640E-02,28.8033,3365.21,284.710,-0.303954,-0.939722E-01,0.479908E-01,0.321749,0.614678E-12,-0.171092E-13,0.321749,3.78219,34.4923,197.180,8.57804,-9999,0.258942,0.611946,321.924,0.624370E-02,-0.234589E-01,0.159584E-01,0,44.7813,-6.79574,15.3720,38.2784,58.3770,81.8745,122.663,-0.717001E-01,1.02561,6.37873,1.02798,165.561,1.18272,3.78962,1.18272,0.604005E-02,1.18272,0.344968E-02,1.18272,800009000,800009000,800009000,800009011,800009010,800019010,800119011,811119011,80100,80100,80,81,0,8,1,29,0,0,0,0.261701,0.935528,0.266617E-01,0.416272E-01,1.91046,0.313445E-04,0.400755E-05,0.573825E-02,0.101431,0.161664E-03,0.923321E-04,22.0000,96.5067,0.506722,296.165,4470.42
CH-CHA_201507081400.csv,2015-07-08,15:00,189.6249,1,36000,36000,-0.793607E-02,0,0.119092E-02,5.34405,0,0.928018,38.8373,0,7.38978,0.889074,0,0.169169,0.154942E-02,2,0.122414E-02,0.533822E-02,0,0.604638E-03,0.176038,2.40442,0.550426E-01,0.142664E-03,0.172924E-03,0.213380E-11,0.255170E-12,0.447855E-13,583.117,15.3993,15.6401,2.05000,0,0.697318E-01,1.84152,1.87032,2.85000,0,0.122388E-01,0.323209,0.328264,1.15000,0,306.712,305.219,96559.5,1.09579,1014.26,0.264086E-01,0.576120E-01,0.105078E-01,1480.07,4758.05,0.958920E-02,31.1067,3277.97,285.980,0.686000,0.791825,0.515097E-01,1.04892,-0.419352E-13,0.365930E-14,1.04892,1.81177,137.405,49.0959,2.81477,-9999,0.851018E-01,0.605687E-01,-9.82498,-0.204581,0.137601,-0.565007E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.783757E-02,1.01257,7.43659,1.02010,33.0255,1.17598,0.756030,1.17598,0.131756E-02,1.17598,0.453939E-02,1.17598,800009000,800009000,800009000,800009011,800009000,800009000,810019011,811119011,80000,80000,80,80,2,6,0,9,3,0,0,0.501179E-01,0.570191E-01,0.140003E-01,0.224751E-01,0.722594,0.267775E-04,0.883772E-05,0.669107E-02,0.202765E-01,0.353365E-04,0.121745E-03,22.0000,96.5074,0.507375,296.150,4488.97
CH-CHA_201507081400.csv,2015-07-08,15:30,189.6457,1,36000,36000,-0.238125E-01,1,0.293461E-02,6.29561,1,1.01738,40.5006,1,7.74980,0.927038,1,0.177389,0.297748E-02,2,0.115954E-02,-0.879728E-03,2,0.855096E-03,-0.187032,0.486902,0.111449E-01,0.761696E-03,0.324030E-04,-0.567814E-11,-0.674353E-12,-0.117530E-12,592.818,15.6503,15.8991,2.80000,0,0.704048E-01,1.85867,1.88822,5.00000,0,0.122705E-01,0.323939,0.329089,5.00000,0,306.610,305.093,96559.5,1.09614,1014.40,0.263998E-01,0.600720E-01,0.106826E-01,1504.08,4724.31,0.974564E-02,31.8369,3220.24,286.226,0.233821,0.553870,0.636789E-01,0.604566,0.267323E-13,-0.957822E-14,0.604566,2.08761,111.255,67.1125,6.04618,-9999,0.147390,0.193752,-43.3283,-0.463900E-01,0.155445,-0.384145E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.234186E-01,1.01682,8.45425,1.02233,34.4525,1.17555,0.788598,1.17555,0.253284E-02,1.17555,-0.748354E-03,1.17555,800009000,800009000,800009000,800009011,800009000,800009000,801119011,811119011,80000,80000,80,81,4,0,0,9,0,0,0,0.116847,0.253994,0.166622E-01,0.373133E-01,0.459679,0.173902E-04,0.161812E-04,0.760329E-02,0.211483E-01,0.679245E-04,-0.200690E-04,21.9917,96.5113,0.508184,296.143,4495.54
CH-CHA_201507081400.csv,2015-07-08,16:00,189.6665,1,36000,36000,-0.274552E-02,1,0.789813E-03,5.21725,0,1.07801,45.0231,0,14.6871,1.03099,0,0.336323,0.120943E-01,1,0.101749E-01,0.185282E-02,0,0.753139E-03,0.649196,-2.80388,-0.642067E-01,0.126909E-02,-0.810483E-04,0.652396E-12,0.866906E-13,0.147959E-13,537.468,14.2029,14.4075,1.80000,0,0.714190E-01,1.88728,1.91447,4.25000,0,0.121894E-01,0.322112,0.326753,1.10000,0,306.908,305.530,96559.5,1.09516,1013.62,0.264255E-01,0.668085E-01,0.968518E-02,1365.60,4842.64,0.884358E-02,28.1996,3477.03,284.756,0.744674,-0.180157E-01,0.735556E-02,0.744928,-0.127093E-12,0.121383E-14,0.744928,2.10611,184.770,358.614,0.565758,-9999,0.500694E-01,0.114453,-2.04917,-0.980884,0.115879,-0.938678E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.270524E-02,1.01489,7.65227,1.02120,38.3215,1.17488,0.877533,1.17488,0.102941E-01,1.17488,0.157703E-02,1.17488,800009000,800009000,800009000,800009011,800009010,800019010,810119011,811119111,80000,80000,80,81,1,13,0,41,0,0,0,0.106569,0.111345,0.109929E-01,0.797458E-01,3.17404,0.318385E-02,0.199940E-04,0.689347E-02,0.235219E-01,0.275929E-03,0.422717E-04,22.0000,96.5090,0.508986,296.139,4494.22
CH-CHA_201507081400.csv,2015-07-08,16:30,189.6873,1,36000,36000,-0.192911E-01,1,0.289435E-02,10.0731,1,2.07863,80.4824,1,13.3057,1.84326,1,0.304735,-0.123330E-01,1,0.624293E-02,0.431383E-02,1,0.780104E-03,0.223945,-1.10324,-0.252672E-01,-0.950939E-03,-0.454581E-04,0.528919E-11,0.723883E-12,0.124571E-12,515.745,13.6331,13.8215,1.80000,0,0.705854E-01,1.86584,1.89163,3.90000,0,0.121468E-01,0.321087,0.325525,1.10000,0,307.004,305.681,96559.5,1.09486,1013.31,0.264338E-01,0.119443,0.929373E-02,1311.06,4884.08,0.848853E-02,26.8435,3573.02,284.141,0.415533,0.517867,0.682497E-01,0.667467,-0.166559E-12,0.102554E-13,0.667467,1.93871,128.130,51.2566,5.86886,-9999,0.132739,0.134867,-19.7742,-0.101647,0.125159,-0.684013E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.189901E-01,1.01585,14.4056,1.02175,68.4888,1.17512,1.56857,1.17512,-0.104951E-01,1.17512,0.367097E-02,1.17512,800009000,800009000,800009000,800009011,800009010,800009010,801119011,811119011,80000,80000,80,81,3,2,0,32,0,0,0,0.935630E-01,0.156987,0.191838E-01,0.832902E-01,0.830306,0.306698E-03,0.636276E-05,0.129847E-01,0.420340E-01,-0.281243E-03,0.983733E-04,21.9972,96.5084,0.507404,296.148,4492.87
CH-CHA_201507081400.csv,2015-07-08,17:00,189.7082,1,36000,36000,-0.168399E-01,1,0.296021E-02,-2.81435,2,0.355132,62.7679,1,13.9115,1.43757,1,0.318614,0.170819E-02,2,0.100850E-02,0.910421E-03,2,0.501493E-03,0.183855E-01,1.20445,0.275855E-01,-0.102119E-03,-0.695291E-06,0.547087E-12,0.715184E-13,0.123220E-13,539.156,14.2553,14.4615,1.90000,0,0.704815E-01,1.86354,1.89048,0.300000,0,0.121434E-01,0.321071,0.325714,1.20000,0,307.077,305.693,96559.5,1.09456,1013.65,0.264400E-01,0.931544E-01,0.971558E-02,1370.62,4887.33,0.887625E-02,28.0443,3516.71,284.812,0.379198,0.562553,0.510364E-01,0.680339,0.199415E-12,0.101471E-14,0.680339,2.00365,116.478,56.0174,4.30215,-9999,0.124037,0.226218,57.7536,0.348030E-01,-0.448374E-01,0.204504E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.165799E-01,1.01568,0.748356,1.02165,53.4169,1.17506,1.22340,1.17506,0.145371E-02,1.17506,0.774788E-03,1.17506,800009000,800009000,800009000,800009011,800009000,800009000,811119011,811119011,80111,80111,80,81,2,0,0,23,0,0,0,0.205342,0.233673,0.134208E-01,0.281623E-01,2.01495,0.210496E-04,0.130897E-04,0.674499E-03,0.328126E-01,0.389895E-04,0.207804E-04,22.0000,96.5074,0.507417,296.165,4497.03
CH-CHA_201507081400.csv,2015-07-08,17:30,189.7290,1,36000,36000,-0.268949E-01,1,0.438944E-02,-0.420755,1,1.14128,100.851,1,22.8115,2.31014,1,0.522534,-0.804290E-01,2,0.298857E-01,0.239928E-02,1,0.102344E-02,0.243715,0.300380,0.688068E-02,0.251454E-02,-0.860696E-05,0.607775E-11,0.809892E-12,0.135332E-12,544.710,14.4106,14.6213,2.90000,0,0.725854E-01,1.92029,1.94836,2.65000,0,0.121289E-01,0.320877,0.325569,1.60000,0,307.257,305.857,96559.5,1.09391,1013.74,0.264555E-01,0.149697,0.981567E-02,1385.48,4932.64,0.897303E-02,28.0880,3547.16,284.975,0.283536,0.363916E-01,0.300711E-01,0.287440,0.138488E-12,0.111578E-13,0.287440,1.71073,147.185,7.31386,6.00511,-9999,0.156799,0.140222,780.414,0.257556E-02,-0.417207E-02,0.241979E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.261683E-01,1.02776,5.19647,1.02940,85.1201,1.18480,1.94981,1.18480,-0.678839E-01,1.18480,0.202505E-02,1.18480,800009000,800009000,800009000,800009011,800009010,800009011,811119011,811119111,80100,80100,80,81,0,0,1,18,3,0,0,0.147389,0.117746,0.153097E-01,0.680098E-01,2.02456,0.761177E-02,0.909157E-05,0.468599E-02,0.523342E-01,-0.182205E-02,0.543536E-04,22.0000,96.5073,0.507278,296.163,4491.43
CH-CHA_201507081400.csv,2015-07-08,18:00,189.7498,1,36000,36000,-0.574424E-01,1,0.907614E-02,-13.7862,1,2.73699,136.921,1,27.6543,3.13688,1,0.633565,0.165199E-01,1,0.312738E-01,0.371666E-02,1,0.792706E-03,0.237309,-0.196874E-01,-0.451041E-03,0.127488E-02,0.514042E-04,-0.222590E-11,-0.301272E-12,-0.497781E-13,544.042,14.4004,14.6108,2.25000,0,0.736352E-01,1.94907,1.97755,0.800000,0,0.121665E-01,0.322038,0.326743,1.50000,0,307.417,306.017,96559.5,1.09334,1013.74,0.264693E-01,0.203270,0.980363E-02,1384.51,4977.17,0.896668E-02,27.8172,3592.67,284.965,-0.656494,-0.209012,0.799960E-01,0.693592,-0.118621E-12,-0.409141E-14,0.693592,4.67137,1.59035,197.660,6.62299,-9999,0.229213,0.587306,74.4034,0.270149E-01,-0.100688,0.542658E-01,0,40.4315,-6.13563,13.8788,34.5602,52.7065,73.9216,110.748,-0.567799E-01,1.01167,-6.09939,1.02050,113.354,1.20791,2.59695,1.20791,0.136764E-01,1.20791,0.307693E-02,1.20791,800009000,800009000,800009000,800009011,800109010,800109010,800119111,801119111,80000,80000,80,81,9,6,7,8,0,0,0,0.667954,0.479688,0.269714E-01,0.786918E-01,3.18208,0.136389E-01,0.617067E-05,-0.550306E-02,0.697394E-01,0.367270E-03,0.826289E-04,22.0000,96.5077,0.507653,296.157,4493.40
