file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_lgr_mean,status_code_lgr_mean,ch4_mean,n2o_mean,int_p_mean,cell_t_mean,t_unknown_mean,mirror_ringdowntime_lgr_mean,fit_flag_lgr_mean
CH-CHA_202108281300.csv,2021-08-28,19:00,240.7915,1,35988,35988,-0.898329E-02,1,0.155899E-02,6.90776,1,1.86295,-6.87905,2,3.14560,-0.156885,2,0.717391E-01,0.414500E-01,1,0.956637E-02,-0.546377E-03,2,0.522630E-03,-0.654626,0.985494,0.224753E-01,0.216438E-02,0.139548E-03,0.767850E-11,0.122417E-11,0.193586E-12,497.559,12.9635,13.1337,5.00000,0,0.793252E-01,2.06675,2.09390,3.90000,0,0.125442E-01,0.326829,0.331121,5.00000,0,302.595,301.355,96559.5,1.11085,1012.81,0.260542E-01,-0.101661E-01,0.896601E-02,1246.93,3813.20,0.807129E-02,32.7003,2566.27,283.389,0.108723,0.237834,0.196160E-01,0.262242,0.297203E-12,0.154323E-13,0.262242,1.13600,98.6687,65.4331,4.28980,-9999,0.899269E-01,0.134725,-8.96371,-0.224237,-1.00417,-0.682755E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.872440E-02,1.02967,6.34705,1.03067,-5.93553,1.15896,-0.135366,1.15896,0.356796E-01,1.16173,-0.466676E-03,1.17079,800009000,800009000,800009000,800009000,800009000,800009010,811119011,811119111,80010,80010,80,81,4,2,0,18,2,1,1,0.826825E-01,0.181761,0.500750E-02,0.120796,0.129752,0.261960E-02,0.135708E-04,0.564143E-02,-0.352686E-02,0.941764E-03,-0.123179E-04,33.0000,0.507614,2.06679,0.326818,6019.19,318.852,46.7408,0.950000,3.00000
CH-CHA_202108281900.csv,2021-08-28,19:30,240.8123,0,36000,36000,0.285735E-02,1,0.605581E-03,2.14380,1,0.500707,2.33255,1,1.12979,0.531611E-01,1,0.257490E-01,0.123900E-02,2,0.179579E-02,0.397109E-02,0,0.538324E-03,-1.03004,0.968645,0.220764E-01,-0.306391E-04,0.139529E-03,0.330071E-11,0.507912E-12,0.810642E-13,516.434,13.4268,13.6095,2.30000,0,0.794688E-01,2.06611,2.09423,1.70000,0,0.126834E-01,0.329757,0.334245,1.60000,0,301.955,300.673,96559.5,1.11318,1013.04,0.259990E-01,0.344484E-02,0.930614E-02,1291.30,3664.41,0.835996E-02,35.2390,2373.11,283.913,-0.146924,0.288872,0.644944E-02,0.324153,0.565209E-13,0.639134E-14,0.324153,0.857496,75.5615,116.958,1.14005,-9999,0.506639E-01,0.480771E-01,-5.16527,-0.389137,0.919082,-0.375227E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.278636E-02,1.02548,2.22318,1.02789,1.99887,1.16693,0.455562E-01,1.16693,0.105838E-02,1.17065,0.335762E-02,1.18271,800009000,800119000,800009000,800009000,800009000,800009001,811119111,811119111,80111,80111,80,81,0,3,0,10,0,0,0,0.242089E-01,0.686427E-01,0.330254E-02,0.145234E-01,0.382612E-01,0.646756E-03,0.240533E-04,0.197144E-02,0.118442E-02,0.278899E-04,0.884780E-04,33.0000,0.507306,2.06609,0.329753,6019.72,318.837,46.7308,0.950000,3.00000
CH-CHA_202108281900.csv,2021-08-28,20:00,240.8332,0,36000,36000,-0.771909E-02,1,0.193278E-02,-0.960180,1,1.23346,4.18240,1,2.08746,0.952871E-01,1,0.475582E-01,0.329760E-02,2,0.284042E-02,0.475303E-02,1,0.492656E-03,-0.554476,-0.854019E-01,-0.194570E-02,0.927010E-03,-0.116780E-03,-0.304789E-11,-0.474862E-12,-0.745259E-13,515.501,13.3860,13.5676,3.30000,0,0.803152E-01,2.08554,2.11384,1.65000,0,0.126048E-01,0.327309,0.331750,1.75000,0,301.582,300.306,96559.5,1.11456,1013.01,0.259670E-01,0.617460E-02,0.928933E-02,1287.40,3586.58,0.833455E-02,35.8948,2299.18,283.867,-0.430012,0.465817,0.345401E-01,0.634893,-0.203244E-12,-0.591249E-14,0.634893,2.11154,54.4364,132.711,3.11861,-9999,0.832208E-01,0.173736,51.1114,0.393259E-01,-0.229576,0.102189E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.762396E-02,1.01248,-0.736106,1.02215,3.22670,1.29619,0.735133E-01,1.29619,0.251977E-02,1.30869,0.352370E-02,1.34888,800009000,800009000,800009000,800009000,800109000,800109000,811119111,811119111,80111,80111,80,81,0,2,1,0,2,0,0,0.111029,0.227731,0.871165E-02,0.390689E-01,0.581655E-01,0.811521E-03,0.134351E-04,-0.651966E-03,0.190892E-02,0.663150E-04,0.927361E-04,33.0000,0.506806,2.08551,0.327304,6020.42,318.825,46.7271,0.950000,3.00000
CH-CHA_202108281900.csv,2021-08-28,20:30,240.8540,0,36000,36000,-0.113838E-01,1,0.143573E-02,2.48136,1,0.508858,-0.400204,2,0.244114,-0.911579E-02,2,0.556040E-02,0.260764E-01,2,0.969422E-02,0.466600E-02,1,0.602035E-03,-0.341569,0.352582,0.803105E-02,0.175222E-02,0.155339E-03,-0.678896E-12,-0.106298E-12,-0.165571E-13,522.344,13.5542,13.7404,0.250000,0,0.817857E-01,2.12224,2.15140,5.00000,0,0.127390E-01,0.330563,0.335105,1.85000,0,301.372,300.080,96559.5,1.11533,1013.09,0.259488E-01,-0.590703E-03,0.941264E-02,1303.50,3539.35,0.843937E-02,36.8289,2235.85,284.054,-0.141265,0.231907,0.251272E-01,0.272705,-0.948936E-13,-0.129971E-14,0.272705,1.22139,66.5991,121.347,5.28677,-9999,0.101028,0.166154,-35.3852,-0.568035E-01,-6.20023,-0.217368E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.110646E-01,1.02884,2.39707,1.03012,-0.344968,1.16012,-0.785764E-02,1.16012,0.224208E-01,1.16304,0.397917E-02,1.17261,800009000,800009000,800009000,800009000,800009001,800009011,811119011,811119011,80001,80001,80,81,0,1,0,5,1,0,0,0.766830E-01,0.251666,0.395866E-02,0.128323E-01,0.148468E-01,0.368028E-02,0.212544E-04,0.212144E-02,-0.203896E-03,0.589754E-03,0.104668E-03,33.0000,0.506583,2.12208,0.330555,6020.53,318.812,46.7224,0.950000,3.00000
CH-CHA_202108281900.csv,2021-08-28,21:00,240.8748,0,36000,36000,-0.101239E-01,1,0.128698E-02,0.379345E-02,2,1.94243,8.61757,1,2.80458,0.196251,1,0.638698E-01,0.565683E-01,1,0.131703E-01,0.477244E-02,1,0.651451E-03,-0.306818,-0.490386,-0.111677E-01,0.230154E-03,-0.117237E-03,0.131894E-11,0.210612E-12,0.324880E-13,513.721,13.3205,13.5003,4.25000,0,0.820328E-01,2.12706,2.15577,4.60000,0,0.126540E-01,0.328109,0.332539,1.90000,0,301.146,299.877,96559.5,1.11618,1012.96,0.259294E-01,0.127171E-01,0.925726E-02,1281.12,3497.48,0.829372E-02,36.6298,2216.36,283.794,-0.245459,0.515791,0.277900E-01,0.571894,-0.371606E-13,0.256742E-14,0.571894,1.79541,67.0477,115.449,2.78527,-9999,0.952373E-01,0.157923,-19388.9,-0.103668E-03,0.440199E-03,-0.352291E-04,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.995072E-02,1.01740,0.459084,1.02268,7.10219,1.21337,0.161741,1.21337,0.463360E-01,1.22083,0.383528E-02,1.24435,800009000,800009000,800009000,800009000,800009000,800119000,811119111,811119111,80111,80111,80,81,4,0,0,0,0,0,0,0.724653E-01,0.236955,0.642481E-02,0.126580,0.122836,0.495341E-02,0.200748E-04,0.406039E-03,0.419383E-02,0.121762E-02,0.100784E-03,33.0000,0.507139,2.12700,0.328104,6020.63,318.810,46.7162,0.950000,3.00000
CH-CHA_202108281900.csv,2021-08-28,21:30,240.8956,0,36000,36000,-0.690854E-02,1,0.161160E-02,-7.83162,1,7.90770,1.27781,1,0.864210,0.289444E-01,1,0.195757E-01,0.342968E-01,1,0.645113E-02,0.594888E-02,1,0.469907E-03,-8.52646,0.317462,0.719099E-02,-0.213750E-02,-0.276082E-04,0.289914E-11,0.448414E-12,0.705060E-13,529.151,13.4682,13.6521,4.20000,0,0.818445E-01,2.08314,2.11158,1.35000,0,0.128688E-01,0.327542,0.332013,1.80000,0,295.607,294.348,96559.5,1.13708,1012.90,0.254525E-01,0.187560E-02,0.953531E-02,1295.27,2509.06,0.838578E-02,51.6238,1213.79,283.959,0.875087E-01,0.510391,0.112439E-01,0.517961,-0.156136E-12,0.547885E-14,0.517961,1.52072,103.682,80.2710,1.24387,-9999,0.779467E-01,0.911600E-01,5.14819,0.390428,-6.12892,0.872364E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.674482E-02,1.02427,-7.45149,1.04847,0.801137,1.59500,0.181470E-01,1.59500,0.211817E-01,1.61917,0.350501E-02,1.69725,800009000,800009000,800009000,800009000,800009000,800109010,811119011,811119111,80111,80111,80,81,2,3,0,5,5,0,0,0.824083E-01,0.918467E-01,0.806497E-02,1.81062,0.168149E-01,0.129055E-02,0.113407E-04,-0.646974E-02,0.461886E-03,0.546458E-03,0.904240E-04,33.0000,0.506750,2.08315,0.327535,6021.05,318.802,46.7131,0.950000,3.00000
CH-CHA_202108281900.csv,2021-08-28,22:00,240.9165,0,36000,36000,-0.930279E-02,1,0.126111E-02,13.3227,1,2.44633,-1.82881,2,0.467213,-0.413585E-01,2,0.105660E-01,0.828319E-01,1,0.157302E-01,0.109084E-02,2,0.354942E-03,-2.58910,0.772153E-01,0.174622E-02,0.165522E-02,0.228900E-03,-0.751901E-11,-0.117873E-11,-0.184980E-12,533.573,13.5039,13.6887,0.400000,0,0.836465E-01,2.11696,2.14594,4.50000,0,0.131268E-01,0.332218,0.336766,1.60000,0,293.934,292.679,96559.5,1.14355,1012.88,0.253084E-01,-0.268003E-02,0.961499E-02,1298.68,2263.29,0.840801E-02,57.3805,964.603,283.999,0.120558E-01,0.180872,0.300331E-01,0.183744,-0.109359E-12,-0.140918E-13,0.183744,0.828674,89.4976,86.1866,9.40723,-9999,0.901942E-01,0.603007E-01,-4.68858,-0.428701,-7.28493,-0.127527,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.895718E-02,1.03858,12.8087,1.03664,-1.58466,1.15407,-0.358372E-01,1.15407,0.716739E-01,1.15568,0.939529E-03,1.16105,800009000,800109000,800009000,800009000,800009010,800009011,811119011,811119011,80011,80011,80,81,4,3,0,18,8,0,0,0.322750E-01,0.840400E-01,0.428632E-02,0.126416,0.104348E-01,0.521840E-02,0.213186E-04,0.110584E-01,-0.906981E-03,0.183868E-02,0.241021E-04,33.0000,0.507028,2.11727,0.332217,6020.92,318.787,46.7196,0.950000,3.00000
CH-CHA_202108281900.csv,2021-08-28,22:30,240.9373,0,36000,36000,0.411347E-02,1,0.456715E-03,3.43621,1,0.848067,0.351491,2,0.164519,0.794656E-02,2,0.371946E-02,0.150631E-01,2,0.515259E-02,0.216999E-02,1,0.199948E-03,-0.488395,0.773766E-01,0.174934E-02,0.234534E-02,-0.164606E-03,-0.912843E-12,-0.145953E-12,-0.221718E-13,535.553,13.5396,13.7254,3.80000,0,0.856286E-01,2.16482,2.19453,4.15000,0,0.130079E-01,0.328859,0.333373,1.70000,0,293.621,292.364,96559.5,1.14477,1012.89,0.252815E-01,0.514937E-03,0.965067E-02,1302.10,2219.41,0.843025E-02,58.6688,917.309,284.038,-0.516543,0.333160,0.297875E-01,0.615386,0.349664E-13,-0.170448E-14,0.615386,1.05423,39.2494,147.179,2.77446,-9999,0.599440E-01,0.475911E-01,-5.33650,-0.376651,9.77608,-0.494373E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.404615E-02,1.01664,3.39388,1.02222,0.287487,1.22263,0.649954E-02,1.22263,0.122393E-01,1.23071,0.172754E-02,1.25612,800009000,800019000,800009000,800009000,800009000,800009000,811119011,811119011,80111,80111,80,81,8,5,1,1,8,0,0,0.316429E-01,0.605770E-01,0.296224E-02,0.503881E-01,0.874212E-02,0.176170E-02,0.945324E-05,0.292697E-02,0.164318E-03,0.313657E-03,0.442718E-04,33.0000,0.507083,2.16464,0.328863,6020.87,318.781,46.7222,0.950000,3.00000
CH-CHA_202108281900.csv,2021-08-28,23:00,240.9581,0,36000,36000,-0.400335E-02,0,0.116295E-02,2.72818,0,0.521707,1.85046,0,0.488835,0.418587E-01,0,0.110578E-01,0.168492E-01,1,0.177458E-01,0.230003E-02,0,0.351687E-03,0.889585,0.283951,0.642316E-02,0.263558E-02,0.376066E-04,0.194587E-11,0.315804E-12,0.469181E-13,539.666,13.6709,13.8604,5.00000,0,0.875846E-01,2.21871,2.24946,1.80000,0,0.130122E-01,0.329628,0.334197,1.75000,0,294.210,292.938,96559.5,1.14247,1012.97,0.253322E-01,0.271244E-02,0.972479E-02,1314.68,2300.03,0.851209E-02,57.1592,985.351,284.183,-0.176831,0.653017E-01,0.198439E-01,0.189545,0.125628E-13,0.360570E-14,0.189545,0.881873,15.4903,159.731,6.00944,-9999,0.591957E-01,0.740073E-01,-6.47307,-0.310517,1.47433,-0.398237E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.385790E-02,1.03770,2.74452,1.03605,1.60334,1.15413,0.362687E-01,1.15413,0.145777E-01,1.15582,0.198031E-02,1.16145,800009000,800009000,800009000,800009000,800009010,800009010,811119011,811119011,80111,80111,80,81,5,0,1,6,6,0,0,0.433392E-01,0.100334,0.434106E-02,0.255160E-01,0.107938E-01,0.898253E-02,0.796398E-05,0.237150E-02,0.918764E-03,0.374383E-03,0.508580E-04,33.0000,0.506917,2.21861,0.329625,6020.67,318.783,46.7206,0.950000,3.00000
CH-CHA_202108281900.csv,2021-08-28,23:30,240.9790,0,36000,36000,-0.474254E-02,1,0.101996E-02,1.18735,1,0.584264,-0.337972,2,0.256198,-0.764420E-02,2,0.579465E-02,-0.106888E-01,2,0.434485E-02,0.528330E-02,1,0.467043E-03,-0.199654,-0.172495E-01,-0.390147E-03,-0.290343E-02,-0.126266E-04,0.148549E-11,0.234775E-12,0.358105E-13,539.590,13.6629,13.8522,0.150000,0,0.852798E-01,2.15937,2.18928,3.50000,0,0.130078E-01,0.329370,0.333932,1.70000,0,294.080,292.809,96559.5,1.14297,1012.97,0.253210E-01,-0.495344E-03,0.972341E-02,1313.92,2281.72,0.850712E-02,57.5844,967.807,284.174,0.273404,0.539749,0.264769E-01,0.605624,0.737087E-13,0.275300E-14,0.605624,1.25004,124.504,63.1360,2.50568,-9999,0.644150E-01,0.539429E-01,-19.1643,-0.104882,-3.51318,-0.159207E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.466418E-02,1.01680,1.14928,1.02232,-0.276903,1.22054,-0.626296E-02,1.22054,-0.870080E-02,1.22848,0.421495E-02,1.25347,800009000,800019000,800009000,800009000,800009000,800009001,811119011,811119011,80101,80101,80,81,5,2,0,2,5,0,0,0.547389E-01,0.484960E-01,0.465093E-02,0.489422E-01,0.137570E-01,0.946192E-03,0.160224E-04,0.992643E-03,-0.158584E-03,-0.223352E-03,0.108199E-03,33.0000,0.507083,2.15938,0.329363,6020.39,318.788,46.7203,0.950000,3.00000
CH-CHA_202108281900.csv,2021-08-29,00:00,241.0000,0,36000,36000,-0.423661E-02,1,0.214939E-03,2.32985,1,0.468991,1.68380,1,0.495674,0.380807E-01,1,0.112101E-01,0.542166E-02,2,0.431233E-02,0.376666E-02,1,0.376067E-03,-0.139907,-0.487914,-0.110346E-01,-0.430474E-02,-0.481382E-04,-0.306080E-11,-0.471829E-12,-0.748000E-13,530.888,13.4375,13.6205,4.60000,0,0.818375E-01,2.07142,2.09963,2.75000,0,0.129739E-01,0.328386,0.332859,1.75000,0,293.968,292.719,96559.5,1.14342,1012.84,0.253114E-01,0.246763E-02,0.956660E-02,1292.33,2269.00,0.836664E-02,56.9559,976.670,283.925,-0.894409E-01,0.394888,0.223425E-01,0.405506,0.554825E-13,-0.576544E-14,0.405506,1.02859,85.9146,102.762,3.15847,-9999,0.608704E-01,0.668561E-01,-8.24108,-0.243900,1.38368,-0.330502E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.414625E-02,1.02179,2.37036,1.02548,1.42647,1.18040,0.322609E-01,1.18040,0.457379E-02,1.18538,0.313541E-02,1.20133,800009000,800019000,800009000,800009000,800009000,811009011,811119011,811119011,80101,80101,80,81,0,4,0,4,6,0,0,0.261230E-01,0.104307,0.328235E-02,0.116229E-01,0.134755E-01,0.991833E-03,0.133939E-04,0.204676E-02,0.816567E-03,0.117339E-03,0.804381E-04,33.0000,0.506778,2.07144,0.328378,6020.76,318.787,46.7190,0.950000,3.00000
CH-CHA_202108281900.csv,2021-08-29,00:30,241.0208,0,36000,36000,-0.545480E-02,1,0.799838E-03,-0.787149,2,1.01257,1.11059,1,0.227083,0.251237E-01,1,0.513706E-02,0.831937E-03,2,0.249484E-02,0.409272E-02,1,0.339625E-03,0.432424,0.313125,0.708352E-02,0.445290E-02,0.271020E-04,-0.413771E-11,-0.658776E-12,-0.100208E-12,536.076,13.5824,13.7694,4.80000,0,0.853501E-01,2.16248,2.19226,4.15000,0,0.129828E-01,0.328940,0.333470,1.70000,0,294.262,292.998,96559.5,1.14227,1012.93,0.253366E-01,0.162802E-02,0.966008E-02,1306.20,2308.63,0.845691E-02,56.5790,1002.43,284.085,-0.178757,0.401622,0.265997E-01,0.440411,0.235142E-12,-0.771851E-14,0.440411,1.10716,77.1596,113.993,3.46263,-9999,0.691043E-01,0.101825,35.6915,0.563159E-01,-0.708769,0.984476E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.537599E-02,1.01466,-0.716404,1.02467,0.885659,1.25397,0.200354E-01,1.25397,0.659011E-03,1.26240,0.317327E-02,1.28975,800009000,800019000,800009000,800009000,800009000,800009001,811119011,811119011,80111,80111,80,81,1,0,0,0,4,0,0,0.326256E-01,0.166912,0.411095E-02,0.278589E-01,0.878909E-02,0.931811E-03,0.111410E-04,-0.619171E-03,0.507629E-03,0.169261E-04,0.815025E-04,33.0000,0.506972,2.16237,0.328937,6020.64,318.783,46.7196,0.950000,3.00000
CH-CHA_202108281900.csv,2021-08-29,01:00,241.0416,0,35989,35989,-0.410695E-02,0,0.483189E-03,2.93694,0,0.734084,1.02644,0,0.491161,0.232242E-01,0,0.111129E-01,0.451498E-02,2,0.673796E-02,0.386651E-02,0,0.359450E-03,0.271787,0.235898,0.533739E-02,0.683373E-03,0.169019E-04,-0.300052E-12,-0.476974E-13,-0.721633E-14,540.044,13.6916,13.8816,4.95000,0,0.858476E-01,2.17647,2.20668,5.00000,0,0.129882E-01,0.329286,0.333857,1.70000,0,294.449,293.174,96559.5,1.14154,1012.99,0.253527E-01,0.150493E-02,0.973160E-02,1316.66,2333.86,0.852497E-02,56.4155,1017.20,284.206,0.476138,0.326593,0.162414E-01,0.577611,-0.420878E-13,-0.555606E-15,0.577611,1.01366,152.636,34.4470,1.61126,-9999,0.599810E-01,0.365120E-01,-6.25553,-0.321316,2.86128,-0.423433E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.403712E-02,1.01730,2.93717,1.02262,0.845105,1.21458,0.191212E-01,1.21458,0.369439E-02,1.22212,0.310341E-02,1.24589,800009000,800009000,800009000,800009000,800009011,800009011,811119011,811119011,80101,80101,80,81,0,1,0,15,3,0,0,0.230164E-01,0.452001E-01,0.480759E-02,0.301484E-01,0.124716E-01,0.268052E-02,0.100894E-04,0.253999E-02,0.484775E-03,0.949576E-04,0.797674E-04,33.0000,0.506960,2.17642,0.329279,6020.33,318.788,46.7158,0.950000,3.00000
CH-CHA_202108290100.csv,2021-08-29,01:30,241.0624,0,36000,36000,-0.279768E-02,1,0.860096E-03,1.32291,1,0.845038,0.771469,0,0.410050,0.174525E-01,0,0.927632E-02,-0.375372E-02,1,0.213695E-02,0.527493E-02,0,0.541436E-03,-0.242271,0.329901,0.746315E-02,0.438381E-02,0.128278E-03,0.359752E-11,0.588871E-12,0.862492E-13,546.331,13.8442,14.0386,4.25000,0,0.894278E-01,2.26614,2.29795,0.950000,0,0.130981E-01,0.331910,0.336570,1.75000,0,294.306,293.017,96559.5,1.14208,1013.07,0.253404E-01,0.113092E-02,0.984488E-02,1331.27,2311.34,0.862010E-02,57.5974,980.068,284.372,0.213425,0.377382,0.234931E-01,0.434188,0.172302E-12,0.658488E-14,0.434188,1.22107,111.998,60.5101,3.10168,-9999,0.494937E-01,0.667948E-01,-7.80277,-0.257601,1.71479,-0.231015E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.274066E-02,1.02081,1.33705,1.02484,0.650655,1.18568,0.147194E-01,1.18568,-0.315148E-02,1.19110,0.436523E-02,1.20840,800009000,800019000,800009000,800009000,800009000,800009001,811119011,811119011,80111,80111,80,81,1,4,0,7,5,0,0,0.685336E-01,0.607937E-01,0.426230E-02,0.492122E-01,0.116678E-01,0.351776E-03,0.223584E-04,0.115561E-02,0.372995E-03,-0.809763E-04,0.112163E-03,33.0000,0.507083,2.26610,0.331899,6020.15,318.791,46.7192,0.950000,3.00000
CH-CHA_202108290100.csv,2021-08-29,02:00,241.0833,0,36000,36000,-0.510177E-02,0,0.783652E-03,1.23196,0,0.352089,0.664320,2,1.36757,0.150275E-01,2,0.309356E-01,-0.238024E-02,2,0.536971E-02,0.418623E-02,0,0.352848E-03,-0.107274,-0.663378E-01,-0.150062E-02,-0.128386E-02,-0.148625E-03,0.340469E-12,0.552075E-13,0.810584E-14,545.254,13.8136,14.0070,3.50000,0,0.884135E-01,2.23988,2.27126,0.300000,0,0.129813E-01,0.328871,0.333477,1.80000,0,294.233,292.948,96559.5,1.14237,1013.05,0.253342E-01,0.973783E-03,0.982547E-02,1328.34,2301.44,0.860097E-02,57.7174,973.110,284.339,0.568950,0.587580,0.218075E-01,0.818187,-0.253190E-14,0.624424E-15,0.818187,1.60340,140.573,45.9228,1.52731,-9999,0.668279E-01,0.609194E-01,-20.6253,-0.974531E-01,1.85447,-0.159295E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.503056E-02,1.01416,1.24480,1.02081,0.524192,1.26732,0.118577E-01,1.26732,-0.186228E-02,1.27813,0.319139E-02,1.31173,800009000,800019000,800009000,800009000,800009000,800009001,801119011,811119011,80111,80111,80,81,2,3,0,16,1,0,0,0.462356E-01,0.667530E-01,0.885020E-02,0.608357E-02,0.402956E-01,0.352511E-02,0.905538E-05,0.107562E-02,0.300405E-03,-0.478374E-04,0.819790E-04,33.0000,0.508389,2.23987,0.328862,6019.37,318.792,46.7237,0.950000,3.00000
CH-CHA_202108290100.csv,2021-08-29,02:30,241.1041,0,36000,36000,-0.124757E-02,2,0.879085E-03,2.34496,1,1.34689,2.08126,1,0.807792,0.470769E-01,1,0.182718E-01,0.559619E-01,1,0.184248E-01,0.354564E-02,1,0.402951E-03,-0.100881,-0.881718,-0.199440E-01,0.239904E-03,-0.107870E-03,0.950904E-12,0.159227E-12,0.231711E-13,529.347,13.4059,13.5880,3.90000,0,0.886382E-01,2.24479,2.27529,0.500000E-01,0,0.128988E-01,0.326666,0.331105,1.60000,0,294.130,292.883,96559.5,1.14280,1012.83,0.253253E-01,0.305059E-02,0.953883E-02,1289.30,2292.22,0.834693E-02,56.2468,1002.92,283.890,0.692205,0.823687E-01,0.162458E-01,0.697278,-0.753805E-13,0.179637E-14,0.697278,2.28116,169.492,6.78599,1.33505,-9999,0.330406E-01,0.161320,-1.30949,-1.53494,1.12670,-0.613173E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.122858E-02,1.01546,2.40972,1.02152,1.67780,1.24047,0.379510E-01,1.24047,0.447810E-01,1.24968,0.277329E-02,1.27850,800009000,800009000,800009000,800009000,800009000,800009000,811119011,811119111,80111,80111,80,81,0,4,0,16,5,0,0,0.238910,0.746815E-01,0.904881E-02,0.630167E-01,0.158392E-01,0.725011E-02,0.791182E-05,0.208191E-02,0.961119E-03,0.114944E-02,0.711847E-04,33.0000,0.506778,2.24479,0.326662,6019.61,318.792,46.7216,0.950000,3.00000
CH-CHA_202108290100.csv,2021-08-29,03:00,241.1249,0,36000,36000,-0.312260E-02,0,0.992998E-03,6.28436,1,3.18580,2.92500,0,0.576487,0.660548E-01,0,0.130187E-01,0.149074E-01,0,0.105349E-01,0.460837E-02,0,0.374851E-03,-2.61658,-0.770425E-01,-0.173984E-02,-0.296776E-02,0.164771E-04,-0.555116E-11,-0.906947E-12,-0.135764E-12,531.000,13.3705,13.5517,4.90000,0,0.867547E-01,2.18447,2.21407,4.45000,0,0.129866E-01,0.327001,0.331432,1.80000,0,292.441,291.204,96559.5,1.14940,1012.77,0.251798E-01,0.428035E-02,0.956863E-02,1285.91,2064.06,0.832489E-02,62.3002,778.145,283.850,0.639062,0.323327,0.255667E-01,0.716655,0.500428E-14,-0.104542E-13,0.716655,1.59556,153.883,26.8367,2.04446,-9999,0.521222E-01,0.111370,-1.91815,-1.04788,2.14850,-0.103575,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.307580E-02,1.01522,6.32408,1.02138,2.34989,1.24474,0.530672E-01,1.24474,0.118859E-01,1.25421,0.358958E-02,1.28382,800009000,800009000,800009000,800009000,800009000,800019011,811119011,811119011,80111,80111,80,81,4,3,0,6,5,0,0,0.763122E-01,0.139630,0.679743E-02,0.345347,0.125288E-01,0.380686E-02,0.847359E-05,0.543271E-02,0.133622E-02,0.303323E-03,0.916049E-04,33.0000,0.506722,2.18442,0.326992,6019.63,318.788,46.7189,0.950000,3.00000
