file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,,custom_variables,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,ch4_strg,n2o_strg,ch4_v-adv,n2o_v-adv,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,ch4_var,n2o_var,w/ts_cov,w/ch4_cov,w/n2o_cov,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,cell_t_mean,int_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8aa,8U,[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--,--,--,--,--,--
CH-CHA_202002041300.csv,2020-02-04,16:30,35.6873,1,36000,36000,-0.314464E-01,1,0.680443E-02,2.34311,1,2.00989,0.132517E-01,1,0.263306E-02,0.798597E-04,1,0.247953E-04,-0.761162,-0.196019E-03,0.103514E-04,0.304964E-12,0.503864E-13,0.801105E-01,1.92867,1.92867,0.500000E-01,0,0.132359E-01,0.318656,0.318656,2.85000,0,279.610,279.610,96559.5,1.20310,1005.26,0.240751E-01,-9999,-9999,-9999,962.552,-9999,-9999,-9999,-9999,-0.105273,-0.704316,0.187008E-01,0.712386,0.228886E-12,0.380679E-14,0.712386,3.40334,288.391,261.499,1.50424,-9999,0.161672,0.549523,-153.158,-0.131237E-01,-9999,-0.119834E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.309735E-01,1.01527,2.29399,1.02141,0.105766E-01,1.25293,0.637384E-04,1.25293,800009900,800009900,800009900,800009900,800009900,800019910,800119911,810119911,80011,80011,80,81,4,0,0,1,0,0,0.512638,0.556236,0.301723E-01,0.456272E-01,0.509957E-04,0.874405E-07,0.189676E-02,0.254631E-03,0.153451E-05,22.0000,96.5002,0.500194,293.754,3533.24
CH-CHA_202002041300.csv,2020-02-04,17:00,35.7082,1,36000,36000,-0.769254E-01,1,0.145584E-01,-29.4562,2,10.6837,-0.153828E-01,2,0.164803E-01,0.178254E-03,1,0.452140E-04,1.78876,0.883046E-03,0.579924E-06,-0.202567E-11,-0.331243E-12,0.806262E-01,1.94878,1.94878,5.00000,0,0.131842E-01,0.318669,0.318669,2.05000,0,280.719,280.719,96559.5,1.19834,1005.28,0.241705E-01,-9999,-9999,-9999,1038.65,-9999,-9999,-9999,-9999,0.440129,0.234165,0.381511E-01,0.500003,-0.248989E-12,-0.251242E-13,0.500003,4.57569,143.494,28.0147,4.37602,-9999,0.253364,0.939702,46.8913,0.428651E-01,-9999,0.965082E-01,0,40.2913,-6.11436,13.8307,34.4404,52.5238,73.6654,110.364,-0.758778E-01,1.01381,-28.7769,1.02361,-0.113447E-01,1.35595,0.131461E-03,1.35595,800009900,800009900,800009900,800009900,800009900,800109910,800119911,810119911,80001,80001,80,81,15,23,4,2,0,0,0.897766,0.948395,0.332419E-01,0.572576,0.123733E-02,0.102983E-06,-0.238878E-01,-0.274208E-03,0.317749E-05,22.0000,96.5006,0.500639,293.768,3541.71
CH-CHA_202002041300.csv,2020-02-04,17:30,35.7290,0,36000,36000,-0.751623E-01,1,0.114812E-01,-22.1332,0,2.74722,0.556135E-02,0,0.221851E-02,0.427048E-03,0,0.650074E-04,1.49875,-0.102368E-02,-0.628867E-05,-0.867528E-13,-0.143519E-13,0.793946E-01,1.92538,1.92538,1.85000,0,0.131346E-01,0.318525,0.318525,1.65000,0,281.651,281.651,96559.5,1.19438,1005.30,0.242508E-01,-9999,-9999,-9999,1106.67,-9999,-9999,-9999,-9999,0.426633,-3.03035,0.189928E-01,3.06029,0.961754E-13,-0.109268E-14,3.06029,8.65488,266.883,278.014,0.355591,-9999,0.250859,1.46056,60.5741,0.331825E-01,-9999,0.734816E-01,0,23.7826,-3.60911,8.16381,20.3290,31.0031,43.4823,65.1443,-0.742089E-01,1.01285,-21.5187,1.02855,0.401186E-02,1.38623,0.308065E-03,1.38623,800009900,800009900,800009900,800009900,800009910,800109910,800019911,800019911,80011,80011,80,81,9,20,6,0,0,0,1.78287,1.01650,0.121740,0.549946E-01,0.257544E-04,0.941301E-07,-0.179218E-01,0.972910E-04,0.747083E-05,22.0000,96.5004,0.500361,293.797,3541.54
CH-CHA_202002041300.csv,2020-02-04,18:00,35.7498,0,36000,36000,-0.979635E-01,1,0.967550E-02,-27.0080,0,3.71543,-0.513827E-03,1,0.877076E-03,0.177965E-03,0,0.747309E-04,1.02833,-0.964762E-04,0.237428E-04,0.231412E-12,0.383930E-13,0.791234E-01,1.92317,1.92317,4.70000,0,0.131272E-01,0.319069,0.319069,1.55000,0,282.292,282.292,96559.5,1.19166,1005.31,0.243060E-01,-9999,-9999,-9999,1155.70,-9999,-9999,-9999,-9999,0.198466,-3.68707,0.425542E-02,3.69241,0.385285E-13,0.292470E-14,3.69241,9.26189,274.072,273.081,0.660321E-01,-9999,0.286718,1.10519,74.1176,0.271191E-01,-9999,0.786292E-01,0,26.3331,-3.99614,9.03929,22.5091,34.3278,48.1452,72.1303,-0.966381E-01,1.01372,-26.1995,1.03086,-0.368438E-03,1.39461,0.127610E-03,1.39461,800009900,800009900,800009900,800009900,800009900,800109900,800009911,800009911,80001,80001,80,80,20,3,10,1,0,0,1.28511,0.801988,0.123277,0.165177,0.581957E-05,0.132753E-06,-0.218695E-01,-0.895526E-05,0.310168E-05,22.0000,96.5014,0.501417,293.768,3534.22
CH-CHA_202002041300.csv,2020-02-04,18:30,35.7707,0,36000,36000,-0.915155E-01,1,0.860627E-02,-37.9058,0,2.97182,0.785430E-03,0,0.493016E-03,0.216146E-03,0,0.489709E-04,1.04263,-0.337762E-04,0.325725E-04,-0.344376E-13,-0.572915E-14,0.789094E-01,1.92240,1.92240,0.100000,0,0.131276E-01,0.319817,0.319817,3.60000,0,282.944,282.944,96559.5,1.18892,1005.32,0.243621E-01,-9999,-9999,-9999,1207.48,-9999,-9999,-9999,-9999,0.467926,-3.97142,0.538111E-01,3.99926,-0.708041E-13,-0.436419E-15,3.99926,9.79337,270.015,276.720,0.770954,-9999,0.277441,1.04918,47.8477,0.420083E-01,-9999,0.114308,0,24.8575,-3.77222,8.53278,21.2478,32.4043,45.4475,68.0886,-0.901310E-01,1.01536,-36.6456,1.03439,0.550053E-03,1.42792,0.151372E-03,1.42792,800009900,800009900,800009900,800009900,800009900,800009900,800009911,800019911,80001,80001,80,80,20,14,4,0,0,0,1.17003,0.795002,0.133328,0.124556,0.525448E-05,0.121312E-06,-0.306595E-01,0.134005E-04,0.368773E-05,22.0000,96.5032,0.503250,293.731,3530.35
CH-CHA_202002041300.csv,2020-02-04,19:00,35.7915,0,35989,35989,-0.977496E-01,1,0.838120E-02,-31.0204,0,2.99827,0.383861E-02,0,0.282728E-02,0.261501E-03,0,0.464492E-04,1.11678,0.276611E-03,0.183549E-04,-0.224989E-12,-0.373557E-13,0.789754E-01,1.92877,1.92877,1.65000,0,0.131126E-01,0.320239,0.320239,1.95000,0,283.643,283.643,96559.5,1.18599,1005.34,0.244223E-01,-9999,-9999,-9999,1265.33,-9999,-9999,-9999,-9999,1.25665,-3.46186,0.490430E-01,3.68321,0.162469E-12,-0.284885E-14,3.68321,9.26033,257.027,289.951,0.762932,-9999,0.287090,1.20636,64.7834,0.310264E-01,-9999,0.906231E-01,0,25.7695,-3.91062,8.84583,22.0274,33.5931,47.1148,70.5866,-0.964050E-01,1.01395,-30.0785,1.03131,0.274066E-02,1.40062,0.186704E-03,1.40062,800009900,800009900,800009900,800009900,800009900,800009900,800009911,800009911,80011,80011,80,80,17,9,6,0,0,0,1.19535,1.08691,0.130465,0.123051,0.540718E-04,0.927218E-07,-0.252270E-01,0.669333E-04,0.455976E-05,22.0000,96.5055,0.505543,293.711,3527.23
CH-CHA_202002041900.csv,2020-02-04,19:30,35.8123,0,36000,36000,-0.448526E-01,1,0.592584E-02,-21.2404,0,2.97797,-0.498841E-02,1,0.335109E-02,0.267593E-03,0,0.334327E-04,1.43446,0.188637E-03,0.273580E-05,-0.443308E-12,-0.734525E-13,0.789030E-01,1.93312,1.93312,0.500000E-01,0,0.130736E-01,0.320302,0.320302,2.20000,0,284.545,284.545,96559.5,1.18223,1005.35,0.245000E-01,-9999,-9999,-9999,1343.48,-9999,-9999,-9999,-9999,1.14840,-2.50442,0.114207E-01,2.75519,-0.207304E-12,-0.561839E-14,2.75519,6.71868,250.404,294.634,0.237501,-9999,0.194779,0.891654,29.5484,0.680241E-01,-9999,0.917484E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.442273E-01,1.01414,-20.6035,1.03091,-0.349054E-02,1.42912,0.187243E-03,1.42912,800009900,800009900,800009900,800009900,800009900,800109900,800009911,800019911,80001,80001,80,81,4,9,8,2,0,0,0.855816,0.842226,0.852666E-01,0.100185,0.754042E-04,0.927150E-07,-0.173348E-01,-0.855181E-04,0.458744E-05,22.0000,96.5024,0.502444,293.716,3526.95
CH-CHA_202002041900.csv,2020-02-04,20:00,35.8331,0,36000,36000,-0.494079E-01,1,0.617051E-02,-23.3933,0,3.84985,0.354302E-01,0,0.110076E-01,0.452710E-03,0,0.627008E-04,1.56578,0.676538E-03,-0.411791E-05,0.514353E-12,0.845135E-13,0.792677E-01,1.94880,1.94880,1.90000,0,0.130245E-01,0.320207,0.320207,1.25000,0,285.532,285.532,96559.5,1.17814,1005.37,0.245850E-01,-9999,-9999,-9999,1433.91,-9999,-9999,-9999,-9999,1.63731,-2.17664,0.342349E-01,2.72392,0.346282E-12,0.648880E-14,2.72392,6.02100,239.734,306.951,0.720126,-9999,0.204785,0.978876,31.1804,0.644636E-01,-9999,0.964422E-01,0,21.1555,-3.21043,7.26199,18.0834,27.5783,38.6790,57.9481,-0.487309E-01,1.01389,-22.7035,1.03038,0.248967E-01,1.42309,0.318118E-03,1.42309,800009900,800009900,800009900,800009900,800009910,800009910,800009911,800009911,80011,80011,80,81,16,13,14,0,0,0,0.793349,1.05569,0.108709,0.129442,0.633521E-03,0.107392E-06,-0.191676E-01,0.612084E-03,0.782091E-05,22.0000,96.5014,0.501444,293.733,3527.89
CH-CHA_202002041900.csv,2020-02-04,20:30,35.8540,0,36000,36000,-0.397661E-01,1,0.687212E-02,-14.8730,0,2.58023,0.245823E-02,0,0.935106E-03,0.315697E-03,0,0.379466E-04,1.55111,-0.371870E-03,-0.307903E-05,0.237763E-12,0.392323E-13,0.786458E-01,1.94015,1.94015,4.85000,0,0.129770E-01,0.320135,0.320135,2.75000,0,286.513,286.513,96559.5,1.17411,1005.40,0.246695E-01,-9999,-9999,-9999,1529.07,-9999,-9999,-9999,-9999,0.212410,-1.56644,0.295511E-01,1.58105,-0.720052E-13,0.302322E-14,1.58105,6.86986,267.880,277.722,1.07096,-9999,0.184036,0.748012,35.5956,0.564677E-01,-9999,0.684621E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.392975E-01,1.01192,-14.5097,1.02503,0.177618E-02,1.38400,0.228105E-03,1.38400,800009900,800009900,800009900,800009900,800109910,800109910,800109911,801109911,80011,80011,80,81,1,1,11,11,0,0,0.868629,0.583452,0.439439E-01,0.109261,0.836850E-05,0.978034E-07,-0.122918E-01,0.438173E-04,0.562722E-05,22.0000,96.5007,0.500722,293.748,3535.31
CH-CHA_202002041900.csv,2020-02-04,21:00,35.8748,0,36000,36000,-0.208888E-01,1,0.349843E-02,-10.2647,0,2.08192,0.338128E-01,0,0.193278E-01,0.366052E-03,0,0.547617E-04,0.994607,0.229961E-02,0.444270E-05,0.378640E-12,0.608184E-13,0.806402E-01,1.99373,1.99373,4.40000,0,0.129527E-01,0.320239,0.320239,1.65000,0,287.144,287.144,96559.5,1.17153,1005.41,0.247238E-01,-9999,-9999,-9999,1593.11,-9999,-9999,-9999,-9999,1.56367,-0.954045,0.436524E-01,1.83226,0.364689E-14,0.469543E-14,1.83226,5.25936,218.802,328.611,1.36517,-9999,0.133531,0.480184,19.7010,0.102025,-9999,0.652631E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.205989E-01,1.01407,-9.96640,1.02993,0.233177E-01,1.45009,0.252433E-03,1.45009,800009900,800009900,800009900,800009900,800009910,800109910,800119911,800119911,80011,80011,80,81,7,3,12,13,0,0,0.546058,0.368915,0.453946E-01,0.884871E-01,0.427287E-02,0.106769E-06,-0.846140E-02,0.576501E-03,0.624110E-05,22.0000,96.5010,0.501028,293.765,3544.76
CH-CHA_202002041900.csv,2020-02-04,21:30,35.8956,0,36000,36000,-0.466307E-01,1,0.125167E-01,-10.9669,0,1.63324,-0.917340E-02,1,0.915915E-02,0.193758E-03,0,0.420955E-04,0.430445,-0.115431E-02,-0.329490E-05,0.348504E-12,0.567304E-13,0.794757E-01,1.96681,1.96681,4.50000,0,0.129373E-01,0.320162,0.320162,2.25000,0,287.417,287.417,96559.5,1.17041,1005.42,0.247473E-01,-9999,-9999,-9999,1621.57,-9999,-9999,-9999,-9999,0.860996,-0.706042,0.324228E-01,1.11394,0.188681E-12,0.438504E-14,1.11394,6.02072,234.897,320.647,1.66791,-9999,0.199602,0.940561,61.5895,0.326354E-01,-9999,0.466910E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.461186E-01,1.01110,-10.7303,1.02205,-0.682160E-02,1.34476,0.144084E-03,1.34476,800009900,800009900,800009900,800009900,800009910,800109910,800119911,800119911,80011,80011,80,81,3,5,6,5,0,0,1.08056,0.745826,0.547381E-01,0.262837E-01,0.879639E-03,0.102897E-06,-0.911855E-02,-0.168816E-03,0.356569E-05,22.0000,96.5007,0.500722,293.779,3544.82
CH-CHA_202002041900.csv,2020-02-04,22:00,35.9165,0,36000,36000,-0.269002E-01,1,0.648178E-02,-10.1276,1,2.19188,0.343342E-02,1,0.674232E-02,0.760587E-03,0,0.888972E-04,0.351060,-0.669025E-03,0.771283E-05,-0.177433E-11,-0.291304E-12,0.787836E-01,1.95119,1.95119,3.20000,0,0.129345E-01,0.320342,0.320342,2.90000,0,287.640,287.640,96559.5,1.16951,1005.42,0.247665E-01,-9999,-9999,-9999,1645.14,-9999,-9999,-9999,-9999,0.492801,-0.881093,0.299793E-01,1.00999,0.183193E-12,-0.225215E-13,1.00999,4.24079,248.907,299.219,1.70095,-9999,0.151662,0.677269,29.2564,0.687030E-01,-9999,0.567908E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.265682E-01,1.01250,-9.88091,1.02496,0.246735E-02,1.39154,0.546580E-03,1.39154,800009900,800009900,800009900,800009900,800009910,800109910,800119911,800119911,80001,80001,80,81,3,0,9,4,0,0,0.569917,0.724537,0.600827E-01,0.349853E-01,0.719901E-03,0.110677E-06,-0.840323E-02,0.611077E-04,0.135369E-04,22.0000,96.5009,0.500861,293.790,3553.78
CH-CHA_202002041900.csv,2020-02-04,22:30,35.9373,0,36000,36000,-0.196481,1,0.280922E-01,-3.34743,1,1.50340,0.885558E-03,2,0.184700E-01,0.398791E-03,1,0.167745E-03,0.555881,-0.318543E-03,0.115914E-04,-0.133454E-11,-0.220127E-12,0.783867E-01,1.94375,1.94375,3.20000,0,0.129295E-01,0.320613,0.320613,1.65000,0,287.994,287.994,96559.5,1.16807,1005.43,0.247969E-01,-9999,-9999,-9999,1683.11,-9999,-9999,-9999,-9999,0.258895E-01,-0.400036E-01,0.171660E-01,0.506481E-01,-0.347943E-12,-0.170251E-13,0.506481E-01,5.23695,176.843,302.910,19.8115,-9999,0.410134,0.706184,1750.51,0.114823E-02,-9999,0.694969E-02,0,38.2228,-5.80046,13.1207,32.6723,49.8273,69.8835,104.698,-0.184653,1.06406,-3.20611,1.04408,0.657701E-03,1.34644,0.296181E-03,1.34644,800009900,800009900,800009900,800009900,800109910,800109910,800119911,801119911,80011,80011,80,81,14,1,6,11,0,0,0.500235,0.812759,0.993734E-01,0.138794E-01,0.135339E-03,0.113753E-06,-0.272997E-02,0.163090E-04,0.734439E-05,22.0000,96.5006,0.500556,293.799,3557.55
CH-CHA_202002041900.csv,2020-02-04,23:00,35.9581,0,36000,36000,-0.169286E-01,1,0.328454E-02,-8.72052,1,1.38712,-0.122359E-01,2,0.106471E-01,0.517889E-03,1,0.645923E-04,-0.207508,0.178315E-02,0.733239E-05,-0.303088E-12,-0.489703E-13,0.801031E-01,1.98540,1.98540,0.500000E-01,0,0.129424E-01,0.320784,0.320784,2.35000,0,287.862,287.862,96559.5,1.16861,1005.43,0.247856E-01,-9999,-9999,-9999,1668.85,-9999,-9999,-9999,-9999,0.969750,0.158465,0.352014E-01,0.983242,-0.221505E-13,-0.378372E-14,0.983242,2.70294,176.715,9.28058,2.05170,-9999,0.120358,0.259652,16.9819,0.118362,-9999,0.616663E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.166902E-01,1.01428,-8.47547,1.02891,-0.841378E-02,1.45427,0.356117E-03,1.45427,800009900,800009900,800009900,800009900,800009910,800109910,800119911,811119911,80011,80011,80,81,2,2,3,9,0,0,0.236873,0.264610,0.178221E-01,0.335515E-01,0.472599E-02,0.132374E-06,-0.721349E-02,-0.208541E-03,0.882657E-05,22.0000,96.5006,0.500556,293.810,3560.67
CH-CHA_202002041900.csv,2020-02-04,23:30,35.9790,0,36000,36000,-0.650075E-01,1,0.114606E-01,-7.73583,1,1.93604,-0.357976E-01,2,0.264109E-01,0.507250E-03,1,0.685767E-04,0.194848,0.811610E-03,0.774708E-05,0.270170E-12,0.432631E-13,0.808335E-01,2.00437,2.00437,0.500000E-01,0,0.129441E-01,0.320965,0.320965,2.00000,0,287.986,287.986,96559.5,1.16810,1005.43,0.247963E-01,-9999,-9999,-9999,1682.24,-9999,-9999,-9999,-9999,1.49221,-0.332256,0.450144E-01,1.52942,-0.107047E-12,0.334230E-14,1.52942,5.90407,198.004,347.447,1.68660,-9999,0.235907,0.615443,144.150,0.139438E-01,-9999,0.279211E-01,0,34.2764,-5.20158,11.7660,29.2990,44.6827,62.6682,93.8884,-0.643511E-01,1.01020,-7.57614,1.02108,-0.270317E-01,1.32428,0.383038E-03,1.32428,800009900,800009900,800009900,800009900,800009910,800109910,800019911,800119911,80001,80001,80,80,7,8,6,1,0,0,0.751355,0.436357,0.431737E-01,0.356987E-01,0.563437E-02,0.110494E-06,-0.645083E-02,-0.670285E-03,0.949792E-05,22.0000,96.5001,0.500139,293.825,3560.51
CH-CHA_202002041900.csv,2020-02-05,00:00,36.0000,0,36000,36000,-0.195355E-01,2,0.764868E-02,-6.32410,0,1.05896,0.468550E-02,0,0.372324E-02,0.521960E-03,0,0.626573E-04,0.226678,-0.253892E-02,0.266792E-05,-0.109976E-11,-0.181518E-12,0.784003E-01,1.94501,1.94501,2.15000,0,0.129401E-01,0.321028,0.321028,1.70000,0,288.130,288.130,96559.5,1.16752,1005.43,0.248087E-01,-9999,-9999,-9999,1697.95,-9999,-9999,-9999,-9999,0.402590,-0.823172,0.368092E-01,0.917086,0.146706E-12,-0.140275E-13,0.917086,5.29855,238.089,296.062,2.30030,-9999,0.129354,0.993982,29.0699,0.691437E-01,-9999,0.416487E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.192914E-01,1.01266,-6.17015,1.02495,0.336794E-02,1.39121,0.375185E-03,1.39121,800009900,800009900,800009900,800009900,800009910,810109910,800119911,800119911,80011,80011,80,81,0,0,6,15,0,0,0.987977,0.946512,0.534748E-01,0.128456E-01,0.750662E-04,0.988771E-07,-0.525629E-02,0.835541E-04,0.930784E-05,22.0000,96.5005,0.500528,293.822,3559.74
CH-CHA_202002041900.csv,2020-02-05,00:30,36.0208,0,36000,36000,-0.202511E-01,1,0.332575E-02,-8.35812,0,1.15125,-0.209154E-01,1,0.166006E-01,0.288247E-03,0,0.496167E-04,0.334289,0.177210E-02,0.124945E-04,-0.915753E-12,-0.148127E-12,0.800125E-01,1.98647,1.98647,5.00000,0,0.129424E-01,0.321320,0.321320,2.25000,0,288.343,288.343,96559.5,1.16666,1005.44,0.248270E-01,-9999,-9999,-9999,1721.36,-9999,-9999,-9999,-9999,1.48281,-0.158192,0.334322E-01,1.49160,-0.179567E-13,-0.114451E-13,1.49160,4.81160,195.965,353.911,1.28431,-9999,0.131751,0.508754,23.2408,0.864858E-01,-9999,0.540827E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.199897E-01,1.01308,-8.13534,1.02738,-0.147072E-01,1.42212,0.202688E-03,1.42212,800009900,800009900,800009900,800009900,800009910,800109910,800119911,801119911,80001,80001,80,80,1,2,9,5,0,0,0.535850,0.452578,0.290793E-01,0.239143E-01,0.252011E-02,0.112899E-06,-0.693550E-02,-0.365136E-03,0.503214E-05,22.0000,96.5012,0.501167,293.817,3560.94
CH-CHA_202002041900.csv,2020-02-05,01:00,36.0416,0,35989,35989,-0.263369E-01,1,0.440872E-02,-10.1440,0,1.30774,0.256071E-01,0,0.245191E-01,0.509764E-03,0,0.593829E-04,0.232339,0.642986E-03,0.679538E-05,-0.209082E-12,-0.335822E-13,0.805774E-01,2.00152,2.00152,0.500000E-01,0,0.129421E-01,0.321479,0.321479,1.95000,0,288.491,288.491,96559.5,1.16606,1005.44,0.248397E-01,-9999,-9999,-9999,1737.80,-9999,-9999,-9999,-9999,1.70376,-0.599328,0.398859E-01,1.80654,0.112876E-12,-0.259479E-14,1.80654,4.95260,206.592,340.620,1.26511,-9999,0.150287,0.517819,28.4225,0.707186E-01,-9999,0.575718E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.260064E-01,1.01271,-9.87698,1.02703,0.181884E-01,1.40788,0.362080E-03,1.40788,800009900,800009900,800009900,800009900,800009900,800109910,800119911,800119911,80011,80011,80,80,1,1,3,1,0,0,0.460899,0.535664,0.390756E-01,0.203646E-01,0.560752E-02,0.105869E-06,-0.842457E-02,0.451795E-03,0.899396E-05,22.0000,96.5027,0.502681,293.816,3557.61
CH-CHA_202002050100.csv,2020-02-05,01:30,36.0624,0,36000,36000,-0.201339E-01,1,0.526035E-02,-5.19246,0,1.17277,-0.236396E-01,1,0.193688E-01,0.551576E-03,0,0.103648E-03,0.453894E-01,0.570374E-03,0.142508E-04,-0.501268E-12,-0.800617E-13,0.811069E-01,2.01488,2.01488,0.500000E-01,0,0.129543E-01,0.321813,0.321813,2.80000,0,288.520,288.520,96559.5,1.16594,1005.44,0.248422E-01,-9999,-9999,-9999,1741.03,-9999,-9999,-9999,-9999,0.683846,-0.213612,0.255746E-01,0.716888,0.115756E-13,-0.618034E-14,0.716888,2.22268,205.197,342.653,2.04443,-9999,0.131409,0.271779,37.1201,0.541485E-01,-9999,0.337065E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.198807E-01,1.01274,-5.07146,1.02386,-0.172489E-01,1.37050,0.402463E-03,1.37050,800009900,800009900,800009900,800009900,800009900,800109910,800119911,811119911,80001,80001,80,81,3,0,5,8,0,0,0.300635,0.219157,0.237653E-01,0.173723E-01,0.367730E-02,0.164972E-06,-0.432613E-02,-0.428501E-03,0.999808E-05,22.0000,96.5036,0.503583,293.815,3558.50
CH-CHA_202002050100.csv,2020-02-05,02:00,36.0833,0,36000,36000,-0.455284E-02,1,0.718165E-03,-2.71153,1,0.533042,-0.136943E-02,1,0.451242E-03,0.511864E-03,1,0.591759E-04,-0.211276,-0.301246E-02,0.887330E-05,0.152956E-12,0.253320E-13,0.783057E-01,1.94438,1.94438,1.55000,0,0.129687E-01,0.322020,0.322020,1.90000,0,288.385,288.385,96559.5,1.16649,1005.44,0.248306E-01,-9999,-9999,-9999,1726.05,-9999,-9999,-9999,-9999,-0.297920,0.497221,0.261519E-01,0.580232,0.428584E-13,0.195332E-14,0.580232,1.33128,66.4589,120.929,2.58328,-9999,0.624743E-01,0.817762E-01,7.63822,0.263150,-9999,0.370066E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.446346E-02,1.02003,-2.60788,1.03975,-0.844723E-03,1.62116,0.315740E-03,1.62116,800009900,800009900,800009900,800009900,800009900,800109910,811119911,811119911,80001,80001,80,81,0,2,3,0,0,0,0.548231E-01,0.104402,0.432722E-02,0.236014E-01,0.114341E-04,0.312134E-06,-0.222358E-02,-0.209750E-04,0.784003E-05,22.0000,96.5030,0.503000,293.833,3565.24
