file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[W+1m-2],[#],[W+1m-2],[mmol+1s-1m-2],[#],[mmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[W+1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--
CH-CHA_201301010200.csv,2013-01-01,02:30,1.1041,0,36000,36000,-0.328850E-02,1,0.922241E-03,-1.27507,1,0.925489,1.46287,1,0.336643,0.327027E-01,1,0.752571E-02,-0.622055E-02,1,0.479737E-02,0.711491E-04,1,0.881872E-04,-9999,-9999,-9999,-9999,-9999,-0.750249E-12,-0.668770E-12,-0.717156E-13,143.496,3.47127,3.48336,3.20000,0,0.127912,3.09428,3.10506,0.500000E-01,0,0.137166E-01,0.331815,0.332971,5.00000,0,280.953,280.644,96559.5,1.19709,1007.14,0.241907E-01,0.211913E-02,0.258580E-02,334.904,1033.31,0.216006E-02,32.4109,698.404,265.147,0.367804,0.590304,0.694753E-01,0.698974,0.389388E-13,-0.522837E-14,0.698974,1.47306,126.113,58.0740,5.70439,-9999,0.524125E-01,0.762685E-01,9.59485,0.209487,-0.871624,0.201782E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.323185E-02,1.01753,-1.17072,1.03495,1.07651,1.35890,0.240655E-01,1.35890,-0.457763E-02,1.35890,0.523578E-04,1.35890,800009000,800109000,800009000,800009011,800009000,800019000,811119111,811119111,80000,80000,80,81,0,0,0,36,0,0,0,0.995249E-01,0.518523E-01,0.115979E-02,0.100619,0.662733E-02,0.108428E-01,0.770532E-06,-0.971040E-03,0.584187E-03,-0.111121E-03,0.127098E-05,14.0000,96.5091,0.509083
CH-CHA_201301010200.csv,2013-01-01,03:00,1.1249,0,36000,36000,-0.746672E-01,1,0.105430E-01,1.81262,2,4.24802,5.33108,1,2.37883,0.119157,1,0.531704E-01,-0.299151,1,0.760484E-01,-0.574711E-03,2,0.434019E-03,-0.280551,-0.380785,-0.851109E-02,0.406596E-02,0.358968E-04,0.564325E-12,0.544185E-12,0.569428E-13,136.332,3.29575,3.30664,5.00000,0,0.131467,3.17813,3.18864,5.00000,0,0.137565E-01,0.332555,0.333655,0.500000E-01,0,280.763,280.470,96559.5,1.19791,1007.04,0.241744E-01,0.772139E-02,0.245671E-02,317.988,1021.11,0.205082E-02,31.1415,703.120,264.482,-0.120929E-01,-0.137753,0.400971E-01,0.143979,-0.234681E-13,0.413934E-14,0.143979,1.00742,309.698,264.983,16.1702,-9999,0.249662,0.129532,-729.464,-0.275545E-02,0.340010,-0.601841E-02,0,50.2790,-7.63003,17.2591,42.9777,65.5437,91.9260,137.722,-0.713634E-01,1.04630,1.99906,1.04185,4.42761,1.20405,0.989636E-01,1.20405,-0.248454,1.20405,-0.477314E-03,1.20405,800009000,800109000,800009000,800009011,800009000,801009000,811119111,811119111,80111,80111,80,81,0,0,1,2,0,0,0,0.199842,0.406668E-01,0.185551E-01,0.169852,0.798723E-02,0.149138E-01,0.959489E-06,0.165712E-02,0.240029E-02,-0.602606E-02,-0.115769E-04,13.9653,96.5515,0.529948
CH-CHA_201301010200.csv,2013-01-01,03:30,1.1458,0,36000,36000,-0.351816E-02,1,0.100131E-02,-0.321081,1,0.917612,-1.02786,1,0.333031,-0.229787E-01,1,0.744520E-02,0.259817E-01,1,0.865664E-02,0.286291E-04,2,0.902460E-04,0.334502,0.308154E-01,0.688906E-03,0.390903E-02,-0.885850E-04,-0.173432E-11,-0.170752E-11,-0.173291E-12,136.819,3.30996,3.32096,2.95000,0,0.134704,3.25880,3.26963,1.95000,0,0.136707E-01,0.330727,0.331825,4.65000,0,280.972,280.677,96559.5,1.19702,1007.05,0.241924E-01,-0.148902E-02,0.246547E-02,319.358,1035.68,0.205967E-02,30.8356,716.324,264.537,0.180824,0.288481,0.290653E-01,0.341707,0.481388E-13,-0.126761E-13,0.341707,1.24455,138.412,57.9200,4.87943,-9999,0.542134E-01,0.911029E-01,42.1659,0.476688E-01,0.312379,0.491308E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.346197E-02,1.01623,-0.361421,1.02569,-0.825698,1.24484,-0.184592E-01,1.24484,0.208716E-01,1.24484,0.229983E-04,1.24484,800009000,800109000,800009000,800009011,800009000,800019001,811119111,811119111,80000,80000,80,81,0,0,0,3,2,0,0,0.130745,0.507271E-01,0.733753E-03,0.855708E-01,0.707841E-02,0.937061E-02,0.953499E-06,-0.299819E-03,-0.448053E-03,0.506609E-03,0.558229E-06,13.9983,96.5101,0.509098
CH-CHA_201301010200.csv,2013-01-01,04:00,1.1666,0,36000,36000,-0.411703E-01,1,0.533311E-02,-6.29505,1,3.33002,7.67548,1,1.80726,0.171590,1,0.404023E-01,-0.389212,1,0.738108E-01,-0.882297E-03,2,0.626309E-03,-0.253210E-01,0.655013E-01,0.146432E-02,-0.888430E-04,0.491322E-04,0.165774E-11,0.161644E-11,0.164644E-12,138.074,3.34018,3.35138,0.200000,0,0.134634,3.25697,3.26789,3.80000,0,0.137133E-01,0.331741,0.332853,0.500000E-01,0,280.959,280.662,96559.5,1.19708,1007.07,0.241912E-01,0.111190E-01,0.248810E-02,322.271,1034.57,0.207848E-02,31.1502,712.301,264.653,-0.466116E-01,-0.244132E-01,0.207025E-01,0.565441E-01,-0.195958E-12,0.120062E-13,0.565441E-01,1.05513,35.7681,207.644,21.4771,-9999,0.185452,0.118560,86.0903,0.233476E-01,-0.820150,0.281570E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.390685E-01,1.05380,-5.69288,1.04141,6.15630,1.24677,0.137627,1.24677,-0.312177,1.24677,-0.707666E-03,1.24677,800009000,800109000,800009000,800009011,800009000,810019000,811119111,811119111,80000,80000,80,81,4,0,0,0,2,0,0,0.913164E-01,0.134742,0.110616E-01,0.670074E-01,0.818767E-02,0.229005E-01,0.233680E-05,-0.472228E-02,0.334052E-02,-0.757723E-02,-0.171766E-04,13.9273,96.5714,0.526103
CH-CHA_201301010200.csv,2013-01-01,04:30,1.1874,0,36000,36000,-0.484826E-01,1,0.471978E-02,-0.998764,2,2.88539,2.68648,1,1.42059,0.600566E-01,1,0.317575E-01,-0.112164E-01,2,0.173920E-01,0.228959E-02,1,0.567992E-03,-0.296098E-01,0.135866,0.303730E-02,-0.612239E-03,0.285405E-04,-0.163530E-11,-0.155912E-11,-0.159707E-12,140.671,3.40286,3.41448,5.00000,0,0.134118,3.24434,3.25541,0.500000E-01,0,0.137382E-01,0.332330,0.333465,5.00000,0,280.946,280.643,96559.5,1.19713,1007.10,0.241901E-01,0.389167E-02,0.253490E-02,328.312,1033.28,0.211749E-02,31.7739,704.963,264.891,0.691382E-01,-0.631664E-01,0.357419E-01,0.100238,-0.792318E-13,-0.116250E-13,0.100238,1.24234,172.866,317.584,20.8898,-9999,0.201244,0.162951,693.376,0.289886E-02,-0.371775,0.411649E-02,0,50.9260,-7.72821,17.4812,43.5308,66.3872,93.1089,139.494,-0.467986E-01,1.03598,-0.840754,1.03129,2.21252,1.21421,0.494613E-01,1.21421,-0.923761E-02,1.21421,0.188566E-02,1.21421,800009000,800109000,800009000,800009011,800009010,800009010,811119111,811119111,80111,80111,80,81,0,0,0,0,2,0,0,0.679746E-01,0.246250,0.116768E-01,0.441424E-01,0.505014E-02,0.166110E-02,0.155693E-05,-0.697358E-03,0.120056E-02,-0.224221E-03,0.457700E-04,14.0000,96.5098,0.509833
CH-CHA_201301010200.csv,2013-01-01,05:00,1.2082,0,36000,36000,-0.144347E-01,1,0.260457E-02,-7.08493,1,1.27640,-4.25874,1,0.674845,-0.952372E-01,1,0.150914E-01,0.492530E-01,2,0.164136E-01,0.118627E-02,2,0.195274E-03,0.573462,0.179628,0.401698E-02,-0.761617E-03,0.438960E-04,-0.105732E-11,-0.979284E-12,-0.101076E-12,143.916,3.48586,3.49806,5.00000,0,0.133295,3.22860,3.23989,5.00000,0,0.137579E-01,0.333237,0.334403,1.50000,0,281.310,280.999,96559.5,1.19557,1007.15,0.242214E-01,-0.617137E-02,0.259338E-02,336.311,1058.66,0.216915E-02,31.7675,722.353,265.201,0.280265,0.587437,0.439324E-01,0.652350,-0.333384E-13,-0.734673E-14,0.652350,1.97208,127.499,64.4943,3.86149,-9999,0.109879,0.197874,15.9105,0.126331,1.66362,0.535486E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.142158E-01,1.01540,-7.07730,1.02986,-3.26210,1.30552,-0.729496E-01,1.30552,0.377267E-01,1.30552,0.908658E-03,1.30552,800009000,800009000,800009000,800009011,800009000,800009000,811119111,811119111,80111,80111,80,81,2,0,1,5,1,0,0,0.305563,0.868495E-01,0.333523E-02,0.895985E-01,0.848788E-02,0.116081E-01,0.161629E-05,-0.587755E-02,-0.177312E-02,0.916988E-03,0.220859E-04,13.9740,96.5438,0.527615
CH-CHA_201301010200.csv,2013-01-01,05:30,1.2291,0,36000,36000,-0.438380E-01,1,0.633172E-02,-1.58329,1,1.13764,1.37496,1,0.738061,0.307579E-01,1,0.165104E-01,0.666674E-02,2,0.857761E-02,0.146608E-02,1,0.343655E-03,0.543422,0.344264,0.770118E-02,0.700316E-04,-0.105708E-03,0.114981E-11,0.101886E-11,0.104424E-12,150.306,3.64519,3.65853,5.00000,0,0.133188,3.23005,3.24186,1.45000,0,0.136506E-01,0.331050,0.332261,1.35000,0,281.662,281.336,96559.5,1.19407,1007.24,0.242517E-01,0.199311E-02,0.270852E-02,351.665,1083.26,0.226831E-02,32.4637,731.591,265.777,0.203155,-0.328939E-01,0.298882E-01,0.207960,0.610249E-13,0.764980E-14,0.207960,1.57057,168.016,350.803,8.26321,-9999,0.191607,0.322874,377.536,0.532399E-02,-1.15151,0.687045E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.429324E-01,1.02110,-1.48057,1.02454,1.14042,1.20566,0.255112E-01,1.20566,0.552954E-02,1.20566,0.121600E-02,1.20566,800009000,800009000,800009000,800009011,800009001,801109011,811119111,811119111,80111,80111,80,81,0,0,4,1,0,0,0,0.213640,0.423170,0.893716E-02,0.292710E-01,0.240859E-02,0.325087E-02,0.105717E-05,-0.123102E-02,0.620954E-03,0.134591E-03,0.295979E-04,14.0000,96.5096,0.509611
CH-CHA_201301010200.csv,2013-01-01,06:00,1.2499,0,36000,36000,-0.887496E-02,1,0.148885E-02,-1.30290,1,0.556263,-0.333854,1,0.379642,-0.747061E-02,1,0.849522E-02,-0.314677E-01,1,0.113382E-01,0.177588E-04,2,0.618057E-04,0.522725,0.185093,0.414182E-02,-0.568487E-02,-0.545184E-04,-0.925087E-12,-0.771685E-12,-0.818030E-13,153.662,3.73098,3.74495,0.100000,0,0.128181,3.11230,3.12395,3.15000,0,0.135879E-01,0.329921,0.331156,4.65000,0,281.995,281.661,96559.5,1.19265,1007.30,0.242804E-01,-0.484096E-03,0.276899E-02,359.932,1107.41,0.232171E-02,32.5020,747.482,266.078,-0.472111,-0.394328E-01,0.425810E-01,0.475665,-0.975082E-13,-0.602026E-14,0.475665,1.72148,8.19457,184.775,5.13593,-9999,0.862634E-01,0.185761,41.8659,0.480104E-01,3.90262,0.125723E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.875084E-02,1.01418,-1.28941,1.02418,-0.269510,1.23874,-0.603080E-02,1.23874,-0.254030E-01,1.23874,0.143362E-04,1.23874,800009000,800109000,800009000,800009011,800009000,801009001,811119111,811119111,80000,80000,80,81,0,0,2,5,1,0,0,0.194992,0.175126,0.140273E-02,0.350989E-01,0.759191E-02,0.111780E-01,0.707619E-06,-0.107330E-02,-0.146978E-03,-0.619102E-03,0.349390E-06,13.9547,96.5538,0.525555
CH-CHA_201301010200.csv,2013-01-01,06:30,1.2707,0,36000,36000,-0.138594E-01,1,0.262485E-02,-1.19885,1,0.615322,-0.134273,1,0.226479,-0.300545E-02,1,0.506929E-02,0.508044E-01,1,0.210367E-01,0.241881E-03,2,0.108743E-03,0.459168,0.130304,0.291660E-02,-0.163222E-02,-0.306077E-04,-0.743813E-12,-0.603935E-12,-0.645998E-13,155.992,3.79145,3.80588,4.75000,0,0.126657,3.07845,3.09017,1.90000,0,0.135478E-01,0.329286,0.330539,1.50000,0,282.286,281.947,96559.5,1.19142,1007.34,0.243055E-01,-0.194753E-03,0.281097E-02,365.759,1129.05,0.235935E-02,32.3953,763.289,266.286,0.325479,0.373482,0.355792E-01,0.496680,-0.805602E-13,-0.476829E-14,0.496680,1.45695,124.949,48.9288,4.10784,-9999,0.107855,0.220598,88.9318,0.226016E-01,8.92841,0.926162E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.136761E-01,1.01340,-1.18087,1.02204,-0.110370,1.21658,-0.247041E-02,1.21658,0.417601E-01,1.21658,0.198821E-03,1.21658,800009000,800109000,800009000,800009011,800009010,800109010,801119111,811119111,80111,80111,80,81,0,0,1,2,1,0,0,0.245675,0.192448,0.307239E-02,0.274877E-01,0.155164E-02,0.165413E-01,0.568306E-06,-0.983932E-03,-0.602730E-04,0.101886E-02,0.485081E-05,13.9983,96.5106,0.509529
