TIMESTAMP_START,TIMESTAMP_END,DOY_START,DOY_END,FILENAME_HF,SW_IN_POT,NIGHT,EXPECT_NR,FILE_NR,CUSTOM_FILTER_NR,WD_FILTER_NR,SONIC_NR,T_SONIC_NR,CO2_NR,H2O_NR,CH4_NR,NONE_NR,TAU_NR,H_NR,FC_NR,LE_NR,FCH4_NR,FNONE_NR,TAU,H,LE,ET,FC,FH2O,FCH4,FNONE,TAU_RANDUNC_HF,H_RANDUNC_HF,LE_RANDUNC_HF,ET_RANDUNC_HF,FC_RANDUNC_HF,FH2O_RANDUNC_HF,FCH4_RANDUNC_HF,FNONE_RANDUNC_HF,SH_SINGLE,SLE_SINGLE,SET_SINGLE,SC_SINGLE,SH2O_SINGLE,SCH4_SINGLE,SNONE_SINGLE,FC_VADV,FH2O_VADV,FCH4_VADV,FNONE_VADV,U_UNROT,V_UNROT,W_UNROT,U,V,W,WS,WS_MAX,WD,WD_SIGMA,USTAR,TKE,MO_LENGTH,ZL,BOWEN,TSTAR,T_SONIC,TA_EP,PA_EP,RH_EP,AIR_MV,AIR_DENSITY,AIR_RHO_CP,AIR_CP,VAPOR_DENSITY,VAPOR_PARTIAL_PRESSURE,VAPOR_PARTIAL_PRESSURE_SAT,SPECIFIC_HUMIDITY,VPD_EP,TDEW,DRYAIR_PARTIAL_PRESSURE,DRYAIR_DENSITY,DRYAIR_MV,SPECIFIC_HEAT_EVAP,VAPOR_DRYAIR_RATIO,CO2_MEAS_TYPE,CO2_MOLAR_DENSITY,CO2_MIXING_RATIO,CO2,H2O_MEAS_TYPE,H2O_MOLAR_DENSITY,H2O_MIXING_RATIO,H2O,CH4_MEAS_TYPE,CH4_MOLAR_DENSITY,CH4_MIXING_RATIO,CH4,NONE_MEAS_TYPE,NONE_MOLAR_DENSITY,NONE_MIXING_RATIO,NONE,CO2_TLAG_ACTUAL,CO2_TLAG_USED,CO2_TLAG_NOMINAL,CO2_TLAG_MIN,CO2_TLAG_MAX,H2O_TLAG_ACTUAL,H2O_TLAG_USED,H2O_TLAG_NOMINAL,H2O_TLAG_MIN,H2O_TLAG_MAX,CH4_TLAG_ACTUAL,CH4_TLAG_USED,CH4_TLAG_NOMINAL,CH4_TLAG_MIN,CH4_TLAG_MAX,NONE_TLAG_ACTUAL,NONE_TLAG_USED,NONE_TLAG_NOMINAL,NONE_TLAG_MIN,NONE_TLAG_MAX,U_MEDIAN,V_MEDIAN,W_MEDIAN,T_SONIC_MEDIAN,CO2_MEAS_MEDIAN,H2O_MEAS_MEDIAN,CH4_MEAS_MEDIAN,NONE_MEAS_MEDIAN,U_P25,V_P25,W_P25,T_SONIC_P25,CO2_MEAS_P25,H2O_MEAS_P25,CH4_MEAS_P25,NONE_MEAS_P25,U_P75,V_P75,W_P75,T_SONIC_P75,CO2_MEAS_P75,H2O_MEAS_P75,CH4_MEAS_P75,NONE_MEAS_P75,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_MEAS_SIGMA,H2O_MEAS_SIGMA,CH4_MEAS_SIGMA,NONE_MEAS_SIGMA,U_SKW,V_SKW,W_SKW,T_SONIC_SKW,CO2_MEAS_SKW,H2O_MEAS_SKW,CH4_MEAS_SKW,NONE_MEAS_SKW,U_KUR,V_KUR,W_KUR,T_SONIC_KUR,CO2_MEAS_KUR,H2O_MEAS_KUR,CH4_MEAS_KUR,NONE_MEAS_KUR,W_U_COV,W_T_SONIC_COV,W_CO2_MEAS_COV,W_H2O_MEAS_COV,W_CH4_MEAS_COV,W_NONE_MEAS_COV,CO2_MEAS_H2O_MEAS_COV,CO2_MEAS_CH4_MEAS_COV,CO2_MEAS_NONE_MEAS_COV,H2O_MEAS_CH4_MEAS_COV,H2O_MEAS_NONE_MEAS_COV,CH4_MEAS_NONE_MEAS_COV,FETCH_MAX,FETCH_OFFSET,FETCH_10,FETCH_30,FETCH_50,FETCH_70,FETCH_80,FETCH_90,USTAR_UNCORR,MO_LENGTH_UNCORR,ZL_UNCORR,TAU_UNCORR,H_UNCORR,LE_UNCORR,ET_UNCORR,FC_UNCORR,FH2O_UNCORR,FCH4_UNCORR,FNONE_UNCORR,TAU_STAGE1,H_STAGE1,LE_STAGE1,ET_STAGE1,FC_STAGE1,FH2O_STAGE1,FCH4_STAGE1,FNONE_STAGE1,TAU_STAGE2,H_STAGE2,LE_STAGE2,ET_STAGE2,FC_STAGE2,FH2O_STAGE2,FCH4_STAGE2,FNONE_STAGE2,T_CELL,PA_CELL,MV_AIR_CELL_CO2,MV_AIR_CELL_H2O,MV_AIR_CELL_CH4,MV_AIR_CELL_NONE,FH2O_CELL_CO2,FH2O_CELL_CH4,FH2O_CELL_NONE,H_CELL_CO2,H_CELL_H2O,H_CELL_CH4,H_CELL_NONE,H_BU_BOT,H_BU_TOP,H_BU_SPAR,SPEC_CORR_LI7700_A,SPEC_CORR_LI7700_B,SPEC_CORR_LI7700_C,TAU_SCF,H_SCF,LE_SCF,ET_SCF,FC_SCF,FH2O_SCF,FCH4_SCF,FNONE_SCF,W_T_SONIC_COV_IBROM,W_T_SONIC_COV_IBROM_N1626,W_T_SONIC_COV_IBROM_N0614,W_T_SONIC_COV_IBROM_N0277,W_T_SONIC_COV_IBROM_N0133,W_T_SONIC_COV_IBROM_N0065,W_T_SONIC_COV_IBROM_N0032,W_T_SONIC_COV_IBROM_N0016,W_T_SONIC_COV_IBROM_N0008,W_T_SONIC_COV_IBROM_N0004,U_NUM_SPIKES,V_NUM_SPIKES,W_NUM_SPIKES,T_SONIC_NUM_SPIKES,CO2_NUM_SPIKES,H2O_NUM_SPIKES,CH4_NUM_SPIKES,NONE_NUM_SPIKES,CUSTOM_FILTER_NREX,WD_FILTER_NREX,SONIC_DIAG_NREX,CO2_DIAG_NREX,H2O_DIAG_NREX,CH4_DIAG_NREX,NONE_DIAG_NREX,U_SPIKE_NREX,V_SPIKE_NREX,W_SPIKE_NREX,T_SONIC_SPIKE_NREX,CO2_SPIKE_NREX,H2O_SPIKE_NREX,CH4_SPIKE_NREX,NONE_SPIKE_NREX,U_ABSLIM_NREX,V_ABSLIM_NREX,W_ABSLIM_NREX,T_SONIC_ABSLIM_NREX,CO2_ABSLIM_NREX,H2O_ABSLIM_NREX,CH4_ABSLIM_NREX,NONE_ABSLIM_NREX,U_VM97_TEST,V_VM97_TEST,W_VM97_TEST,T_SONIC_VM97_TEST,CO2_VM97_TEST,H2O_VM97_TEST,CH4_VM97_TEST,NONE_VM97_TEST,VM97_TLAG_HF,VM97_TLAG_SF,VM97_AOA_HF,VM97_NSHW_HF,U_LGD,V_LGD,W_LGD,T_SONIC_LGD,CO2_LGD,H2O_LGD,CH4_LGD,NONE_LGD,U_KID,V_KID,W_KID,T_SONIC_KID,CO2_KID,H2O_KID,CH4_KID,NONE_KID,U_ZCD,V_ZCD,W_ZCD,T_SONIC_ZCD,CO2_ZCD,H2O_ZCD,CH4_ZCD,NONE_ZCD,TAU_CORRDIFF,H_CORRDIFF,LE_CORRDIFF,ET_CORRDIFF,FC_CORRDIFF,FH2O_CORRDIFF,FCH4_CORRDIFF,FNONE_CORRDIFF,TAU_NSR,H_NSR,FC_NSR,FH2O_NSR,FCH4_NSR,FNONE_NSR,TAU_SS,H_SS,FC_SS,FH2O_SS,FCH4_SS,FNONE_SS,U_ITC,W_ITC,T_SONIC_ITC,TAU_SS_TEST,H_SS_TEST,FC_SS_TEST,FH2O_SS_TEST,FCH4_SS_TEST,FNONE_SS_TEST,U_ITC_TEST,W_ITC_TEST,T_SONIC_ITC_TEST,TAU_SSITC_TEST,H_SSITC_TEST,LE_SSITC_TEST,ET_SSITC_TEST,FC_SSITC_TEST,FH2O_SSITC_TEST,FCH4_SSITC_TEST,FNONE_SSITC_TEST,INST_LI7200_HEAD_DETECT,INST_LI7200_T_OUT,INST_LI7200_T_IN,INST_LI7200_AUX_IN,INST_LI7200_DELTA_P,INST_LI7200_CHOPPER,INST_LI7200_DETECTOR,INST_LI7200_PLL,INST_LI7200_SYNC,INST_LI7500_CHOPPER,INST_LI7500_DETECTOR,INST_LI7500_PLL,INST_LI7500_SYNC,INST_LI7700_NOT_READY,INST_LI7700_NO_SIGNAL,INST_LI7700_RE_UNLOCKED,INST_LI7700_BAD_TEMP,INST_LI7700_LASER_T_UNREG,INST_LI7700_BLOCK_T_UNREG,INST_LI7700_MOTOR_SPINNING,INST_LI7700_PUMP_ON,INST_LI7700_TOP_HEATER_ON,INST_LI7700_BOTTOM_HEATER_ON,INST_LI7700_CALIBRATING,INST_LI7700_MOTOR_FAILURE,INST_LI7700_BAD_AUX_TC1,INST_LI7700_BAD_AUX_TC2,INST_LI7700_BAD_AUX_TC3,INST_LI7700_BOX_CONNECTED,INST_LI7200_AGC_OR_RSSI,INST_LI7500_AGC_OR_RSSI,INST_LI7700_RSSI,WBOOST_APPLIED,AOA_METHOD,AXES_ROTATION_METHOD,ROT_YAW,ROT_PITCH,ROT_ROLL,DETRENDING_METHOD,DENTRENDING_TIME_CONSTANT,TIMELAG_DETECTION_METHOD,WPL_APPLIED,BURBA_METHOD,SPECTRAL_CORRECTION_METHOD,FOOTPRINT_MODEL,LOGGER_SWVER_MAJOR,LOGGER_SWVER_MINOR,LOGGER_SWVER_REVISION,BADM_LOCATION_LAT,BADM_LOCATION_LONG,BADM_LOCATION_ELEV,BADM_HEIGHTC,DISPLACEMENT_HEIGHT,ROUGHNESS_LENGTH,FILE_TIME_DURATION,BADM_INST_SAMPLING_INT,BADM_INST_AVERAGING_INT,MANUFACTURER_SA,BADM_INST_MODEL_SA,BADM_INST_HEIGHT_SA,BADM_INST_SA_WIND_FORMAT,BADM_INST_SA_GILL_ALIGN,BADM_SA_OFFSET_NORTH,HPATH_SA,VPATH_SA,RESPONSE_TIME_SA,MANUFACTURER_GA_CO2,BADM_INST_MODEL_GA_CO2,BADM_INSTPAIR_NORTHWARD_SEP_GA_CO2,BADM_INSTPAIR_EASTWARD_SEP_GA_CO2,BADM_INSTPAIR_HEIGHT_SEP_GA_CO2,BADM_INST_GA_CP_TUBE_LENGTH_GA_CO2,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CO2,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CO2,HPATH_GA_CO2,VPATH_GA_CO2,RESPONSE_TIME_GA_CO2,MANUFACTURER_GA_H2O,BADM_INST_MODEL_GA_H2O,BADM_INSTPAIR_NORTHWARD_SEP_GA_H2O,BADM_INSTPAIR_EASTWARD_SEP_GA_H2O,BADM_INSTPAIR_HEIGHT_SEP_GA_H2O,BADM_INST_GA_CP_TUBE_LENGTH_GA_H2O,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_H2O,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_H2O,KRYPTON_HYDRO_KH2O_GA_H2O,KRYPTON_HYDRO_KO2_GA_H2O,HPATH_GA_H2O,VPATH_GA_H2O,RESPONSE_TIME_GA_H2O,MANUFACTURER_GA_CH4,BADM_INST_MODEL_GA_CH4,BADM_INSTPAIR_NORTHWARD_SEP_GA_CH4,BADM_INSTPAIR_EASTWARD_SEP_GA_CH4,BADM_INSTPAIR_HEIGHT_SEP_GA_CH4,BADM_INST_GA_CP_TUBE_LENGTH_GA_CH4,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CH4,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CH4,HPATH_GA_CH4,VPATH_GA_CH4,RESPONSE_TIME_GA_CH4,MANUFACTURER_GA_NONE,BADM_INST_MODEL_GA_NONE,BADM_INSTPAIR_NORTHWARD_SEP_GA_NONE,BADM_INSTPAIR_EASTWARD_SEP_GA_NONE,BADM_INSTPAIR_HEIGHT_SEP_GA_NONE,BADM_INST_GA_CP_TUBE_LENGTH_GA_NONE,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_NONE,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_NONE,HPATH_GA_NONE,VPATH_GA_NONE,RESPONSE_TIME_GA_NONE,NUM_CUSTOM_VARS,CUSTOM_DATA_SIZE_IRGA75_MEAN,CUSTOM_STATUS_CODE_IRGA75_MEAN,CUSTOM_GA_DIAG_CODE_IRGA75_MEAN,CUSTOM_AGC_MEAN,CUSTOM_FAST_T_MEAN,CUSTOM_AIR_P_MEAN,CUSTOM_COOLER_V_MEAN,NUM_BIOMET_VARS,LW_IN_1_1_1,RH_1_1_1,PA_1_1_1,SW_IN_1_1_1,TA_1_1_1,PPFD_IN_1_1_1
201812071530,201812071600,341.646,341.666,CH-CHA_201812071530.csv,141.981,0,36000,36000,36000,36000,36000,36000,36000,36000,-9999,-9999,36000,36000,36000,36000,-9999,-9999,-0.528931E-01,-44.3002,25.8818,0.376419E-01,1.43181,0.580893,-9999,-9999,0.914813E-02,7.22321,5.41617,0.787716E-02,1.00266,0.121561,-9999,-9999,-9999,-9999,0.00000,-9999,-9999,-9999,-9999,-0.205358E-09,-0.575263E-11,-9999,-9999,0.515285,-0.488552,0.559361E-02,0.710094,-0.370824E-13,-0.125748E-13,0.710094,4.23223,216.112,71.1255,0.211998,0.724497,18.3075,0.109791,-1.71164,-0.175545,24.3822,11.6450,96.6170,79.3230,0.245069E-01,1.17688,1190.38,1011.47,0.824366E-02,10.8349,13.6592,0.700465E-02,2.82431,8.15387,95.5335,1.16864,0.247849E-01,0.247254E+07,0.705406E-02,2,16.3309,405.591,400.219,2,457.473,11.3384,11.2112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.500000E-01,0.250000,0.250000,0.500000E-01,0.500000,0.400000,0.400000,0.250000,0.500000E-01,0.500000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.870743,0.658447E-01,0.181635E-01,24.4900,16.2635,533.826,-9999,-9999,-0.136176E-01,-0.364402,-0.835240E-01,23.9000,16.2499,529.536,-9999,-9999,1.49278,0.357930,0.972618E-01,24.9000,16.3920,544.474,-9999,-9999,1.04945,0.563496,0.173531,0.824604,0.133533,16.4282,-9999,-9999,-0.268707,-0.780731,-0.590938,-0.341470,1.34269,1.08853,-9999,-9999,2.13646,5.33667,6.32293,2.51948,3.91815,2.81494,-9999,-9999,-0.414707E-01,-0.349323E-01,0.315812E-02,0.600886,-9999,-9999,1.91932,-9999,-9999,-9999,-9999,-9999,36.1384,-5.48414,12.4051,30.8905,47.1100,66.0725,79.0719,98.9886,0.210487,19.0900,0.105291,-0.521418E-01,-41.5827,26.7725,0.389374E-01,3.15812,0.600886,-9999,-9999,-0.528931E-01,-41.5827,28.2551,0.410936E-01,3.33330,0.634161,-9999,-9999,-0.528931E-01,-43.0960,26.0470,0.378822E-01,1.43181,0.584602,-9999,-9999,11.6450,96.6170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.01441,1.02794,1.05538,1.05538,1.05547,1.05538,-9999,-9999,-0.327336E-01,-0.323290E-01,-0.316185E-01,-0.305404E-01,-0.290975E-01,-0.274565E-01,-0.258025E-01,-0.241110E-01,-0.221706E-01,-0.195520E-01,15,17,7,3,38,7,-9999,-9999,0,0,0,0,0,-9999,-9999,27,33,11,6,58,13,-9999,-9999,0,0,0,0,0,0,-9999,-9999,800000011,800000111,800000111,800000001,800000000,800000011,-9999,-9999,81100,81100,80,81,0.00000,0.00000,0.00000,0.00000,0.200000,0.350000,-9999,-9999,10.9404,14.2706,15.3813,20.7831,29.3021,16.6893,-9999,-9999,478,1176,478,6676,587,260,-9999,-9999,0.587843E-01,0.224482E-02,0.142747E-01,0.142747E-01,0.877337E-02,0.142747E-01,-9999,-9999,1.01143,1.31029,1.61819,1.32086,-9999,-9999,42.0000,63.0000,101.000,70.0000,-9999,-9999,68.0000,45.0000,102.000,3,4,6,4,-9999,-9999,4,3,6,1,1,1,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9999.00,50.0000,-9999,0,0,1,316.525,0.451340,-9999,0,0.00000,2,1,0,2,0,-9999,-9999,-9999,47.2102,8.41064,393.000,0.500000,0.400000,0.800000E-01,360.000,20.0000,30.0000,gill,r3_50_1,2.41000,uvw,axis,7.00000,11.0000,12.5000,0.200000E-01,licor,li7500_1,14.0000,31.0000,1.00000,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7500_1,14.0000,31.0000,1.00000,-9999,-9999,-9999,-9999,-9999,0.950000,12.7000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7,16.0000,0.00000,248.000,50.0000,14.5159,96616.6,1.38645,6,272.546,79.3230,96.6170,68.8480,11.6450,110.607
201812071600,201812071630,341.666,341.687,CH-CHA_201812071530.csv,47.8935,0,36000,36000,36000,36000,36000,36000,36000,36000,-9999,-9999,36000,36000,36000,36000,-9999,-9999,0.327475E-01,5.49109,0.144390E-01,0.209493E-04,-6.99625,0.323291E-03,-9999,-9999,0.681075E-02,3.81384,1.61632,0.234510E-02,1.98577,0.361898E-01,-9999,-9999,-4.03702,1.57455,0.228449E-02,0.644532,0.352545E-01,-9999,-9999,-0.621156E-09,-0.178693E-10,-9999,-9999,-0.215802E-01,0.419258,-0.486042E-02,0.419841,-0.388548E-13,-0.366561E-13,0.419841,1.48236,100.930,62.8663,0.166143,0.209012,-71.0673,-0.282830E-01,380.297,0.275346E-01,22.5118,9.13300,96.5580,99.0821,0.243056E-01,1.18634,1200.32,1011.78,0.878446E-02,11.4438,11.5499,0.740465E-02,0.106016,8.96114,95.4136,1.17756,0.245971E-01,0.247849E+07,0.745988E-02,2,16.9455,417.727,411.871,2,487.484,11.9907,11.8486,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.500000E-01,0.250000,0.250000,0.500000E-01,0.500000,0.500000,0.250000,0.250000,0.500000E-01,0.500000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.547883,-0.114361E-02,0.185876E-01,22.5100,16.9089,577.037,-9999,-9999,0.169719,-0.217690,-0.634263E-01,22.2900,16.7878,573.350,-9999,-9999,0.784103,0.256199,0.763549E-01,22.8200,17.0912,580.633,-9999,-9999,0.540344,0.337422,0.110452,0.519383,0.230284,5.74152,-9999,-9999,-1.02589,-0.390768,-0.573097,-0.512209,0.567781,-0.688222,-9999,-9999,3.53524,3.28904,3.62950,4.22618,3.34948,4.12628,-9999,-9999,0.269597E-01,0.446235E-02,-0.710647E-02,-0.740934E-02,-9999,-9999,-0.354219,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.164403,-70.5909,-0.284739E-01,0.320650E-01,5.35625,-0.330919,-0.480125E-03,-7.10647,-0.740934E-02,-9999,-9999,0.327475E-01,5.35625,-0.338573,-0.491230E-03,-7.27101,-0.758072E-02,-9999,-9999,0.327475E-01,5.35639,0.567066E-02,0.822748E-05,-6.99625,0.126967E-03,-9999,-9999,9.13300,96.5580,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.02128,1.02515,1.02313,1.02313,1.02315,1.02313,-9999,-9999,0.403984E-02,0.409421E-02,0.422822E-02,0.447756E-02,0.487645E-02,0.542441E-02,0.601588E-02,0.643030E-02,0.647970E-02,0.603841E-02,0,4,7,12,8,41,-9999,-9999,0,0,0,0,0,-9999,-9999,0,7,12,21,12,73,-9999,-9999,0,0,0,0,0,0,-9999,-9999,800000011,800000011,800000011,800000001,800000000,800000011,-9999,-9999,80000,80000,80,81,0.00000,0.00000,0.00000,0.00000,0.200000,0.200000,-9999,-9999,12.7417,29.8321,25.5465,40.8680,26.4782,16.9677,-9999,-9999,1649,3072,1649,9555,656,523,-9999,-9999,0.154157E-01,0.193590E-01,0.965005E-02,0.965005E-02,0.202620E-01,0.965005E-02,-9999,-9999,1.19475,1.23975,1.09533,0.842697,-9999,-9999,68.0000,197.000,113.000,411.000,-9999,-9999,7.00000,56.0000,545.000,4,6,6,7,-9999,-9999,4,4,8,1,2,2,2,2,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9999.00,50.0000,-9999,0,0,1,92.9466,-0.663317,-9999,0,0.00000,2,1,0,2,0,-9999,-9999,-9999,47.2102,8.41064,393.000,0.500000,0.400000,0.800000E-01,360.000,20.0000,30.0000,gill,r3_50_1,2.41000,uvw,axis,7.00000,11.0000,12.5000,0.200000E-01,licor,li7500_1,14.0000,31.0000,1.00000,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7500_1,14.0000,31.0000,1.00000,-9999,-9999,-9999,-9999,-9999,0.950000,12.7000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7,16.0000,0.00000,248.000,50.0000,12.3708,96592.2,1.34716,6,280.934,99.0821,96.5580,18.2330,9.13300,40.6337
201812071630,201812071700,341.687,341.708,CH-CHA_201812071530.csv,0.00000,1,36000,36000,36000,36000,36000,36000,36000,36000,-9999,-9999,36000,36000,36000,36000,-9999,-9999,-0.203102E-01,-26.7688,-10.5491,-0.152853E-01,5.84475,-0.235884,-9999,-9999,0.553244E-02,9.10752,6.01769,0.871941E-02,5.41284,0.134559,-9999,-9999,-2.23878,-2.45600,-0.355865E-02,0.482517,-0.549175E-01,-9999,-9999,-0.421812E-09,-0.108928E-10,-9999,-9999,0.156077,0.388155,-0.158750E-03,0.418359,0.602960E-13,-0.242676E-13,0.418359,2.33604,117.336,65.4367,0.130521,0.269496,7.06472,0.284512,2.53754,-0.170121,21.6540,7.74600,96.5220,99.7384,0.241952E-01,1.19221,1205.56,1011.20,0.808847E-02,10.4854,10.5129,0.678446E-02,0.275017E-01,7.67228,95.4735,1.18412,0.244609E-01,0.248178E+07,0.683080E-02,2,17.3817,426.480,420.555,2,448.861,10.9795,10.8603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.500000,0.250000,0.250000,0.500000E-01,0.500000,0.500000,0.250000,0.250000,0.500000E-01,0.500000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.432991,-0.411516E-01,0.201203E-01,21.8200,17.2223,576.174,-9999,-9999,-0.930623E-03,-0.348658,-0.502007E-01,21.3700,17.0605,570.799,-9999,-9999,0.769187,0.283560,0.600244E-01,22.2300,17.3839,583.210,-9999,-9999,0.522322,0.507383,0.934545E-01,0.802863,0.576316,14.4422,-9999,-9999,0.184157,0.166356E-01,-0.536696,-1.59778,2.15036,-1.74469,-9999,-9999,2.82127,2.71943,3.69116,5.74777,7.38606,6.98107,-9999,-9999,-0.810469E-02,-0.218028E-01,0.690950E-02,-0.186815,-9999,-9999,-6.40653,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.129120,6.96558,0.288562,-0.198764E-01,-26.2847,-8.35466,-0.121056E-01,6.90950,-0.186815,-9999,-9999,-0.203102E-01,-26.2847,-8.84773,-0.128200E-01,7.31797,-0.197840,-9999,-9999,-0.203102E-01,-25.6819,-10.5201,-0.152432E-01,5.84475,-0.235235,-9999,-9999,7.74600,96.5220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.02182,1.04232,1.05902,1.05902,1.05912,1.05902,-9999,-9999,-0.193264E-01,-0.193016E-01,-0.192611E-01,-0.192122E-01,-0.191838E-01,-0.192012E-01,-0.192706E-01,-0.194393E-01,-0.196417E-01,-0.192555E-01,0,1,2,16,27,12,-9999,-9999,0,0,0,0,0,-9999,-9999,0,1,3,30,50,26,-9999,-9999,0,0,0,0,0,0,-9999,-9999,800000011,800000011,800000011,800000101,800000100,800000111,-9999,-9999,81000,81000,80,81,0.00000,0.00000,0.00000,0.00000,0.200000,0.200000,-9999,-9999,6.01349,7.00203,8.07659,60.3843,132.700,49.4040,-9999,-9999,3474,5077,4200,13243,430,252,-9999,-9999,0.115525E-01,0.187949E-01,0.106661E-01,0.106661E-01,0.433657E-02,0.106661E-01,-9999,-9999,1.75049,2.18303,2.10511,2.15546,-9999,-9999,49.0000,87.0000,97.0000,156.000,-9999,-9999,27.0000,55.0000,148.000,3,5,5,6,-9999,-9999,4,4,6,1,1,2,2,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9999.00,50.0000,-9999,0,0,1,68.0950,-0.217414E-01,-9999,0,0.00000,2,1,0,2,0,-9999,-9999,-9999,47.2102,8.41064,393.000,0.500000,0.400000,0.800000E-01,360.000,20.0000,30.0000,gill,r3_50_1,2.41000,uvw,axis,7.00000,11.0000,12.5000,0.200000E-01,licor,li7500_1,14.0000,31.0000,1.00000,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7500_1,14.0000,31.0000,1.00000,-9999,-9999,-9999,-9999,-9999,0.950000,12.7000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7,16.0000,0.00000,248.000,50.0000,8.98036,96540.7,1.31646,6,273.087,99.7384,96.5220,4.99200,7.74600,6.11296
