file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,ch4_strg,n2o_strg,ch4_v-adv,n2o_v-adv,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,ch4_var,n2o_var,w/ts_cov,w/ch4_cov,w/n2o_cov,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean
CH-CHA_201909090100.csv,2019-09-09,05:00,252.208,0,36000,36000,0.319344E-02,2,0.207216E-02,-5.00152,1,1.72282,-0.151639E-01,0,0.434444E-02,0.285464E-02,0,0.379988E-03,-0.547243E-01,-0.319256E-02,-0.826474E-04,-0.845417E-14,-0.141318E-14,0.288684E-02,1.99331,1.99331,1.30000,1,0.482558E-03,0.333198,0.333198,1.35000,1,292.810,283.510,97106.0,1.18746,1012.36,0.242735E-01,-9999,0.954521E-02,1248.89,1254.13,0.803835E-02,99.5826,5.23473,283.412,0.310897,0.478636,0.965889E-02,0.570826,-0.107252E-13,-0.292852E-14,0.570826,1.72517,129.770,56.9944,0.969542,-9999,0.518585E-01,0.148125,2.38274,0.843567,-9999,-0.802282E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.307694E-02,1.03786,-4.64591,1.07654,-0.105763E-01,1.43377,0.201345E-02,1.41779,800009900,800009900,800009900,800009900,800009900,801119910,801119911,811119911,80001,80001,80,81,30,12,6,0,0,0,0.150980,0.134802,0.104688E-01,0.116379,0.329786E-03,0.346418E-05,-0.386468E-02,-0.260069E-03,0.495102E-04,22.0000,96.5051,0.505083
CH-CHA_201909090100.csv,2019-09-09,05:30,252.229,0,36000,36000,-0.366955E-02,1,0.105841E-02,0.125478E-01,1,0.246711,-0.689310E-03,1,0.808041E-03,0.508234E-03,1,0.169789E-03,-0.478555,-0.396621E-04,0.323850E-04,-0.246890E-14,-0.413720E-15,0.288588E-02,1.99247,1.99247,1.30000,1,0.483594E-03,0.333884,0.333884,1.35000,1,292.850,283.213,97115.0,1.18893,1012.22,0.242458E-01,-9999,0.937106E-02,1224.82,1229.47,0.788195E-02,99.6223,4.64370,283.121,-0.104013,0.384321,0.211486E-01,0.398709,0.423616E-13,-0.855510E-15,0.398709,1.16529,69.7276,105.144,3.04055,-9999,0.555557E-01,0.747680E-01,-1167.74,-0.172128E-02,-9999,0.187676E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.359039E-02,1.02205,0.122341E-01,1.02564,-0.629373E-03,1.09523,0.467395E-03,1.08738,800009900,800019900,800009900,800009900,800009900,800009900,811119911,811119911,80001,80001,80,81,0,0,0,18,0,0,0.728714E-01,0.728595E-01,0.380541E-02,0.501406E-02,0.387041E-04,0.271587E-05,0.101658E-04,-0.154546E-04,0.114771E-04,22.0000,96.5030,0.502972
CH-CHA_201909090100.csv,2019-09-09,06:00,252.250,0,36000,36000,-0.386603E-02,1,0.901519E-03,0.804099,1,0.166562,0.258360E-03,1,0.578620E-03,0.970422E-03,1,0.185103E-03,-0.107984,-0.775924E-03,0.751886E-05,-0.714810E-14,-0.120836E-14,0.286115E-02,1.97604,1.97604,1.30000,1,0.483669E-03,0.334043,0.334043,1.35000,1,292.994,283.146,97117.0,1.18926,1012.19,0.242396E-01,-9999,0.933272E-02,1219.52,1223.96,0.784752E-02,99.6373,4.43932,283.057,0.109349,0.355645,0.242133E-01,0.372863,-0.168595E-13,-0.249833E-14,0.372863,1.03629,111.789,72.9091,3.72335,-9999,0.570157E-01,0.523353E-01,-19.6973,-0.102045,-9999,0.117159E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.377878E-02,1.02309,0.783476,1.02632,0.250055E-03,1.03321,0.945576E-03,1.02628,800009900,800019900,800009900,800009900,800019900,800019900,811119911,811119911,80001,80001,80,81,7,0,0,50,0,0,0.467558E-01,0.541297E-01,0.378504E-02,0.207834E-02,0.188554E-04,0.207461E-05,0.650860E-03,0.613831E-05,0.232118E-04,22.0000,96.5031,0.503111
CH-CHA_201909090100.csv,2019-09-09,06:30,252.271,0,36000,36000,-0.193487E-02,0,0.742722E-03,0.882960,1,0.226015,-0.401187E-02,1,0.263712E-02,0.112726E-02,0,0.284133E-03,-0.967076E-02,0.110792E-02,0.173052E-04,0.185608E-13,0.310423E-14,0.289529E-02,1.99950,1.99950,1.30000,1,0.484227E-03,0.334410,0.334410,1.35000,1,293.047,283.140,97121.0,1.18933,1012.19,0.242381E-01,-9999,0.932985E-02,1219.12,1223.47,0.784460E-02,99.6446,4.34822,283.052,0.241085,0.234257,0.165147E-01,0.336558,0.267060E-13,0.641069E-14,0.336558,0.931289,139.874,44.1770,2.81260,-9999,0.403343E-01,0.318365E-01,-6.35072,-0.316499,-9999,0.181845E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.188803E-02,1.02481,0.859371,1.02745,-0.386962E-02,1.03676,0.109393E-02,1.03047,800009900,800019900,800009900,800009911,800019900,800019910,811119911,811119911,80011,80011,80,80,0,7,0,52,0,0,0.260764E-01,0.338464E-01,0.374999E-02,0.304020E-02,0.248494E-03,0.320177E-05,0.713865E-03,-0.949844E-04,0.268519E-04,21.9956,96.5051,0.503445
CH-CHA_201909090100.csv,2019-09-09,07:00,252.292,1,36000,35989,-0.271618E-02,0,0.403752E-03,-0.997070E-01,2,0.460018,-0.108436E-01,0,0.742244E-02,0.612474E-03,1,0.247009E-03,0.193339,0.341248E-02,0.679039E-04,-0.102429E-14,-0.166043E-15,0.300079E-02,2.07180,2.07180,1.30000,1,0.486442E-03,0.335848,0.335848,1.35000,1,293.184,283.260,97122.0,1.18880,1012.25,0.242481E-01,-9999,0.940079E-02,1228.91,1233.34,0.790782E-02,99.6410,4.42770,283.171,-0.635489E-01,0.543781,0.228303E-01,0.547958,-0.448639E-13,-0.341341E-15,0.547958,1.14132,89.9270,96.6656,2.38788,-9999,0.477997E-01,0.633552E-01,93.6061,0.214730E-01,-9999,-0.173343E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.268162E-02,1.01289,-0.975891E-01,1.02170,-0.971307E-02,1.11640,0.554554E-03,1.10444,800009900,800019900,800009900,800009900,800009900,800019910,811119911,811119911,80001,80001,80,80,0,1,0,3,0,0,0.218171E-01,0.100427,0.446626E-02,0.181824E-01,0.271686E-02,0.470881E-05,-0.810975E-04,-0.238542E-03,0.136192E-04,22.0000,96.5037,0.503682
CH-CHA_201909090700.csv,2019-09-09,07:30,252.312,1,36000,36000,-0.748987E-02,1,0.255631E-02,8.56802,0,1.18424,-0.738116E-02,2,0.837762E-02,0.839146E-03,0,0.369301E-03,1.24543,0.231475E-02,0.124676E-03,-0.522750E-14,-0.834280E-15,0.307005E-02,2.12098,2.12098,1.30000,1,0.489963E-03,0.338497,0.338497,1.35000,1,293.694,284.035,97124.0,1.18528,1012.63,0.243139E-01,-9999,0.986866E-02,1293.61,1298.79,0.832603E-02,99.6009,5.18347,283.940,0.119946,0.445066,0.535500E-02,0.460977,-0.119419E-12,-0.170274E-14,0.460977,1.44931,112.919,74.9171,0.665599,-9999,0.794926E-01,0.109527,-5.01090,-0.401125,-9999,0.898011E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.734307E-02,1.01999,8.36464,1.02431,-0.712912E-02,1.03535,0.817258E-03,1.02678,800009900,800009900,800009900,800009900,800009910,800019910,811119911,811119911,80001,80001,80,81,2,0,0,10,0,0,0.123637,0.850965E-01,0.103203E-01,0.278583E-01,0.983619E-03,0.366458E-05,0.696907E-02,-0.175677E-03,0.201390E-04,22.0000,96.5041,0.504139
CH-CHA_201909090700.csv,2019-09-09,08:00,252.333,1,36000,36000,-0.219273E-01,1,0.662025E-02,14.7040,0,7.47084,0.264982E-01,1,0.287032E-01,0.228689E-02,0,0.112794E-02,2.30879,-0.669813E-02,-0.408087E-03,-0.163798E-13,-0.273099E-14,0.285875E-02,1.97795,1.97795,1.30000,1,0.476639E-03,0.329783,0.329783,1.35000,1,294.650,285.479,97118.0,1.17910,1012.80,0.244391E-01,-9999,0.100013E-01,1317.66,1428.93,0.848215E-02,92.2130,111.270,284.217,0.375292,-0.151757,0.112533E-01,0.404971,-0.338112E-12,-0.572969E-14,0.404971,2.70176,173.550,337.983,1.59234,-9999,0.136369,0.424938,-14.7415,-0.136349,-9999,0.902910E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.214592E-01,1.02181,14.3385,1.02549,0.251812E-01,1.05230,0.218918E-02,1.04464,800009900,800009900,800009900,800009911,800009910,800109910,811019911,811119911,80011,80011,80,81,2,5,2,23,0,0,0.317051,0.498707,0.341163E-01,1.06480,0.432998E-02,0.731502E-05,0.120070E-01,0.623870E-03,0.542373E-04,22.0000,96.5044,0.504389
CH-CHA_201909090700.csv,2019-09-09,08:30,252.354,1,36000,36000,-0.276433E-01,0,0.388181E-02,17.4204,0,2.10079,-0.344839E-02,1,0.358569E-02,0.107389E-02,0,0.126348E-03,0.748459,-0.400613E-02,-0.159668E-03,0.781881E-14,0.134856E-14,0.273427E-02,1.89224,1.89224,1.30000,1,0.471597E-03,0.326367,0.326367,1.35000,1,296.642,285.948,97104.0,1.17729,1012.44,0.244827E-01,-9999,0.949809E-02,1253.42,1473.59,0.806776E-02,85.0585,220.177,283.466,0.720237,-1.29749,0.681278E-02,1.48400,0.140897E-12,0.285956E-14,1.48400,3.95528,248.573,299.035,0.263035,-9999,0.153234,0.336329,-17.6499,-0.113882,-9999,0.953789E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.273383E-01,1.01116,17.0791,1.01998,-0.317590E-02,1.08580,0.101530E-02,1.05771,800009900,800009900,800009900,800009900,800009900,800019900,800019911,810019911,80001,80001,80,81,16,6,0,97,0,0,0.358254,0.273959,0.404452E-01,0.877297E-01,0.144863E-03,0.421705E-06,0.143289E-01,-0.787715E-04,0.251823E-04,22.0000,96.5044,0.504417
CH-CHA_201909090700.csv,2019-09-09,09:00,252.375,1,36000,36000,-0.384841E-01,0,0.423242E-02,18.4776,0,1.96689,0.129201E-02,1,0.466133E-02,0.932674E-03,0,0.146209E-03,0.384246,-0.449856E-03,-0.274178E-04,0.889412E-15,0.153910E-15,0.271807E-02,1.88261,1.88261,1.30000,1,0.470354E-03,0.325780,0.325780,1.35000,1,297.273,286.189,97099.0,1.17634,1012.31,0.245046E-01,-9999,0.932688E-02,1231.86,1497.02,0.792875E-02,82.2875,265.159,283.207,0.424125,-1.48368,0.116394E-01,1.54316,-0.188654E-12,0.327222E-15,1.54316,3.72175,259.442,285.953,0.432164,-9999,0.180874,0.387902,-27.3642,-0.734537E-01,-9999,0.857877E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.380633E-01,1.01106,18.1146,1.02004,0.119211E-02,1.08380,0.884308E-03,1.05469,800009900,800009900,800009900,800009911,800009900,800019910,800019911,800019911,80000,80000,80,81,25,7,7,72,0,0,0.272410,0.449478,0.539168E-01,0.584469E-01,0.232849E-03,0.401919E-06,0.152118E-01,0.295875E-04,0.219481E-04,21.9972,96.5057,0.504612
CH-CHA_201909090700.csv,2019-09-09,09:30,252.396,1,36000,36000,-0.627186E-01,0,0.778405E-02,95.1268,0,7.13529,0.182102E-02,2,0.497271E-02,0.137705E-02,0,0.200937E-03,2.09360,-0.101139E-02,-0.113436E-04,-0.288154E-13,-0.504092E-14,0.268728E-02,1.86086,1.86086,1.30000,1,0.470108E-03,0.325536,0.325536,1.35000,1,297.326,287.508,97115.0,1.17131,1012.12,0.246135E-01,-9999,0.900022E-02,1194.19,1631.12,0.768392E-02,73.2131,436.927,282.744,0.593617,-1.34449,0.230994E-01,1.46989,-0.954958E-13,-0.107229E-13,1.46989,4.22103,250.534,293.822,0.900445,-9999,0.231400,0.557244,-11.1308,-0.180580,-9999,0.346764,0,27.6910,-4.20222,9.50543,23.6699,36.0980,50.6280,75.8500,-0.620249E-01,1.01118,93.2643,1.01997,0.167878E-02,1.08473,0.125873E-02,1.09400,800009900,800009900,800009900,800009900,800009900,800019900,800009911,800009911,80011,80011,80,80,4,4,1,39,0,0,0.451545,0.592915,0.700285E-01,0.348076,0.100376E-03,0.349132E-06,0.786704E-01,0.418350E-04,0.313674E-04,22.0000,96.5054,0.505361
CH-CHA_201909090700.csv,2019-09-09,10:00,252.417,1,36000,36000,-0.229513E-01,1,0.632941E-02,52.6902,0,6.73774,-0.214120E-02,0,0.879214E-02,0.839347E-03,0,0.134763E-03,-0.126982,-0.399407E-03,0.744440E-05,-0.148837E-13,-0.261708E-14,0.268179E-02,1.85227,1.85227,1.30000,1,0.471554E-03,0.325696,0.325696,1.35000,1,298.054,287.428,97102.0,1.17183,1011.67,0.246100E-01,-9999,0.841749E-02,1116.56,1622.70,0.718320E-02,68.8091,506.134,281.747,0.102391,-1.01024,0.191535E-01,1.01559,-0.338144E-12,-0.554990E-14,1.01559,5.00097,274.182,275.787,1.08063,-9999,0.139950,1.03149,-4.44445,-0.452249,-9999,0.317580,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.226624E-01,1.01275,51.6490,1.02016,-0.201758E-02,1.06127,0.805339E-03,1.04223,800009900,800009900,800009900,800009900,800009910,800019910,800019911,800119911,80001,80001,80,81,10,2,4,33,0,0,0.708839,1.29473,0.594077E-01,0.497479,0.402107E-03,0.311346E-06,0.435668E-01,-0.502303E-04,0.200499E-04,22.0000,96.5041,0.504111
CH-CHA_201909090700.csv,2019-09-09,10:30,252.437,1,36000,36000,-0.251052E-01,0,0.514772E-02,70.7877,0,5.16728,-0.303536E-02,2,0.540875E-02,0.446596E-03,1,0.190596E-03,1.50892,-0.865885E-03,-0.448880E-04,-0.523126E-14,-0.926454E-15,0.264725E-02,1.83359,1.83359,1.30000,1,0.468827E-03,0.324727,0.324727,1.35000,1,298.288,288.382,97086.0,1.16796,1011.45,0.246957E-01,-9999,0.806716E-02,1073.64,1725.69,0.690707E-02,62.2154,652.044,281.170,0.237131,-0.863231,0.883306E-02,0.895252,0.108427E-12,-0.197611E-14,0.895252,4.21989,258.185,285.360,0.565321,-9999,0.146611,0.722874,-3.80281,-0.528556,-9999,0.408713,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.247702E-01,1.01352,69.3662,1.02049,-0.285226E-02,1.06419,0.426425E-03,1.04730,800009900,800009900,800009900,800009900,800009910,800009910,800009911,800109911,80001,80001,80,81,0,5,0,52,0,0,0.497543,0.899793,0.484114E-01,0.427052,0.182950E-03,0.604006E-06,0.587186E-01,-0.712264E-04,0.106486E-04,22.0000,96.5040,0.504028
CH-CHA_201909090700.csv,2019-09-09,11:00,252.458,1,36000,36000,-0.115328,1,0.240875E-01,116.882,1,8.56400,-0.231256E-01,1,0.103467E-01,0.696387E-03,1,0.171815E-03,1.00673,-0.508605E-04,-0.469052E-04,0.391425E-13,0.691461E-14,0.264084E-02,1.83249,1.83249,1.30000,1,0.466510E-03,0.323713,0.323713,1.35000,1,298.380,289.020,97070.0,1.16518,1011.47,0.247544E-01,-9999,0.806536E-02,1075.78,1797.73,0.692201E-02,59.8411,721.947,281.199,-1.05293,-0.601990,0.668300E-01,1.21471,-0.194014E-12,0.148220E-13,1.21471,5.68559,328.355,209.758,3.15385,-9999,0.314609,1.72535,-22.7553,-0.883311E-01,-9999,0.315231,0,31.4923,-4.77908,10.8103,26.9192,41.0534,57.5780,86.2624,-0.113976,1.01186,114.600,1.01992,-0.187762E-01,1.23164,0.666463E-03,1.04490,800009900,800009900,800009900,800009900,800009910,800009910,800009911,800009911,80011,80011,80,81,4,9,6,17,0,0,2.26036,1.09657,0.937854E-01,0.684447,0.339455E-03,0.330248E-06,0.972379E-01,-0.470004E-03,0.166828E-04,22.0000,96.5032,0.503250
CH-CHA_201909090700.csv,2019-09-09,11:30,252.479,1,36000,36000,-0.406746E-01,0,0.489792E-02,38.4266,0,2.61963,-0.512579E-02,2,0.329090E-02,0.267287E-03,2,0.140853E-03,-1.65279,0.626570E-03,0.359868E-04,0.379941E-13,0.667859E-14,0.266554E-02,1.84599,1.84599,1.30000,1,0.468548E-03,0.324488,0.324488,1.35000,1,299.779,287.976,97035.0,1.16887,1011.59,0.246739E-01,-9999,0.827473E-02,1099.72,1681.18,0.707928E-02,65.4137,581.457,281.523,-1.43634,-0.558097,0.887858E-01,1.54351,0.253013E-12,0.142538E-13,1.54351,3.86979,348.465,201.234,3.29758,-9999,0.186543,0.381513,-14.4250,-0.139341,-9999,0.174213,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.402298E-01,1.01106,37.6716,1.02004,-0.471981E-02,1.08602,0.252910E-03,1.05685,800009900,800009900,800009900,800009900,800009900,800019900,800009911,800019911,80011,80011,80,81,4,5,0,23,0,0,0.296902,0.423073,0.430509E-01,0.114204,0.204350E-03,0.571648E-06,0.318597E-01,-0.117791E-03,0.631181E-05,22.0000,96.5026,0.502556
CH-CHA_201909090700.csv,2019-09-09,12:00,252.500,1,36000,36000,-0.431599E-01,1,0.598516E-02,130.312,0,11.2799,0.846859E-03,2,0.283400E-02,0.978335E-03,0,0.125015E-03,1.62585,-0.749438E-03,-0.514190E-04,0.124122E-13,0.219361E-14,0.263600E-02,1.82977,1.82977,1.30000,1,0.465861E-03,0.323375,0.323375,1.35000,1,299.106,289.007,96995.0,1.16406,1011.81,0.247725E-01,-9999,0.849594E-02,1133.16,1796.23,0.729852E-02,63.0854,663.072,281.965,-0.711483,-0.571827,0.396471E-01,0.913655,0.179183E-12,0.470872E-14,0.913655,5.26247,341.407,218.789,2.48707,-9999,0.192554,0.929899,-4.67730,-0.429735,-9999,0.574587,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.425897E-01,1.01339,127.703,1.02043,0.796011E-03,1.06388,0.934728E-03,1.04665,800009900,800009900,800009900,800009900,800009910,800009910,800009911,800109911,80011,80011,80,81,4,7,3,33,0,0,0.676822,1.11761,0.653579E-01,0.685480,0.296098E-04,0.237605E-06,0.108424,0.199522E-04,0.234292E-04,22.0000,96.5039,0.503861
CH-CHA_201909090700.csv,2019-09-09,12:30,252.521,1,36000,36000,0.233651E-01,1,0.139633E-01,111.443,0,9.29313,0.119950E-02,1,0.226298E-02,0.125753E-02,0,0.140442E-03,0.411114,0.867527E-05,0.147273E-04,0.718937E-14,0.127170E-14,0.263292E-02,1.82996,1.82996,1.30000,1,0.465728E-03,0.323695,0.323695,1.35000,1,299.179,289.268,96976.0,1.16293,1011.63,0.247997E-01,-9999,0.824590E-02,1100.80,1826.43,0.709062E-02,60.2707,725.629,281.537,0.515475,-0.126666,-0.867778E-03,0.530810,0.948656E-13,0.273057E-14,0.530810,4.29166,192.099,346.194,-0.936682E-01,-9999,0.141745,0.988379,-2.18127,-0.921480,-9999,0.668295,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.229466E-01,1.01824,108.916,1.02320,0.113095E-02,1.06061,0.111503E-02,1.12780,800009900,800009900,800009900,800009900,800009910,800009910,800009911,810119911,80011,80011,80,81,6,0,1,36,0,0,0.719501,1.19738,0.598752E-01,0.690707,0.190041E-04,0.279849E-06,0.925798E-01,0.283692E-04,0.279699E-04,22.0000,96.5072,0.507194
CH-CHA_201909090700.csv,2019-09-09,13:00,252.542,1,36000,35988,-0.585516E-01,0,0.146360E-01,156.487,0,11.3533,0.830756E-03,2,0.290899E-02,0.125928E-02,0,0.125185E-03,1.22826,0.211787E-03,0.940373E-05,0.844755E-14,0.149145E-14,0.263408E-02,1.83456,1.83456,1.30000,1,0.465057E-03,0.323899,0.323899,1.35000,1,299.096,290.050,96956.0,1.15946,1011.77,0.248719E-01,-9999,0.837967E-02,1121.69,1919.60,0.722721E-02,58.4333,797.915,281.815,-0.306165E-01,-0.651642,0.418826E-01,0.653704,0.262109E-12,0.320702E-14,0.653704,4.20083,275.803,267.310,3.67343,-9999,0.224720,0.939714,-6.18931,-0.324753,-9999,0.593608,0,26.5846,-4.03432,9.12565,22.7242,34.6558,48.6052,72.8194,-0.576268E-01,1.01605,153.139,1.02186,0.791654E-03,1.04939,0.115553E-02,1.08978,800009900,800009900,800009900,800009900,800009900,800009910,800009911,800009911,80011,80011,80,81,1,0,1,26,0,0,0.692485,1.11416,0.727807E-01,0.846970,0.242927E-04,0.238622E-06,0.130541,0.199204E-04,0.290767E-04,22.0000,96.5104,0.510392
CH-CHA_201909091300.csv,2019-09-09,13:30,252.562,1,36000,36000,-0.304839E-01,0,0.284295E-02,123.276,0,8.36077,0.293122E-02,2,0.256490E-02,0.766712E-03,0,0.107599E-03,-0.100509,0.737109E-04,-0.631814E-05,-0.174873E-14,-0.308345E-15,0.264010E-02,1.83616,1.83616,1.30000,1,0.465516E-03,0.323762,0.323762,1.35000,1,299.924,289.986,96923.0,1.15935,1011.73,0.248748E-01,-9999,0.832715E-02,1114.41,1911.82,0.718259E-02,58.2905,797.412,281.719,-0.984263,-0.738091,0.486714E-01,1.23123,-0.143305E-12,-0.662372E-15,1.23123,4.47772,333.698,216.866,2.26554,-9999,0.162154,0.621839,-2.95111,-0.681099,-9999,0.648147,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.301283E-01,1.01180,120.870,1.01991,0.273805E-02,1.07055,0.732010E-03,1.04741,800009900,800009900,800009900,800009900,800009910,800009910,800009911,800009911,80011,80011,80,81,0,10,1,20,0,0,0.450919,0.732200,0.605583E-01,0.608547,0.285568E-04,0.235973E-06,0.103048,0.689008E-04,0.184204E-04,22.0000,96.5134,0.513389
CH-CHA_201909091300.csv,2019-09-09,14:00,252.583,1,36000,36000,-0.379385E-01,0,0.105916E-01,139.742,0,12.0607,-0.293167E-03,1,0.841638E-03,0.919184E-03,1,0.241531E-03,0.814851,-0.390137E-03,0.338184E-04,-0.448183E-14,-0.795738E-15,0.262733E-02,1.82767,1.82767,1.30000,1,0.466476E-03,0.324498,0.324498,1.35000,1,300.196,290.506,96902.0,1.15752,1011.12,0.249248E-01,-9999,0.749240E-02,1004.49,1975.83,0.647278E-02,50.8391,971.336,280.195,-0.404275,-0.399458,0.461367E-01,0.570205,-0.165635E-12,-0.170585E-14,0.570205,3.23150,320.276,224.657,4.64101,-9999,0.181040,0.890133,-3.62190,-0.554957,-9999,0.659512,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.372884E-01,1.01743,136.640,1.02270,-0.280778E-03,1.04412,0.889420E-03,1.03346,800009900,800009900,800009900,800009900,800009900,800009900,800009911,800009911,80011,80011,80,81,0,1,0,31,0,0,0.621209,1.09069,0.683702E-01,0.839168,0.201532E-04,0.414746E-06,0.116747,-0.707166E-05,0.224009E-04,22.0000,96.5115,0.511528
CH-CHA_201909091300.csv,2019-09-09,14:30,252.604,1,36000,36000,0.215124E-01,1,0.148412E-01,104.828,0,10.0579,-0.425233E-02,1,0.299120E-02,0.790031E-03,0,0.135773E-03,0.375878E-01,0.531442E-04,0.190781E-05,0.133772E-13,0.237390E-14,0.262830E-02,1.82883,1.82883,1.30000,1,0.466413E-03,0.324540,0.324540,1.35000,1,300.453,290.530,96866.0,1.15726,1010.78,0.249362E-01,-9999,0.706092E-02,946.726,1978.83,0.610142E-02,47.8427,1032.10,279.334,-0.654600,-0.136606,0.153411E-01,0.668878,-0.434676E-13,0.508969E-14,0.668878,3.30359,3.06304,191.788,1.31423,-9999,0.136342,0.688271,-2.06153,-0.975004,-9999,0.657295,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.211771E-01,1.01583,102.598,1.02174,-0.399991E-02,1.06311,0.752114E-03,1.05041,800009900,800009900,800009900,800009900,800009900,800009910,800009911,800009911,80001,80001,81,81,0,1,0,53,0,0,0.980734,0.316394,0.794152E-01,0.417792,0.210567E-04,0.186573E-06,0.877096E-01,-0.100727E-03,0.189399E-04,22.0000,96.5088,0.508778
CH-CHA_201909091300.csv,2019-09-09,15:00,252.625,1,36000,36000,0.263845E-01,1,0.104704E-01,75.3703,0,6.14065,0.448713E-02,1,0.456796E-02,0.900761E-03,0,0.135534E-03,0.498911,0.155860E-03,-0.127180E-04,0.364427E-13,0.644953E-14,0.263229E-02,1.83223,1.83223,1.30000,1,0.465855E-03,0.324262,0.324262,1.35000,1,300.952,290.849,96828.0,1.15529,1011.11,0.249733E-01,-9999,0.745965E-02,1001.28,2019.07,0.645696E-02,49.5913,1017.79,280.148,-0.785397,-0.549183,0.285831E-01,0.958784,0.893015E-13,0.138445E-13,0.958784,4.43302,323.662,214.963,1.70834,-9999,0.151123,0.820519,-3.90390,-0.514870,-9999,0.426955,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.260437E-01,1.01308,73.8710,1.02030,0.424255E-02,1.05765,0.866365E-03,1.03970,800009900,800009900,800009900,800009911,800009910,800019910,800009911,800109911,80000,80000,80,81,3,23,0,35,0,0,0.879640,0.695701,0.656974E-01,0.323956,0.599071E-04,0.209528E-06,0.632392E-01,0.107058E-03,0.218621E-04,22.0000,96.5072,0.507222
CH-CHA_201909091300.csv,2019-09-09,15:30,252.646,1,36000,36000,-0.665548E-01,0,0.852734E-02,61.8796,0,3.79164,0.816090E-02,0,0.399211E-02,0.936565E-03,0,0.101724E-03,-0.442979,0.222820E-03,-0.552695E-05,0.169949E-13,0.299864E-14,0.264076E-02,1.83709,1.83709,1.30000,1,0.465945E-03,0.324142,0.324142,1.35000,1,301.709,290.566,96807.0,1.15593,1011.39,0.249545E-01,-9999,0.784537E-02,1052.03,1983.34,0.678706E-02,53.0437,931.301,280.871,-1.52475,-1.48739,0.738569E-01,2.13135,0.128823E-12,0.643562E-14,2.13135,5.02594,325.547,224.289,1.98585,-9999,0.239951,0.725565,-19.0325,-0.105609,-9999,0.220583,0,28.8081,-4.37175,9.88890,24.6248,37.5543,52.6705,78.9100,-0.658520E-01,1.01067,60.5960,1.02118,0.745551E-02,1.09461,0.888006E-03,1.05468,800009900,800009900,800009900,800009900,800009900,800009910,800009911,800009911,80011,80011,80,80,1,5,1,17,0,0,0.730042,0.652843,0.682453E-01,0.212260,0.110536E-03,0.254583E-06,0.518313E-01,0.188092E-03,0.224032E-04,22.0000,96.5067,0.506722
