file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,ch4_strg,n2o_strg,ch4_v-adv,n2o_v-adv,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,ch4_var,n2o_var,w/ts_cov,w/ch4_cov,w/n2o_cov,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8aa,8U,[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--,--,--,--
CH-CHA_201902181900.csv,2019-02-18,19:30,49.812,0,36000,36000,0.300464E-02,1,0.155424E-02,7.73945,1,1.75508,-0.141630E-01,1,0.361279E-01,-0.142764E-03,2,0.183377E-03,-9999,-9999,-9999,-0.394600E-14,-0.530950E-15,0.366011E-02,2.51098,2.51098,6.80000,1,0.492482E-03,0.337862,0.337862,6.30000,1,288.590,275.376,97295.0,1.22764,1008.98,0.235313E-01,-9999,0.535726E-02,680.832,715.333,0.436386E-02,95.1770,34.5005,274.649,0.467605,0.306406,0.226614E-01,0.559511,-0.258354E-13,-0.107811E-14,0.559511,1.49456,156.079,33.2355,2.32124,-9999,0.494721E-01,0.165630,-1.33722,-1.50312,-9999,0.126298,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.295255E-02,1.01764,7.56669,1.02283,-0.134784E-01,1.05080,-0.137238E-03,1.04027,800009900,800109911,800009900,800009911,800009911,800119911,811109911,811109911,80000,80000,80,80,0,0,0,9,0,0,0.179031,0.149859,0.236982E-02,0.567875,0.172144,0.362439E-04,0.610875E-02,-0.319400E-03,-0.325215E-05,21.8544,96.8184,0.765726
CH-CHA_201902181900.csv,2019-02-18,20:00,49.833,0,36000,36000,-0.567584E-02,2,0.193886E-02,-4.73677,1,3.29135,0.466647E-01,1,0.171161E-01,0.920980E-03,1,0.304773E-03,-1.61944,0.582444E-02,0.514975E-04,0.115658E-13,0.149026E-14,0.383838E-02,2.63030,2.63030,6.80000,1,0.494579E-03,0.338917,0.338917,6.30000,1,287.813,274.403,97304.0,1.23223,1008.82,0.234460E-01,-9999,0.517712E-02,655.615,667.183,0.420142E-02,98.2660,11.5690,274.124,0.181009,0.272425,0.117156E-01,0.327287,0.137678E-12,0.301319E-14,0.327287,1.71729,134.018,56.3985,2.05140,-9999,0.678686E-01,0.241030,5.64106,0.356316,-9999,-0.561445E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.553900E-02,1.02470,-4.52229,1.04743,0.356648E-01,1.30843,0.708447E-03,1.30000,800009900,800109911,800009900,800009911,800019901,800119911,811109911,811119911,80000,80000,80,81,5,0,2,3,0,0,0.233635,0.246267,0.215770E-02,0.965931,0.506439E-01,0.105621E-04,-0.363791E-02,0.841869E-03,0.167229E-04,21.8311,96.8267,0.765604
CH-CHA_201902181900.csv,2019-02-18,20:30,49.854,0,36000,36000,-0.362131E-02,1,0.136841E-02,-5.10406,1,2.96589,0.197340,1,0.535489E-01,0.137724E-02,1,0.436398E-03,-0.863986,0.142158E-01,0.915119E-04,-0.287612E-13,-0.335562E-14,0.426502E-02,2.92091,2.92091,6.80000,1,0.497607E-03,0.340788,0.340788,6.30000,1,287.331,273.885,97331.0,1.23498,1008.72,0.233952E-01,-9999,0.505999E-02,639.572,642.740,0.409722E-02,99.5072,3.16742,273.781,0.379514,0.197051,0.240792E-01,0.428298,-0.106759E-12,-0.674351E-14,0.428298,1.34944,166.606,27.4392,3.22290,-9999,0.541505E-01,0.270776,2.65949,0.755783,-9999,-0.756627E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.349594E-02,1.03586,-4.76139,1.07197,0.129643,1.52218,0.912444E-03,1.50939,800009900,800109911,800009900,800009911,800009911,810119911,811109911,811119911,80011,80011,80,81,9,0,1,4,0,0,0.130178,0.408876,0.249820E-02,0.566065,0.389684,0.615194E-04,-0.382209E-02,0.305309E-02,0.214880E-04,21.8228,96.8298,0.765660
CH-CHA_201902181900.csv,2019-02-18,21:00,49.874,0,36000,36000,-0.110660E-01,1,0.363364E-02,-20.9231,1,5.02827,-0.568339E-01,1,0.200401E-01,-0.265691E-03,2,0.103734E-03,-0.295516,-0.124466E-01,0.440246E-04,-0.178269E-13,-0.228416E-14,0.389422E-02,2.66673,2.66673,6.80000,1,0.498965E-03,0.341687,0.341687,6.30000,1,286.673,273.708,97366.0,1.23626,1008.68,0.233717E-01,-9999,0.501086E-02,632.953,634.571,0.405325E-02,99.7450,1.61816,273.637,0.532892,0.446482,0.362453E-01,0.696157,0.541300E-13,-0.457779E-14,0.696157,1.97205,139.122,39.9579,2.98444,-9999,0.946109E-01,0.248535,3.46107,0.580745,-9999,-0.177346,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.107454E-01,1.02983,-19.7271,1.06063,-0.402445E-01,1.41221,-0.190720E-03,1.39310,800009900,800009911,800009900,800009911,800009901,810009901,811109911,811109911,80000,80000,80,80,0,0,1,3,0,0,0.379821,0.113340,0.390806E-02,0.651152,0.109759E-01,0.612092E-05,-0.158198E-01,-0.946737E-03,-0.448662E-05,21.9217,96.7939,0.765554
CH-CHA_201902181900.csv,2019-02-18,21:30,49.895,0,36000,36000,0.145692E-02,2,0.131768E-02,-0.240479,2,0.486561,0.787353E-01,1,0.224189E-01,-0.232829E-03,2,0.299766E-03,-0.942077,-0.494294E-03,-0.142529E-03,0.169911E-13,0.216674E-14,0.388154E-02,2.65665,2.65665,6.80000,1,0.494983E-03,0.338783,0.338783,6.30000,1,286.228,273.145,97388.0,1.23921,1008.53,0.233184E-01,-9999,0.482126E-02,607.751,609.196,0.389060E-02,99.7628,1.44501,273.077,0.518267,0.768969,0.414267E-01,0.928240,0.784441E-14,0.437741E-14,0.928240,2.04646,130.868,56.0210,2.55792,-9999,0.342882E-01,0.128452,14.3357,0.140209,-9999,-0.561175E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.143523E-02,1.01511,-0.233347,1.03056,0.649396E-01,1.21244,-0.195537E-03,1.19072,800009900,800009911,800009900,800009911,800009911,800009911,811109911,811119911,80000,80000,80,80,0,0,2,2,0,0,0.143457,0.110409,0.303934E-02,0.407712,0.179910,0.603485E-04,-0.186711E-03,0.152379E-02,-0.458822E-05,21.8722,96.8116,0.765376
CH-CHA_201902181900.csv,2019-02-18,22:00,49.916,0,36000,36000,0.396493E-02,1,0.832333E-03,2.86701,1,0.718716,-0.133793E-02,2,0.119547E-02,-0.161820E-03,1,0.859858E-04,-0.150662,-0.483673E-02,0.113789E-03,-0.993792E-16,-0.132511E-16,0.373786E-02,2.55815,2.55815,6.80000,1,0.498402E-03,0.341100,0.341100,6.30000,1,286.268,273.055,97398.0,1.23976,1008.51,0.233083E-01,-9999,0.479267E-02,603.948,605.225,0.386580E-02,99.7890,1.27702,272.990,0.416633,0.509867,0.271876E-01,0.659004,0.434569E-13,-0.265872E-16,0.659004,1.56719,133.791,50.7464,2.36444,-9999,0.565521E-01,0.680134E-01,-5.39518,-0.372555,-9999,0.405474E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.390260E-02,1.01597,2.80579,1.02182,-0.128186E-02,1.04374,-0.156884E-03,1.03146,800009900,800109911,800009900,800009911,800019911,800019911,811119911,811119911,80011,80011,80,80,0,0,3,3,0,0,0.676291E-01,0.672769E-01,0.112043E-02,0.124752,0.254517E-03,0.315524E-05,0.224407E-02,-0.300644E-04,-0.367950E-05,21.8928,96.8041,0.765269
CH-CHA_201902181900.csv,2019-02-18,22:30,49.937,0,36000,36000,0.609580E-02,1,0.157026E-02,6.34822,1,2.08398,0.190362E-01,1,0.181789E-01,-0.291662E-03,1,0.194936E-03,-0.791533,0.696305E-03,-0.693509E-04,-0.427300E-14,-0.564278E-15,0.375952E-02,2.57230,2.57230,6.80000,1,0.496470E-03,0.339690,0.339690,6.30000,1,285.644,272.583,97405.0,1.24210,1008.38,0.232663E-01,-9999,0.463892E-02,583.562,584.768,0.373475E-02,99.7938,1.20579,272.519,0.442880,0.376220,0.227153E-01,0.581550,0.506734E-13,-0.113658E-14,0.581550,1.45375,146.816,40.3474,2.23854,-9999,0.700548E-01,0.101042,-4.63185,-0.433952,-9999,0.723490E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.599259E-02,1.01722,6.20808,1.02257,0.181733E-01,1.04748,-0.281369E-03,1.03658,800009900,800109911,800009900,800009911,800009911,800019911,811109911,811119911,80000,80000,80,81,0,0,5,4,0,0,0.139544,0.607879E-01,0.175246E-02,0.341652,0.317878,0.751639E-04,0.495650E-02,0.425375E-03,-0.658588E-05,21.8606,96.8156,0.765196
CH-CHA_201902181900.csv,2019-02-18,23:00,49.958,0,36000,36000,-0.255486E-01,1,0.427949E-02,-15.5232,2,5.12270,0.299297,1,0.477550E-01,0.270198E-02,2,0.547581E-03,-0.860227,0.473379E-02,0.711173E-04,-0.923153E-13,-0.118020E-13,0.390122E-02,2.66836,2.66836,6.80000,1,0.498747E-03,0.341133,0.341133,6.30000,1,285.149,272.071,97409.0,1.24459,1008.26,0.232217E-01,-9999,0.447858E-02,562.335,563.273,0.359845E-02,99.8334,0.938413,272.013,-0.604771E-02,0.677444E-01,0.653917E-02,0.683274E-01,0.770796E-13,-0.236632E-13,0.683274E-01,1.06724,91.3707,95.1014,5.49181,-9999,0.143275,0.179973,16.2038,0.124045,-9999,-0.863401E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.245959E-01,1.03874,-14.8969,1.04204,0.251311,1.19094,0.227185E-02,1.18933,800009900,800109911,800009900,800009911,800109911,800119911,811119911,811119911,80011,80011,80,81,0,0,0,0,0,0,0.230227,0.125968,0.375028E-02,0.430129,0.107314,0.197951E-04,-0.118713E-01,0.586974E-02,0.530624E-04,21.8194,96.8304,0.765074
CH-CHA_201902181900.csv,2019-02-18,23:30,49.979,0,36000,36000,0.142520E-02,2,0.142114E-02,1.26909,1,0.648334,-0.307048E-02,2,0.996135E-02,-0.277101E-03,1,0.911388E-04,-0.117612E-01,0.341039E-02,0.280751E-04,-0.338630E-14,-0.422680E-15,0.400256E-02,2.73755,2.73755,6.80000,1,0.499602E-03,0.341703,0.341703,6.30000,1,285.306,272.064,97409.0,1.24462,1008.26,0.232211E-01,-9999,0.447773E-02,562.213,562.984,0.359767E-02,99.8630,0.771288,272.010,0.112501,0.432629,0.129089E-01,0.447204,-0.121868E-12,-0.846033E-15,0.447204,1.77073,106.245,75.4236,1.65412,-9999,0.338391E-01,0.189684,-2.61128,-0.769738,-9999,0.298858E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.139671E-02,1.02040,1.23865,1.02458,-0.295760E-02,1.03817,-0.269075E-03,1.02983,800009900,800109911,800009900,800009911,800009911,810019911,810119911,811119911,80011,80011,80,81,0,0,1,6,0,0,0.271661,0.106509,0.119677E-02,0.226802,0.648283E-01,0.198571E-04,0.987049E-03,-0.690773E-04,-0.628449E-05,21.9889,96.7689,0.764869
