file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[W+1m-2],[#],[W+1m-2],[mmol+1s-1m-2],[#],[mmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[W+1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--
CH-CHA_201505181105.csv,2015-05-18,12:00,138.500,1,36000,36000,-0.444761E-01,1,0.922262E-02,99.5225,0,6.27009,227.933,0,12.4270,5.15754,0,0.281190,-0.264730E-02,1,0.395457E-02,0.260285E-04,0,0.523438E-04,-9999,-9999,-9999,-9999,-9999,-0.242079E-12,-0.319762E-13,-0.505541E-14,26.3653,15.3065,15.5444,1.95000,1,0.348260E-02,2.02184,2.04748,1.25000,1,0.550596E-03,0.319652,0.323704,1.35000,1,304.113,293.243,96775.0,1.14307,1013.93,0.251927E-01,0.334208,0.109486E-01,1481.69,2344.67,0.957821E-02,63.1937,862.987,285.997,-1.20329,-0.462522,0.650119E-01,1.29076,-0.153904E-12,-0.918171E-14,1.29076,4.50859,351.569,201.026,2.88704,-9999,0.197255,0.821814,-6.57790,-0.305569,0.436629,0.435326,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.439654E-01,1.01161,106.423,1.01990,129.787,1.75621,2.93674,1.75621,-0.213469E-02,1.24013,0.251184E-04,1.03623,800009000,800009000,800009000,800009011,800009000,800009010,800009011,800109011,80010,80010,80,81,2,16,1,14,0,0,0,1.13655,0.432252,0.748192E-01,0.508339,0.453058,0.905485E-04,0.138597E-06,0.918241E-01,0.751348E-01,-0.546149E-04,0.642639E-06,22.0000,96.5078,0.507833
CH-CHA_201505181105.csv,2015-05-18,12:30,138.521,1,36000,36000,-0.141021,1,0.252510E-01,127.476,1,10.9661,336.435,1,27.6984,7.61740,1,0.627134,-0.303139E-02,2,0.429962E-02,-0.281156E-03,1,0.138903E-03,1.00450,0.722874,0.163670E-01,-0.131177E-02,-0.364225E-04,-0.214062E-12,-0.272524E-13,-0.435895E-14,27.1156,15.6592,15.9083,1.95000,1,0.345210E-02,1.99358,2.01970,1.25000,1,0.552154E-03,0.318867,0.323046,1.35000,1,304.305,293.892,96732.0,1.13988,1014.14,0.252597E-01,0.493608,0.111711E-01,1515.15,2440.50,0.980022E-02,62.0838,925.343,286.338,-0.617575,-0.915398E-01,0.741289E-01,0.628707,-0.209259E-13,-0.789444E-14,0.628707,4.31690,2.02123,188.431,6.77131,-9999,0.351731,1.01379,-29.1087,-0.690514E-01,0.378903,0.313517,0,35.5007,-5.38736,12.1862,30.3454,46.2787,64.9065,97.2418,-0.138742,1.01642,140.109,1.02209,228.721,1.47094,5.17861,1.47094,-0.266225E-02,1.13866,-0.270586E-03,1.03906,800009000,800009000,800009000,800009000,800009000,800009010,800009011,800009011,80111,80111,80,81,7,3,4,4,0,0,0,1.51859,0.422496,0.864930E-01,0.629591,0.865566,0.516458E-04,0.164438E-06,0.121201,0.132891,-0.683176E-04,-0.694366E-05,22.0000,96.5068,0.506833
CH-CHA_201505181105.csv,2015-05-18,13:00,138.542,1,36000,36000,-0.547116E-01,1,0.183273E-01,104.977,0,8.09663,303.707,0,21.4752,6.88011,0,0.486495,0.958915E-02,1,0.581420E-02,0.360981E-03,1,0.174500E-03,0.866186,0.254835,0.577298E-02,-0.768972E-03,-0.363618E-04,-0.734530E-12,-0.920014E-13,-0.148024E-13,27.5114,15.7839,16.0370,1.95000,1,0.344586E-02,1.97697,2.00315,1.25000,1,0.554417E-03,0.318082,0.322295,1.35000,1,304.775,294.453,96678.0,1.13702,1014.23,0.253220E-01,0.445831,0.112324E-01,1526.37,2526.07,0.987874E-02,60.4246,999.701,286.451,-0.517754,-0.688764,0.557032E-01,0.863463,-0.731870E-13,-0.266991E-13,0.863463,4.64316,304.348,233.067,3.69880,-9999,0.219359,1.10107,-8.57107,-0.234510,0.345653,0.414987,0,23.7309,-3.60125,8.14603,20.2848,30.9356,43.3876,65.0025,-0.539685E-01,1.01377,115.550,1.02061,188.187,1.61386,4.26316,1.61386,0.833893E-02,1.14993,0.355240E-03,1.01616,800009000,800009000,800009000,800009011,800009000,800009000,800009011,800009011,80100,80100,80,81,8,3,2,22,0,0,0,1.32158,0.788235,0.923236E-01,0.504947,0.674797,0.922314E-04,0.202682E-06,0.100200,0.109683,0.214546E-03,0.913971E-05,22.0000,96.5068,0.506792
CH-CHA_201505181105.csv,2015-05-18,13:30,138.562,1,36000,36000,-0.242607,1,0.312169E-01,147.430,1,19.3681,380.986,1,42.3914,8.63758,1,0.961081,-0.526824E-01,2,0.106149E-01,-0.121360E-02,2,0.312394E-03,1.24810,0.300894,0.682176E-02,-0.998626E-03,-0.434963E-04,-0.826441E-12,-0.101430E-12,-0.164512E-13,28.1375,15.9318,16.1897,1.95000,1,0.345334E-02,1.95532,1.98182,1.25000,1,0.560106E-03,0.317139,0.321437,1.35000,1,304.940,295.264,96624.0,1.13320,1014.33,0.254060E-01,0.559715,0.113001E-01,1539.80,2654.41,0.997184E-02,58.0093,1114.60,286.586,0.105267,0.146130,0.725515E-01,0.194162,0.236625E-12,-0.293715E-13,0.194162,3.49229,116.285,54.2324,21.9418,-9999,0.462698,0.565432,-57.2554,-0.351059E-01,0.386969,0.277205,0,36.1039,-5.47891,12.3933,30.8611,47.0651,66.0095,98.8942,-0.233943,1.03703,158.066,1.03560,231.197,1.64788,5.24161,1.64788,-0.319833E-01,1.64718,-0.119334E-02,1.01698,800009000,800009000,800009000,800009011,800009010,800009010,800009011,800109011,80100,80100,81,81,10,2,4,15,1,0,0,0.487323,0.502891,0.140651,0.624753,0.787949,0.692424E-04,0.176115E-06,0.137516,0.135325,-0.825724E-03,-0.308089E-04,22.0000,96.5076,0.507611
CH-CHA_201505181105.csv,2015-05-18,14:00,138.583,1,36000,36000,-0.460380E-01,0,0.974509E-02,105.877,0,8.52591,283.767,0,21.4429,6.43360,0,0.486156,0.246834E-02,0,0.330141E-02,0.944643E-04,1,0.150509E-03,0.384488E-01,-0.109349,-0.247917E-02,-0.261548E-03,-0.355772E-04,0.337890E-12,0.414894E-13,0.673243E-14,28.0628,15.8780,16.1342,1.95000,1,0.344582E-02,1.94965,1.97643,1.25000,1,0.559149E-03,0.316367,0.320713,1.35000,1,305.742,295.289,96569.0,1.13249,1014.30,0.254226E-01,0.416897,0.112546E-01,1533.73,2658.45,0.993798E-02,57.6927,1124.72,286.525,-1.07486,-0.484275,0.803633E-01,1.18165,0.277712E-12,0.120405E-13,1.18165,4.13943,341.471,204.254,3.89965,-9999,0.201624,0.692411,-6.59411,-0.304817,0.373112,0.457150,0,23.3851,-3.54878,8.02734,19.9892,30.4848,42.7554,64.0554,-0.454930E-01,1.01198,116.767,1.01993,191.406,1.48254,4.33959,1.48254,0.202527E-02,1.21877,0.914701E-04,1.03273,800009000,800009000,800009000,800009011,800009010,800009010,800009011,800009011,80111,80111,80,81,0,20,1,13,1,0,0,0.800390,0.503376,0.810569E-01,0.468774,0.772504,0.699329E-04,0.199009E-06,0.101653,0.112104,0.523185E-04,0.236294E-05,22.0000,96.5078,0.507847
CH-CHA_201505181105.csv,2015-05-18,14:30,138.604,1,36000,36000,-0.309817E-01,0,0.551549E-02,84.3250,0,6.73372,244.126,0,17.0108,5.53702,0,0.385824,-0.126434E-02,0,0.111940E-02,-0.925575E-04,1,0.113409E-03,0.621683,0.159023,0.360682E-02,-0.417755E-03,-0.423729E-04,-0.366792E-12,-0.446083E-13,-0.725122E-14,28.2776,15.9564,16.2151,1.95000,1,0.343905E-02,1.94057,1.96785,1.25000,1,0.559029E-03,0.315447,0.319880,1.35000,1,306.014,295.694,96515.0,1.13027,1014.35,0.254717E-01,0.358799,0.112884E-01,1540.44,2724.74,0.998733E-02,56.5354,1184.30,286.592,-0.887889,-0.709422E-01,0.796225E-01,0.894271,0.255597E-13,-0.129711E-13,0.894271,3.57204,355.156,184.568,5.10817,-9999,0.165563,0.603034,-4.58245,-0.438630,0.345416,0.444246,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.305681E-01,1.01353,93.7404,1.02050,164.315,1.48572,3.72685,1.48572,-0.107267E-02,1.17869,-0.892316E-04,1.03727,800009000,800009000,800009000,800009011,800009000,800019000,800009011,800009011,80111,80111,80,81,3,0,0,39,0,0,0,0.343244,0.808625,0.541986E-01,0.398781,0.674220,0.807532E-05,0.192272E-06,0.817630E-01,0.964687E-01,-0.277659E-04,-0.230975E-05,22.0000,96.5072,0.507250
CH-CHA_201505181400.csv,2015-05-18,15:00,138.625,1,36000,36000,-0.201583,1,0.304799E-01,96.9061,1,13.1737,329.217,1,37.6448,7.47458,1,0.854694,-0.605850E-02,1,0.345064E-02,0.159771E-02,1,0.361395E-03,1.60565,0.994156,0.225715E-01,0.109622E-03,-0.453622E-04,0.234456E-12,0.276944E-13,0.448218E-14,28.8985,16.4488,16.7238,1.95000,1,0.341355E-02,1.94296,1.97131,1.25000,1,0.552463E-03,0.314457,0.319044,1.35000,1,306.326,296.744,96479.0,1.12564,1014.65,0.255717E-01,0.484353,0.115912E-01,1587.39,2903.36,0.102975E-01,54.6741,1315.97,287.053,0.911116E-01,0.226537,0.754953E-01,0.255578,0.409275E-13,0.811308E-14,0.255578,2.84803,121.632,68.0903,17.1810,-9999,0.423182,0.547269,-66.5775,-0.301904E-01,0.294353,0.200497,0,37.4141,-5.67773,12.8430,31.9810,48.7730,68.4048,102.483,-0.195667,1.03024,108.455,1.03105,214.291,1.53631,4.86529,1.53631,-0.574617E-02,1.05436,0.157426E-02,1.01490,800009000,800009000,800009000,800009011,800009000,800019000,800009011,800009011,80111,80111,81,81,7,5,1,9,0,0,0,0.584746,0.401460,0.108332,0.556964,0.895658,0.131363E-04,0.240510E-06,0.949583E-01,0.126495,-0.149397E-03,0.409300E-04,22.0000,96.5077,0.507653
CH-CHA_201505181400.csv,2015-05-18,15:30,138.646,1,36000,36000,-0.982217E-01,1,0.157362E-01,46.7098,1,5.03778,103.480,1,15.2521,2.34938,1,0.346281,-0.379731E-03,2,0.755108E-03,0.780779E-03,1,0.241260E-03,-0.290450E-01,-0.218797,-0.496750E-02,-0.873051E-05,-0.568098E-04,0.814931E-14,0.968907E-15,0.156209E-15,28.2603,16.3404,16.6118,1.95000,1,0.335999E-02,1.94277,1.97127,1.25000,1,0.541703E-03,0.313217,0.317811,1.35000,1,306.667,296.725,96443.0,1.12534,1014.59,0.255796E-01,0.152240,0.115113E-01,1576.34,2900.04,0.102292E-01,54.3557,1323.70,286.946,-0.398652,-0.270232,0.744140E-01,0.487326,-0.214509E-12,0.288366E-15,0.487326,3.38622,327.846,214.132,8.78335,-9999,0.295435,0.613945,-46.9844,-0.427801E-01,0.451391,0.138475,0,36.8988,-5.59954,12.6662,31.5406,48.1014,67.4629,101.072,-0.963645E-01,1.01927,49.3100,1.02386,52.8533,1.95787,1.19997,1.95787,-0.344051E-03,1.10371,0.759975E-03,1.02738,800009000,800009000,800009000,800009011,800009000,800019010,800009011,801009011,80011,80011,80,81,0,2,3,38,2,0,0,0.773872,0.398768,0.552494E-01,0.342253,0.842414,0.162428E-04,0.342548E-06,0.431879E-01,0.312047E-01,-0.894692E-05,0.197629E-04,22.0000,96.5075,0.507542
CH-CHA_201505181400.csv,2015-05-18,16:00,138.667,1,36000,36000,-0.102780,1,0.160262E-01,81.3021,1,7.44393,243.809,1,21.7104,5.53983,1,0.493303,0.104681E-01,2,0.436777E-02,-0.540619E-03,1,0.228934E-03,1.26027,1.13838,0.258662E-01,0.132852E-03,-0.722956E-04,0.696543E-12,0.801609E-13,0.128392E-13,29.3426,16.9066,17.1974,1.95000,1,0.337686E-02,1.94568,1.97522,1.25000,1,0.540863E-03,0.311635,0.316365,1.35000,1,307.064,297.552,96398.0,1.12144,1014.94,0.256628E-01,0.358981,0.118715E-01,1630.20,3047.69,0.105859E-01,53.4898,1417.49,287.464,0.113599,-0.381587,0.625431E-01,0.403020,0.160120E-12,0.237383E-13,0.403020,2.91153,254.136,286.578,8.92758,-9999,0.302737,0.460684,-29.0387,-0.692179E-01,0.333466,0.235950,0,38.3640,-5.82189,13.1691,32.7930,50.0114,70.1416,105.085,-0.100579,1.02188,90.3709,1.02554,162.963,1.49610,3.70284,1.49610,0.952951E-02,1.09850,-0.522384E-03,1.03491,800009000,800009000,800009000,800009011,800009000,800019010,800009011,800009011,80111,80111,80,81,0,0,2,27,0,0,0,0.602117,0.266754,0.524983E-01,0.422273,0.772080,0.492540E-04,0.291054E-06,0.793992E-01,0.966600E-01,0.248761E-03,-0.136365E-04,21.9944,96.5100,0.507961
