file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[W+1m-2],[#],[W+1m-2],[mmol+1s-1m-2],[#],[mmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[W+1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--
CH-CHA_201412312000.csv,2014-12-31,20:30,365.854,0,36000,36000,-0.302337E-02,1,0.998329E-03,3.78275,1,2.30150,1.12009,1,0.848418,0.246419E-01,1,0.186650E-01,-0.333405E-01,1,0.250542E-01,-0.176212E-03,1,0.112207E-03,-9999,-9999,-9999,-9999,-9999,0.386578E-12,0.386328E-12,0.438900E-13,130.192,2.89338,2.90178,1.95000,1,0.130108,2.89152,2.90192,1.25000,1,0.147813E-01,0.328499,0.329680,1.35000,1,273.524,263.726,98660.0,1.30188,1006.61,0.222240E-01,0.159679E-02,0.234606E-02,285.538,298.926,0.180206E-02,95.5214,13.3877,263.112,-0.902082E-01,-0.347456,0.128740E-01,0.359206,0.867124E-13,0.296929E-14,0.359206,1.09772,286.942,255.446,2.05393,-9999,0.481903E-01,0.741299E-01,-2.55198,-0.787623,3.37717,0.598987E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.295338E-02,1.02370,3.74505,1.02672,1.02933,1.08818,0.226450E-01,1.08818,-0.313341E-01,1.06403,-0.172551E-03,1.02122,800009000,800109000,800009000,800009011,800009000,800009000,811109111,811119111,80011,80011,80,81,0,0,1,2,3,0,0,0.706480E-01,0.763323E-01,0.127931E-02,0.527217,0.205461E-01,0.421887E-01,0.906018E-06,0.285778E-02,0.504723E-03,-0.698390E-03,-0.384589E-05,14.0000,96.5073,0.507319
CH-CHA_201412312000.csv,2014-12-31,21:00,365.875,0,36000,36000,-0.691364E-01,1,0.102652E-01,-44.8918,1,9.25102,8.94988,1,1.56350,0.196793,1,0.343787E-01,-0.160626,1,0.930913E-01,-0.223217E-03,2,0.967515E-03,-0.981088,-0.331570,-0.729067E-02,-0.431255E-02,-0.806703E-04,0.234089E-11,0.238717E-11,0.277779E-12,124.246,2.75545,2.76306,1.95000,1,0.126702,2.80993,2.81963,1.25000,1,0.147435E-01,0.326973,0.328102,1.35000,1,271.906,263.168,98658.0,1.30468,1006.53,0.221774E-01,0.127522E-01,0.223891E-02,271.920,286.064,0.171606E-02,95.0559,14.1433,262.496,-0.121693,-0.435410E-01,0.238758E-01,0.131434,-0.728593E-13,0.188408E-13,0.131434,1.79134,358.505,199.687,10.4662,-9999,0.230198,0.193931,23.4385,0.857565E-01,-5.01591,-0.148503,0,57.8391,-8.77731,19.8543,49.4400,75.3991,105.748,158.430,-0.673596E-01,1.02638,-43.0743,1.03303,7.59476,1.17843,0.166996,1.17843,-0.132170,1.21530,-0.193512E-03,1.15350,800009000,800109000,800009000,800009011,800009010,800009011,811119111,811119111,80100,80100,80,81,0,1,1,2,2,0,0,0.328437,0.485978E-01,0.108285E-01,0.401715,0.536149E-02,0.397006E-01,0.358205E-05,-0.328012E-01,0.371377E-02,-0.293929E-02,-0.430345E-05,13.9983,96.5080,0.507001
CH-CHA_201412312000.csv,2014-12-31,21:30,365.896,0,36000,36000,-0.130321E-01,2,0.339240E-02,-29.8232,1,8.60668,-0.753007,2,0.556882,-0.165498E-01,2,0.122393E-01,-0.658535E-01,1,0.186963E-01,0.496502E-03,1,0.231502E-03,-0.861325,-0.301345,-0.662302E-02,0.599539E-02,0.336119E-04,-0.132036E-11,-0.146733E-11,-0.164449E-12,118.823,2.63038,2.63732,1.95000,1,0.132049,2.92315,2.93284,1.25000,1,0.147992E-01,0.327608,0.328694,1.35000,1,271.610,262.679,98655.0,1.30713,1006.46,0.221369E-01,-0.107242E-02,0.214120E-02,259.570,275.200,0.163809E-02,94.3203,15.6305,261.913,-0.648425,-0.478617,0.565544E-01,0.807915,-0.383523E-13,-0.111120E-13,0.807915,2.29584,331.561,216.432,4.01401,-9999,0.998498E-01,0.283109,2.87909,0.698136,39.6054,-0.227035,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.126111E-01,1.03338,-27.9748,1.06798,-0.482542,1.56050,-0.106054E-01,1.56050,-0.445506E-01,1.47817,0.360521E-03,1.37718,800009000,800009000,800009000,800009011,800009000,810009000,811109111,811119111,80000,80000,80,81,3,0,2,4,2,0,0,0.456858,0.105360,0.400042E-02,2.67358,0.626450E-02,0.122928E-01,0.181616E-05,-0.212644E-01,-0.235390E-03,-0.988812E-03,0.800186E-05,14.0000,96.5072,0.507222
CH-CHA_201412312000.csv,2014-12-31,22:00,365.917,0,36000,36000,-0.455146E-03,2,0.654235E-03,0.951622,2,2.47074,0.231091,2,0.394221,0.507612E-02,2,0.865943E-02,-0.404403E-01,1,0.254387E-01,-0.338233E-04,0,0.996943E-04,-1.05377,-0.312928,-0.687374E-02,0.135028E-01,-0.390860E-05,0.882570E-13,0.112140E-12,0.115590E-13,113.212,2.50085,2.50712,1.95000,1,0.143848,3.17760,3.18793,1.25000,1,0.148273E-01,0.327534,0.328599,1.35000,1,269.550,262.082,98640.0,1.30997,1006.38,0.220899E-01,0.328932E-03,0.204008E-02,246.750,262.437,0.155735E-02,94.0223,15.6877,261.281,0.342989,0.162280,0.128235E-01,0.379659,-0.177165E-12,0.779573E-15,0.379659,1.14547,166.005,25.3205,1.93561,-9999,0.186400E-01,0.613432E-01,-0.586920,-3.42466,4.11795,0.387254E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.444999E-03,1.02280,0.939570,1.02613,0.208875,1.10636,0.458813E-02,1.10636,-0.374403E-01,1.08013,-0.327018E-04,1.03430,800009000,800109000,800009000,800009011,800009000,800119000,811119111,811119111,80000,80000,80,81,2,0,3,0,4,0,0,0.649292E-01,0.564177E-01,0.133929E-02,0.929840,0.835125E-02,0.524117E-01,0.969289E-06,0.712696E-03,0.101606E-03,-0.829128E-03,-0.724193E-06,14.0000,96.5080,0.508000
CH-CHA_201412312000.csv,2014-12-31,22:30,365.937,0,36000,36000,0.484272E-02,1,0.886372E-03,12.7995,2,3.37126,2.67584,2,0.553248,0.588623E-01,2,0.121702E-01,0.235881E-01,2,0.178175E-01,-0.943429E-05,2,0.390861E-04,2.70390,0.877649,0.193063E-01,-0.192764E-01,-0.105731E-03,-0.695785E-12,-0.682512E-12,-0.790059E-13,129.003,2.86686,2.87510,1.95000,1,0.126542,2.81216,2.82209,1.25000,1,0.146482E-01,0.325530,0.326680,1.35000,1,272.514,263.623,98625.0,1.30194,1006.59,0.222232E-01,0.381428E-02,0.232463E-02,282.820,296.513,0.178552E-02,95.3818,13.6936,262.992,0.708190,0.314964,0.373519E-01,0.775971,0.160829E-13,-0.539356E-14,0.775971,1.62536,164.317,23.9769,2.75904,-9999,0.609888E-01,0.507151E-01,-1.52844,-1.31506,4.78338,0.160140,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.477321E-02,1.01456,12.6733,1.02102,2.26719,1.18024,0.498729E-01,1.18024,0.209232E-01,1.12736,-0.912632E-05,1.03375,800009000,800109000,800009000,800009011,800109000,800119000,811119111,811119111,80111,80111,80,80,1,5,5,1,5,0,0,0.475685E-01,0.509233E-01,0.293819E-02,0.613354,0.967642E-02,0.173375E-01,0.102051E-06,0.967042E-02,0.111152E-02,0.466318E-03,-0.203399E-06,13.9983,96.5081,0.507084
CH-CHA_201412312000.csv,2014-12-31,23:00,365.958,0,36000,36000,0.172959E-02,1,0.507756E-03,-3.75903,1,0.996053,0.977475E-02,2,0.245007,0.215112E-03,2,0.539183E-02,0.563823E-01,1,0.119152E-01,0.206650E-03,1,0.348656E-04,0.777884,0.259068,0.570127E-02,-0.489135E-02,-0.186479E-04,0.125471E-12,0.114682E-12,0.137139E-13,133.669,2.97511,2.98399,1.95000,1,0.122175,2.71928,2.72921,1.25000,1,0.146099E-01,0.325176,0.326362,1.35000,1,274.017,264.067,98640.0,1.29989,1006.65,0.222572E-01,0.139392E-04,0.240872E-02,293.543,307.037,0.185302E-02,95.6052,13.4937,263.463,0.613587,0.505678,0.473704E-01,0.796520,-0.196901E-12,0.938670E-15,0.796520,1.52558,148.135,39.4931,3.40949,-9999,0.364769E-01,0.113406,1.11360,1.80496,-384.565,-0.787536E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.162653E-02,1.06336,-3.33861,1.12688,0.575911E-02,1.69727,0.126740E-03,1.69727,0.345262E-01,1.63303,0.137668E-03,1.50107,800009000,800109000,800009000,800009011,800009000,800009000,811119111,811119111,80011,80011,80,81,0,0,5,0,3,0,0,0.341126E-01,0.190764,0.193711E-02,0.162009,0.494479E-02,0.150457E-01,0.147227E-06,-0.255140E-02,0.282930E-05,0.770751E-03,0.307326E-05,13.9963,96.5098,0.507530
CH-CHA_201412312000.csv,2014-12-31,23:30,365.979,0,36000,36000,-0.980126E-02,1,0.216266E-02,13.5426,1,3.53954,3.10361,1,0.885908,0.682579E-01,1,0.194839E-01,0.139662E-01,1,0.243565E-01,-0.442817E-03,1,0.178958E-03,-1.16990,-0.415573,-0.913974E-02,0.587815E-02,0.405469E-04,-0.122313E-11,-0.123560E-11,-0.142280E-12,126.229,2.80203,2.80991,1.95000,1,0.127516,2.83059,2.84037,1.25000,1,0.146835E-01,0.325943,0.327069,1.35000,1,273.725,263.401,98654.0,1.30345,1006.55,0.221979E-01,0.442311E-02,0.227465E-02,276.506,291.373,0.174510E-02,94.8976,14.8670,262.707,-0.242849,0.119699,0.366957E-01,0.273221,0.554632E-13,-0.968980E-14,0.273221,1.37793,61.8355,153.762,7.71858,-9999,0.867149E-01,0.145693,-4.15297,-0.483992,4.36350,0.119036,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.952687E-02,1.02880,13.3173,1.03009,2.84611,1.09047,0.625949E-01,1.09047,0.130322E-01,1.07167,-0.426379E-03,1.03855,800009000,800109000,800009000,800009011,800009000,800009000,811119111,811119111,80000,80000,80,81,2,4,11,7,0,0,0,0.162618,0.126298,0.247044E-02,0.463148,0.126945E-01,0.207588E-01,0.116623E-05,0.101504E-01,0.139338E-02,0.290101E-03,-0.949135E-05,13.9953,96.5108,0.507934
CH-CHA_201412312000.csv,2015-01-01,00:00,1.000,0,36000,36000,-0.892244E-01,1,0.136708E-01,-52.4074,1,12.5010,0.180411,2,1.57772,0.396264E-02,2,0.346540E-01,0.217336,2,0.620734E-01,-0.135092E-02,2,0.555813E-03,-2.44219,-0.787305,-0.172928E-01,0.123698E-01,0.146257E-03,-0.664382E-11,-0.821950E-11,-0.881884E-12,112.150,2.47630,2.48245,1.95000,1,0.138748,3.06360,3.07322,1.25000,1,0.148865E-01,0.328698,0.329730,1.35000,1,270.896,262.018,98659.0,1.31056,1006.36,0.220803E-01,0.256779E-03,0.202094E-02,244.375,261.101,0.154205E-02,93.5940,16.7261,261.161,-0.300138,-0.359076,0.547792E-01,0.471189,0.223543E-12,-0.592405E-13,0.471189,2.19773,304.509,230.109,6.67614,-9999,0.260924,0.480564,29.2360,0.687510E-01,-290.490,-0.152288,0,65.3914,-9.92340,22.4468,55.8956,85.2443,119.556,179.117,-0.879296E-01,1.01473,-51.1227,1.02577,0.152301,1.18457,0.334523E-02,1.18457,0.181105,1.20005,-0.122918E-02,1.09904,800009000,800009000,800009000,800009011,800009000,800019000,811109111,811109111,80111,80111,80,81,8,3,11,24,5,0,0,0.739676,0.211098,0.103539E-01,0.950912,0.465140E-02,0.207006E-01,0.179699E-05,-0.387615E-01,0.740470E-04,0.400877E-02,-0.272080E-04,13.9973,96.5092,0.507585
CH-CHA_201412312000.csv,2015-01-01,00:30,1.020,0,36000,36000,-0.777608E-02,1,0.182998E-02,0.997136,2,3.13050,2.59643,1,0.992765,0.571030E-01,1,0.218338E-01,0.884019E-02,2,0.103907E-01,0.121079E-03,2,0.114451E-03,2.41564,0.794514,0.174737E-01,-0.147987E-01,-0.180668E-03,0.504112E-12,0.499847E-12,0.584140E-13,126.475,2.80715,2.81506,1.95000,1,0.125405,2.78339,2.79275,1.25000,1,0.146553E-01,0.325277,0.326371,1.35000,1,271.939,263.393,98663.0,1.30361,1006.55,0.221952E-01,0.370028E-02,0.227909E-02,277.037,291.189,0.174829E-02,95.1397,14.1527,262.731,0.685555,0.393246,0.507497E-01,0.791962,-0.279742E-13,0.398586E-14,0.791962,1.88218,155.279,29.8393,3.67409,-9999,0.772338E-01,0.991033E-01,-39.8542,-0.504338E-01,0.384042,0.983929E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.766567E-02,1.01440,1.09946,1.02094,2.20141,1.17944,0.484154E-01,1.17944,0.785437E-02,1.12551,0.117520E-03,1.03028,800009000,800009000,800009000,800009011,800009000,800119000,811119111,811119111,80000,80000,80,81,1,10,1,2,2,0,0,0.129691,0.629227E-01,0.559330E-02,0.761630,0.149803E-01,0.541481E-02,0.880962E-06,0.837907E-03,0.107762E-02,0.174821E-03,0.261574E-05,13.9967,96.5097,0.507641
