file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,ch4_strg,n2o_strg,ch4_v-adv,n2o_v-adv,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,ch4_var,n2o_var,w/ts_cov,w/ch4_cov,w/n2o_cov,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8u/v/w/ts/co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8co2/h2o/ch4/n2o,8aa,8U,[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--,--,--,--
CH-CHA_201905231842.csv,2019-05-23,19:30,143.812,1,36000,36000,-0.778523E-03,2,0.423147E-03,-3.57845,1,0.645879,0.612828E-03,2,0.158532E-02,0.674147E-03,2,0.817809E-04,-9999,-9999,-9999,0.217409E-13,0.330460E-14,0.306145E-02,2.11885,2.11885,1.35000,1,0.465339E-03,0.322065,0.322065,1.55000,1,303.474,291.885,96870.0,1.15099,1012.02,0.250514E-01,-9999,0.857692E-02,1155.35,2154.76,0.745176E-02,53.6187,999.405,282.253,-1.04530,-0.752918,0.355086E-01,1.28872,0.219695E-13,0.710150E-14,1.28872,2.40560,334.535,215.765,1.57890,-9999,0.260075E-01,0.155905,0.419343,4.79321,-9999,-0.118124,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.688243E-03,1.13117,-2.85964,1.25136,0.709501E-04,8.63745,0.800170E-04,8.42505,800009900,800009900,800009900,800009900,800009900,800009901,800109911,811109911,80010,80010,80,81,6,4,10,1,0,0,0.256820,0.482312E-01,0.675776E-02,0.236853,0.306617E-02,0.191147E-05,-0.245501E-02,0.179886E-05,0.202874E-05,22.0000,96.5075,0.507528
CH-CHA_201905231842.csv,2019-05-23,20:00,143.833,0,36000,36000,0.137738E-02,1,0.570389E-03,-1.87730,1,1.17730,-0.480989E-02,2,0.554297E-02,0.137701E-02,1,0.434367E-03,-2.92518,-0.570900E-02,0.177112E-03,-0.151739E-14,-0.248574E-15,0.288591E-02,1.99034,1.99034,1.35000,1,0.472760E-03,0.326051,0.326051,1.55000,1,302.526,290.022,96890.0,1.15812,1012.61,0.248864E-01,-9999,0.946125E-02,1266.34,1916.19,0.816947E-02,66.0863,649.852,283.620,-0.116099,0.167652,-0.317181E-02,0.203951,0.524013E-13,-0.525794E-15,0.203951,0.840595,72.3258,124.702,-0.891087,-9999,0.344865E-01,0.297306E-01,1.86427,1.07817,-9999,-0.464185E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.131518E-02,1.04730,-1.71750,1.09304,-0.266955E-02,1.80176,0.767352E-03,1.79450,800009900,800109900,800009900,800009900,800009900,800119911,811119911,811119911,80011,80011,80,81,0,2,7,2,0,0,0.265162E-01,0.314044E-01,0.154069E-02,0.150093,0.257876E-02,0.151100E-04,-0.146454E-02,-0.673152E-04,0.193495E-04,22.0000,96.5071,0.507083
CH-CHA_201905231842.csv,2019-05-23,20:30,143.854,0,36000,36000,0.273556E-02,1,0.498007E-03,1.73720,2,1.74472,-0.486771E-02,1,0.280860E-02,0.118730E-02,1,0.520059E-03,-4.37187,-0.278742E-02,0.235584E-03,0.615563E-14,0.105766E-14,0.280752E-02,1.92821,1.92821,1.35000,1,0.482387E-03,0.331303,0.331303,1.55000,1,301.050,287.265,96909.0,1.16899,1013.16,0.246450E-01,-9999,0.103446E-01,1371.42,1605.65,0.884924E-02,85.4120,234.232,284.821,0.806306E-01,-0.116541E-01,0.157056E-02,0.814836E-01,-0.917881E-13,0.219255E-14,0.814836E-01,0.779230,181.418,351.776,1.10442,-9999,0.483747E-01,0.423414E-01,-5.56187,-0.361390,-9999,0.303211E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.255518E-02,1.07059,1.64128,1.05844,-0.423359E-02,1.14978,0.103416E-02,1.14808,800009900,800109900,800009900,800009900,800009901,800009911,811119911,811119911,80001,80001,80,81,0,0,0,0,0,0,0.185867E-01,0.647723E-01,0.132374E-02,0.356844,0.649134E-03,0.276904E-04,0.138579E-02,-0.105834E-03,0.258527E-04,22.0000,96.5051,0.505139
CH-CHA_201905231842.csv,2019-05-23,21:00,143.875,0,36000,36000,-0.798205E-03,1,0.175614E-03,-0.509578E-02,2,0.624710,-0.186895E-02,1,0.107357E-02,-0.420875E-03,1,0.170311E-03,-2.22468,0.527101E-03,-0.175318E-03,0.141799E-14,0.239327E-15,0.283478E-02,1.93990,1.93990,1.35000,1,0.478453E-03,0.327414,0.327414,1.55000,1,299.732,285.869,96925.0,1.17504,1012.94,0.245212E-01,-9999,0.101446E-01,1338.36,1465.98,0.863337E-02,91.2942,127.626,284.452,0.383107E-01,0.338838,-0.153889E-03,0.340997,0.181240E-13,0.500210E-15,0.340997,0.667608,102.996,83.5493,-0.258571E-01,-9999,0.260634E-01,0.137568E-01,296.561,0.677769E-02,-9999,-0.164264E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.785838E-03,1.01574,-0.498576E-02,1.02207,-0.152064E-02,1.22906,-0.344750E-03,1.22081,800009900,800109900,800009900,800009900,800009901,800019911,811119911,811119911,80000,80000,80,80,0,0,1,0,0,0,0.925379E-02,0.178212E-01,0.438567E-03,0.160026,0.287638E-03,0.895410E-05,-0.418885E-05,-0.378101E-04,-0.857204E-05,22.0000,96.5017,0.501667
CH-CHA_201905231842.csv,2019-05-23,21:30,143.896,0,36000,36000,-0.203905E-02,1,0.516053E-03,0.103863,2,0.348004,0.105217E-02,1,0.494493E-03,-0.160768E-03,2,0.981446E-04,-1.68761,0.105707E-02,0.409607E-04,-0.554137E-14,-0.926695E-15,0.287917E-02,1.96325,1.96325,1.35000,1,0.481490E-03,0.328320,0.328320,1.55000,1,298.668,284.814,96939.0,1.17970,1012.75,0.244272E-01,-9999,0.996139E-02,1309.34,1367.64,0.844400E-02,95.7376,58.2941,284.122,0.147565,0.401157,0.165960E-01,0.427760,-0.247771E-13,-0.192464E-14,0.427760,0.892525,118.503,69.8040,2.22349,-9999,0.415746E-01,0.511523E-01,-59.0566,-0.340352E-01,-9999,0.209102E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.199708E-02,1.02102,0.101332,1.02497,0.893553E-03,1.17751,-0.137590E-03,1.16846,800009900,800109900,800009900,800009900,800019901,800119901,811119911,811119911,80010,80010,80,80,0,10,1,3,0,0,0.601446E-01,0.414110E-01,0.748892E-03,0.118771,0.505898E-04,0.213260E-04,0.848145E-04,0.221258E-04,-0.340694E-05,22.0000,96.5003,0.500278
CH-CHA_201905231842.csv,2019-05-23,22:00,143.917,0,36000,36000,-0.974146E-03,1,0.408425E-03,1.17215,2,0.681724,-0.161519E-02,2,0.103823E-02,-0.446438E-03,2,0.208497E-03,-0.778684,0.177088E-02,0.124709E-04,0.163680E-13,0.268611E-14,0.294353E-02,2.00231,2.00231,1.35000,1,0.483055E-03,0.328595,0.328595,1.55000,1,297.922,284.328,96936.0,1.18179,1012.61,0.243862E-01,-9999,0.979742E-02,1285.59,1324.32,0.829032E-02,97.0758,38.7257,283.846,0.607044E-01,0.393159,0.118081E-01,0.397993,0.132952E-13,0.556068E-14,0.397993,0.820122,100.353,81.2227,1.70016,-9999,0.287106E-01,0.312651E-01,-1.72328,-1.16638,-9999,0.341162E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.953107E-03,1.02207,1.14283,1.02566,-0.143390E-02,1.12643,-0.399188E-03,1.11836,800009900,800109900,800009900,800009900,800009900,810009901,811119911,811119911,80000,80000,80,81,0,0,1,0,0,0,0.342113E-01,0.277389E-01,0.579948E-03,0.971482E-01,0.166542E-03,0.141766E-04,0.954993E-03,-0.354373E-04,-0.986553E-05,22.0000,96.5000,0.500028
CH-CHA_201905231842.csv,2019-05-23,22:30,143.937,0,36000,36000,-0.118680E-01,1,0.161338E-02,1.30266,1,1.21381,0.386799E-01,1,0.134276E-01,-0.423104E-02,2,0.308365E-02,-1.62389,0.462936E-02,0.139190E-02,-0.117142E-13,-0.199974E-14,0.310078E-02,2.10406,2.10406,1.35000,1,0.529338E-03,0.359187,0.359187,1.55000,1,296.952,283.318,96939.0,1.18629,1012.28,0.242988E-01,-9999,0.942701E-02,1232.59,1238.14,0.794666E-02,99.5523,5.54314,283.216,-0.807567E-01,0.493714E-01,0.130636E-01,0.955502E-01,-0.200231E-12,-0.377781E-14,0.955502E-01,1.13186,24.7548,148.560,7.85808,-9999,0.100021,0.122986,-65.5574,-0.306602E-01,-9999,0.108454E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.111666E-01,1.06281,1.23698,1.05310,0.343176E-01,1.12712,-0.376039E-02,1.12516,800009900,800109900,800009900,800009900,800009900,800009900,811119911,811119911,80010,80010,80,81,0,0,3,0,0,0,0.469112E-01,0.196424,0.263636E-02,0.708896E-01,0.436148E-02,0.367604E-03,0.103008E-02,0.844617E-03,-0.925499E-04,22.0000,96.5000,0.500028
CH-CHA_201905231842.csv,2019-05-23,23:00,143.958,0,36000,36000,-0.567445E-02,1,0.153295E-02,-4.78276,1,1.73646,-0.194983E-01,1,0.820375E-02,0.876858E-03,1,0.718114E-03,-0.713362,0.351683E-02,-0.423667E-03,-0.543191E-14,-0.871329E-15,0.322137E-02,2.18123,2.18123,1.35000,1,0.516738E-03,0.349890,0.349890,1.55000,1,296.339,282.875,96944.0,1.18837,1012.07,0.242596E-01,-9999,0.916748E-02,1196.79,1201.92,0.771432E-02,99.5726,5.13702,282.776,0.612791E-01,0.451535,0.842833E-02,0.455752,-0.190999E-12,-0.168621E-14,0.455752,1.43101,101.258,82.2714,1.05965,-9999,0.691012E-01,0.161924,5.88755,0.341398,-9999,-0.575483E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.554613E-02,1.02314,-4.57426,1.04558,-0.109824E-01,1.77541,0.498340E-03,1.75956,800009900,800109900,800009900,800009900,800009910,800009910,811119911,811119911,80001,80001,80,81,0,0,0,1,0,0,0.157089,0.164412,0.234662E-02,0.230147,0.453790E-02,0.627340E-04,-0.380329E-02,-0.269760E-03,0.122406E-04,22.0000,96.5001,0.500056
CH-CHA_201905231842.csv,2019-05-23,23:30,143.979,0,36000,36000,0.259190E-02,1,0.611741E-03,-6.96660,1,1.14074,-0.235335E-01,1,0.215916E-02,-0.174559E-02,2,0.629697E-03,-1.03933,-0.825536E-03,-0.562847E-03,0.758436E-14,0.118356E-14,0.320218E-02,2.16316,2.16316,1.35000,1,0.499710E-03,0.337568,0.337568,1.55000,1,295.459,282.231,96947.0,1.19136,1011.76,0.242036E-01,-9999,0.880126E-02,1146.36,1150.94,0.738760E-02,99.6021,4.57959,282.137,0.153990,0.372538,0.189072E-01,0.403553,0.944618E-14,0.236850E-14,0.403553,0.904434,111.953,67.5420,2.68540,-9999,0.466431E-01,0.337197E-01,1.24298,1.61708,-9999,-0.123912,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.244672E-02,1.05934,-6.22647,1.11887,-0.671773E-02,3.50320,-0.502264E-03,3.47544,800009900,800109900,800009900,800009900,800009900,800009900,811119911,811119911,80000,80000,80,81,16,0,2,5,0,0,0.398406E-01,0.263267E-01,0.127222E-02,0.127788,0.432815E-03,0.442030E-04,-0.516560E-02,-0.164539E-03,-0.123021E-04,22.0000,96.5001,0.500083
